,slug,page_rank,btw_cent,deg_cent,x,y,description,language,commits,prog_go,prog_ruby,prog_cpp,prog_csharp,prog_clang,prog_objc,prog_objcpp,prog_rust,prog_perl,prog_swift,prog_haskell,prog_groovy,prog_clojure,prog_ocaml,prog_dotnet,prog_vbdotnet,prog_fsharp,prog_fortran,prog_commonlisp,prog_coq,prog_gen_all,prog_python,prog_scala,prog_rlang,prog_matlab,prog_stata,prog_sas,prog_julia,prog_stat_all,prog_javascript,prog_java,prog_typescript,prog_php,prog_html,prog_css,prog_dart,prog_kotlin,prog_lua,prog_coffeescript,prog_dm,prog_erlang,prog_elixer,prog_jsonnet,prog_elm,prog_webassembly,prog_purescript,prog_web_all,sys_general,sys_os,sys_windows,sys_linux,sys_mac,sys_modern,sys_bsd,sys_android,sys_solaris,sys_virtual,sys_handheld,sys_emulapi,sys_grouping,sys_other,system_all,topics_ai,topics_dataviz,app_cryptocurrency,app_blockchain_all,app_business_all,app_database_all
386,eugenp/tutorials,0.0007603153075113029,0.0,0.0024096385542168677,-15.967542,-1.8699417,"just announced - ""learn spring security oauth"": ",Java,16481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
387,ossu/computer-science,0.001138296043731488,0.00038719656782141404,0.004819277108433735,5.338189,-18.890415,:mortar_board: path to a free self-taught education in computer science!,,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,ftlabs/fastclick,0.000611693177315817,0.0,0.004819277108433735,15.064991,-2.033345,polyfill to remove click delays on browsers with touch uis,HTML,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,v2ray/v2ray-core,0.0006118703706709368,0.0,0.004819277108433735,-17.356518,-18.75583,a platform for building proxies to bypass network restrictions.,Go,4649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,chrisbanes/PhotoView,0.0005756008331448226,8.714942890967093e-06,0.004819277108433735,7.649936,19.875854,"implementation of imageview for android that supports zooming, by various touch gestures.",Java,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
391,julianshapiro/velocity,0.0005806951116757882,0.0,0.0024096385542168677,-7.450294,12.8458395,accelerated javascript animation.,JavaScript,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,bailicangdu/vue2-elm,0.0005318491988268166,0.0,0.0024096385542168677,2.312709,-10.815979,基于 vue2 + vuex 构建一个具有 45 个页面的大型单页面应用,Vue,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,xkcoding/spring-boot-demo,0.0005280749244797737,0.0,0.0024096385542168677,17.457151,13.7418,该项目已成功集成 actuator(监控)、admin(可视化监控)、logback(日志)、aoplog(通过aop记录web请求日志)、统一异常处理(json级别和页面级别)、freemarker(模板引擎)、thymeleaf(模板引擎)、beetl(模板引擎)、enjoy(模板引擎)、jdbctemplate(通用jdbc操作数据库)、jpa(强大的orm框架)、mybatis(强大的orm框架)、通用mapper(快速操作mybatis)、pagehelper(通用的mybatis分页插件)、mybatis-plus(快速操作mybatis)、beetlsql(强大的orm框架)、upload(本地文件上传和七牛云文件上传)、redis(缓存)、ehcache(缓存)、email(发送各种类型邮件)、task(基础定时任务)、quartz(动态管理定时任务)、xxl-job(分布式定时任务)、swagger(api接口管理测试)、security(基于rbac的动态权限认证)、springsession(session共享)、zookeeper(结合aop实现分布式锁)、rabbitmq(消息队列)、kafka(消息队列)、websocket(服务端推送监控服务器运行信息)、socket.io(聊天室)、ureport2(中国式报表)、打包成war文件、集成 elasticsearch(基本操作和高级查询)、async(异步任务)、集成dubbo(采用官方的starter)、mongodb(文档数据库)、neo4j(图数据库)、docker(容器化)、jpa多数据源、mybatis多数据源、代码生成器、graylog(日志收集)、justauth(第三方登录)、ldap(增删改查)、动态添加/切换数据源、单机限流(aop + guava ratelimiter)、分布式限流(aop + redis + lua)、elasticsearch 7.x(使用官方 rest high level client)、https、flyway(数据库初始化)、ureport2(中国式复杂报表)。,Java,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3
394,FelisCatus/SwitchyOmega,0.0013961037488557004,0.004819277108433734,0.004819277108433735,1.8266679,-1.7066153,manage and switch between multiple proxies quickly & easily.,CoffeeScript,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,pbatard/rufus,0.0006132514232514573,0.0,0.0072289156626506035,0.5118347,10.412392,the reliable usb formatting utility,C,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,halfrost/LeetCode-Go,0.0007552788058956567,0.0,0.0024096385542168677,2.1388807,16.88568,"✅ solutions to leetcode by go, 100% test coverage, runtime beats 100% / leetcode 题解",Go,377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,git-tips/tips,0.0006452498777184268,0.0,0.0024096385542168677,12.372271,-9.858893,most commonly used git tips and tricks.,JavaScript,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,halo-dev/halo,0.0006800999583193019,0.0,0.0024096385542168677,23.421711,9.925056,✍  an excellent open source blog publishing application. | 一个优秀的开源博客发布应用。,Java,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,airbnb/lottie-android,0.0006720418014408503,0.0,0.0024096385542168677,20.271967,1.8572525,"render after effects animations natively on android and ios, web, and react native",Java,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0
400,goldfire/howler.js,0.0006378687196732521,0.0,0.0024096385542168677,3.7455528,-15.856404,javascript audio library for the modern web.,JavaScript,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,ColorlibHQ/AdminLTE,0.0005208296944971671,0.0,0.0024096385542168677,11.569917,8.072522,adminlte - free admin dashboard template based on bootstrap 4,JavaScript,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,impress/impress.js,0.0005432245977966745,0.0,0.0024096385542168677,-6.8307085,5.2801194,it's a presentation framework based on the power of css3 transforms and transitions in modern browsers and inspired by the idea behind prezi.com.,JavaScript,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,tesseract-ocr/tesseract,0.000584651522559638,0.0,0.0024096385542168677,-4.422247,-13.357364,tesseract open source ocr engine (main repository),C++,4438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,google/googletest,0.0005350010783623687,0.0,0.0024096385542168677,-7.7686424,-9.167961,googletest - google testing and mocking framework,C++,3185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,akveo/ngx-admin,0.0005270355993400315,0.0,0.0024096385542168677,3.5964208,-6.1854696,customizable admin dashboard template based on angular 10+,TypeScript,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,verekia/js-stack-from-scratch,0.0005205709431920492,0.0,0.0024096385542168677,3.1675813,0.27329442,🛠️⚡ step-by-step tutorial to build a modern javascript stack.,JavaScript,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,swoole/swoole-src,0.0006676596780458027,2.3339838518882104e-05,0.0072289156626506035,-22.500593,4.3740153,🚀 coroutine-based concurrency library for php,C++,11324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,trekhleb/javascript-algorithms,0.0005473670753404392,0.0,0.0024096385542168677,-9.652133,1.5148482,📝 algorithms and data structures implemented in javascript with explanations and links to further readings,JavaScript,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,socketio/socket.io,0.0007401126382307879,8.006720521676756e-06,0.012048192771084338,-1.2391658,-6.0982056,realtime application framework (node.js server),JavaScript,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,coolsnowwolf/lede,0.0006117384966935647,0.0,0.0024096385542168677,-19.920877,-15.051503,lean's openwrt source,C,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,typicode/json-server,0.0005205712428876852,0.0,0.0024096385542168677,3.5301733,3.382109,get a full fake rest api with zero coding in less than 30 seconds (seriously),JavaScript,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,domnikl/DesignPatternsPHP,0.000544991639223978,0.0,0.0024096385542168677,-24.47209,6.633166,sample code for several design patterns in php 7.4,PHP,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,bilibili/flv.js,0.0007661267506080959,0.0,0.0024096385542168677,-27.053883,-11.520588,html5 flv player,JavaScript,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,shadowsocks/shadowsocks-windows,0.0010392119983043116,0.0,0.0024096385542168677,10.558345,-2.8294356,"if you want to keep a secret, you must also hide it from yourself.",C#,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,rust-lang/rustlings,0.0005187584217096353,0.0,0.0024096385542168677,-2.1191664,-18.77978,:crab: small exercises to get you used to reading and writing rust code!,Rust,423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
