ind_id,subject_id,image_name,image_name_2,outfits,outfits_comment,long,racial_group,index
3200,15828902,2521127-12-0599.jpg,,,,i think if white would be  then they are  color soldier would feel more better and they would mind try to help the win the war but the way it is now the seem as the they don't give a damn weather they help us out and the white solder get a way of call the color solder names and then they expect us to help to win the war like that your take if a color solder get the train the look they are afrad to sit by him act like a color solder is poison in some camp white get furlough to go home if they have only been there about 3 month and in camp  don't get one  take one i think after a solder take his base of training i think he is entitled to a furlough about 5 day any way,black,3212
3201,15828903,2521127-12-0600.jpg,,,,"life and be an  or discrimination, segregation, and inquality. questions concerning the negro soldiers opinions on what his conditions will be after the war can not be given as real and solidly based opinions. too much speculation is involved. he is being asked to prophesize and not to give an earnest conviction. he will better be able to tell his conditions after the peace, when he has returned home and experienced. he hopes that he is really fighting for the freedoms he has been told he is fighting for. he will know after the war the truth of this or not.",black,3213
3202,15828904,2521127-12-0601.jpg,,,,well i am married and a good soldier. i have not run home to all my wife yet. i have been in here four months. i want to see her bad but they won't let me go and see her the white boys go see theirs wives the negro dont get to go see theirs wives we want to go home some time going in to town ant home we dont want other women ours wives is what we want we married them if we can't see thems and in four months we should have a divorce i don't need a wife if i can't see her sometime. i am willing to fight but i want to see my wife just like the white boys do. we are all soldier there wives aint no better than mind she is in there fighting ,black,3214
3203,15828905,2521127-12-0602.jpg,,,,"i am in hope that when the war is over negro will have a better chance and that there will not be so much difference made in giving a man a job because of his color. and for the separate p.x. for white and colored, they are separate and i think that is a good idea for this part of the country. although we are all both white and colored fighting for the same purpose and same country and should be able to live here in the army or in crosshair should be able to live as one big family, for both colored and white are giving their lives for the country.",black,3215
3204,15828906,2521127-12-0603.jpg,,,,"why are negro generally manded by white officers but for the most part separated in the different camps? since we all are working toward the same end. i think that we should be stationed together, and armed together nd in general work together in all branches. by working together we become acquainted and in many instance very good friends. this help to build a better and more efficient army. it will also produce better results on the battle field by eliminating preferences and jelicousies. if one faction of the army feels that it is not good enough to enjoy all the privileges that any other group enjoys than friction and misunderstanding generally follows. ",black,3216
3205,15828907,2521127-12-0604.jpg,,,,i wonder why a soldier who is discharged from the army receives a c.d.d. ? can one get a discharge in any other way? so you have to be in a condition in order to get out of the army?,black,3217
3206,15828908,2521127-12-0605.jpg,,,,if we all fight together i don't see know reason we cant live together. some of our pepels get a pretty fair brake. but they will not tell us fact about the inside world. but is due to the fact if they talk to much they will get kicked out. then before we stop to think we get all up set and say that he is a bad fellow. he will not to give for the lowdown but some folks cont keep a secret.,black,3218
3207,15828909,2521127-12-0606.jpg,,,,i think the army has build up the morale for soldiers and is a great up lift for the mans as a whole we should have more sports and entertainments for the men to keep their mind occupied i feel that all negro soldiers should be stationed in the north because it so hard to get in out of past and the men are very much dissatisfied when men are satisfied there is peace and harmony,black,3219
3208,15828910,2521127-12-0607.jpg,,,,as a colored soldier i feel very much humiliated in traveling to an fro where all colored have to wait until the white has finished loading before i can even get the back seat. such embarrassments most times put us in a state of unease because of being lat or absent from our organizations. customs like this may be a major part in society but it cripples the machine (national) upon which the national works of war are dependent. it makes us feel more of an outcast than a soldier in uniform. no is better than fighting for ones who like us as humans and who give us that respect. society should change its attitude it has for toward colored soldiers.,black,3220
3209,15828911,2521127-12-0608.jpg,,,,i want to go to florida to  are the army i do hope the war will soon be over so i can go back to my family.,black,3221
3210,15828912,2521127-12-0609.jpg,,,,"seeing as this give the enlisted man an opportunity to express his views this questionnaire is a great thing if taken seriously. i find that, according to the conditions that exist here an many other places that the morale of the negro soldier is unusually high. an i do hope that after winning this war, that this nation an all others will be able to live together as emphisized in lincoln's immortal speech at gettysburg. thanks for the opportunity to express my views concerning this great situation that we all must share",black,3222
3211,15828913,2521127-12-0610.jpg,,,,"i would rather be stationed in the north. but this does not mean that its because i want to ""mix"" with the whites- but just the opposite. most of the time in the north- a negro soldier doesn't have to  to a much about transportations - but after a hard day in the field- a soldier white or colored wants to be made a  of as have civilians be  - because a good soldier always take it- as even he expected to take it. not saying that i am such a good soldier- but  are plenty who are.",black,3223
3212,15828914,2521127-12-0611.jpg,,,,1. just why don't the gov. of the u.s. give the negro soldier traftion to and from town. 2. you ask me was i treated right . no i have not been treated right i have been treated like a dog that don't have no home,black,3224
3213,15828915,2521127-12-0612.jpg,,,, we would like to get this over with in are ,black,3225
3214,15828916,2521127-12-0613.jpg,2521127-12-0614.jpg,,,"""i don't like how white civilians and officers too treat colored folks. up yonder (ft.  lanord wood) they wouldn't let us go to town cause the town was white. all the white folks got furloughs and (3 day) passes and we did not't. did not't take interest in soldiers and let them freeze to death. we lost 7 in one day and 40 out 1000 all together. the day we lost the 7 was dec. 26 when we was out on the rifle range and it was 25 degrees below 0.  ""i volunteered for aviation mechanics but they wouldn't give me it and sent me to the army"". a bunch of those boys up at  went home after they got froze up and couldn't do nothing. ""lot of them got ears froze off and hands froze off."" ""all of us is glad to get away from there."" boys left there just cried cause they was stationed there."" ""couldn't have no fun there cause nearest town for colored was st. louis about 125 miles away. couldn't go there on no overnight passes from saturday night to sunday night at 1:00 o'clock. ""we got word round there that (gen) mcarthur said he did not't want no more soldiers from there cause they is all broken up."" ""white soldiers find it pretty easy there but other soldiers find it pretty hard there.""",black,3226
3215,15828918,2521127-12-0615.jpg,,,,the army would be alright with me if i was treated like the white soldier - if i was given the same chance as the white soldier - there are times when i can't ride buses - go to shows or even go to certain parts of the camp because my skin is black. how in all hell can i be expected to fight hard for a county that lets conditions like that exist?,black,3227
3216,15828919,2521127-12-0616.jpg,,,,"i'm very glad to have this opportunity to speak my mind about the service. all soldiers should be treated alike in all camps, i don't intend to be treated good, but treat me right, and when a soldier get his basic training he should be sent to the camp near his home or where he choose. transportation is fair here, but we have to walk so far to catch a bus.",black,3228
3217,15828920,2521127-12-0617.jpg,,,,the bus service is very poor at this camp for colored troops to get in town. why cant we be treated the same. we are fighting for the same cause  why other soldier in other outfits get  and we cant?  i am hopeing a colored man will have a better chance after the war than he had before the war.,black,3229
3218,15828921,2521127-12-0618.jpg,,,,"army camps i think it is better to have a soldier from the north or east or south or west should be trained in his own section of the country because he knows most of the country and understand the ways of his officers, that is, if the officer is from his section of the country. i also believe that if a soldier was allowed more privileges, that is to speak what he thinks and the fellows or officers or non coms over him did not't try to be too much of a hard boiled soldier, the camps would be a great deal better. a soldier should be allowed to visit his people at least once ever two months for at least a weak or ten days, then he would not worry so much about his home folks and could consentrate on his work more better.",black,3230
3219,15828922,2521127-12-0619.jpg,,,,"as we all know the negro soldier isn't treated any too well wherever he may be. however there are some locations, especially portions of the south, where the negro soldiers condition is off times unbearable.",black,3231
3220,15828923,2521127-12-0620.jpg,,,,"since this form were given to me to fill out, why not take steps in making the questions true. ill say for my self and the rest of my outfit, it will be the happest day in our lives if they would transfer us to some northern camp. i am sure they would put more eford in there trainning. and i am sure they would be treated better. they can't be done any worse - they way they are treated in the south.",black,3232
3221,15828924,2521127-12-0621.jpg,,,,"concerning the question ""are you ever worried or upbeat,"" i would like to say that i am, due to having to live in an atmosphere wholly foreign to the one i have lived in for forty-five years. it is a mockery to be told that one is fighting for democracy when one has to suffer undemocratic treatment as a soldier. what sustains me is a faith in the idealistic intentions of our president.  i think the negro is doing more than his share to help win the war because he is given most of the dirty jobs regardless of individual fitness for other kinds of work.",black,3233
3222,15828925,2521127-12-0622.jpg,,,,after this war is over we all expect to live peacably here together. given a fair chance the negro is not a hard fellow to get along with. if getting along in common isn't practice it will never become perfect. there is quite a bit one can learn from the other.,black,3234
3223,15828926,2521127-12-0623.jpg,,,,i am a man that was born in the south have learn and seen them i been to the north and seeing thing the rights that people hve. then i came to the amry went to the north and south still people in the north still have this right. and people i the south don't have this right the white in the south both in ad out of the army do people the same. office from the north get with office of the south and do the same then i think of the  worlds where people will start the same thing one of the days it may be soon or lated but as far as the way go i do my part more if i can,black,3235
3224,15828927,2521127-12-0624.jpg,,,,they could do a lot in regards to giving us a better theater.,black,3236
3225,15828928,2521127-12-0625.jpg,,,,service clubs should be separated to keep down confusion of people who don't wish to associate. would not mind the army if could be a cook this is my life's work.,black,3237
3226,15828929,2521127-12-0626.jpg,,,,i think the armored force is a nice branch of the service.,black,3238
3227,15828930,2521127-12-0627.jpg,,,,the army is alright with one exception when you go to the doctor and come back they make you work extra duty and claim you ain't sick.,black,3239
3228,15828931,2521127-12-0628.jpg,,,,"i think it is a swell idea to find out what each person thinks about the the war and the rights of the people. not only soldiers but civilians as a whole. because every person should be allowed to have their opinion on such a thing. i myself did base my fair opinion and was glad to have the opportunity to say the things that have been on my mind. i only hope for equal rights for the negro as well as all the other races. after all, i am supposed to be fighting for freedom and without equal rights for all we the negro have no freedoms although we have shed. blood and died on the battlefield like the rest of the nationalities. thanks",black,3240
3229,15828932,2521127-12-0629.jpg,,,,this is the worst cop won't let menny passes out it weren't it could get a place were in case  get a pas to times a weak any way.,black,3241
3230,15828933,2521127-12-0630.jpg,,,,"why is there so much ask about why or should the negro and the white soldier be separated. i think we should talking how the two races could be brought together for the best to service the country. i think the army and its leaders are doing the best if can now due to conditions, but if they can find time to have questionnaire they sure have time to help better the relationship between the white and negro soldiers.  the rights of the negro should not be question the ways and means should be worked out so they could be able to have there rights without any question ask. just give the the negro his right he will prove he is as able to do his part as much as anyone else in the army are where every they may be.",black,3242
3231,15828934,2521127-12-0631.jpg,,,,we don't have a chance to go to town to have pleasure. and dont have very much entertainment on the post.  i also think the negro back home should try to make things better for us after the war.  i am being treated very well here but i would rather be in the north i would be treated better.  i think it will be better after this war than world war i -  jobs should be provided for ex soldier after this war by some means and wages be a better price than the other.,black,3243
3258,15828961,2521127-12-0658.jpg,,,,"the buses situation here is very bad the allow five colored soldiers to the schedule buses the seat them in the back, always putting them on the tail end of the line sometime make a soldier late getting back to camp on sundays. i think that if the colored soldiers who was born and raise in the north should be station in a nothern camp, those who was born and raised in the south at a southern camp.",black,3244
3232,15828935,2521127-12-0632.jpg,,,,"we are all citizens of the united states. why can't we all train and fight together, give the negro a equal opportunity to share his ability. when we be come to realize what is going on in our on country get to gather a solve our on problem, then we all can feel that we are getting a equal chances a negro chances has been so slim in most cases he doesn't even know what he should fight about it is only one thing he could have in mind that i have a mother and a father, wife a child and etc. that is the only thing they he has in mind is to protect them then he begin to think on the other side of the fence. i am a negro i don't have a equal cance as a white man has it is many places i am not allowed to go a learned different things that the white has a different opportunity. we might be lucky to get some equipment up come a white man an take it away for the negro use it for him self",black,3245
3233,15828936,2521127-12-0633.jpg,,,,we don't have enough time off. and they take to much out of our pay. when we do get off we hardly hardly have time to go to town and no way at all to go our outfit never has a free show i don't get no chance to learn any thing like a treat never get a furlough home. and we do not get enough to eat hardly ever we don't get treated right about over mail we get a mail call about every other day some sundays we work all day. the hold our money back to or three days over due,black,3246
3234,15828937,2521127-12-0634.jpg,,,,we dont have a chance to take a bath we have to work one sunday the officers tells the non commissioned officers to keep us busy at all times they want give us any passes. we dont have chances to play games like the white soldiers do. they will not see to us getting enough to eat. they make us get up at 12 oclock at night when we should be aslept. the officers curses after us at all times. colored are not treated fair. the officers will not give us a three day pass. that is one reason so many tries to run away from the army if negro was treated right would try to do better.,black,3247
3235,15828938,2521127-12-0635.jpg,,,,"only one or two question if the  negro don't get a break now they never will. we got to have a fair chance. we are looking for it. we of negro race have been catching hell. we must have our freedom of speech. we got to live to together so why not we be treated right here in this camp? we go on a drill field they put us to the back of the field. we are tired of that shit. why not we be on the front some times? we are humans, we are flesh, we are blood yet we be drafted in the army isn't fair hell no!",black,3248
3236,15828939,2521127-12-0636.jpg,,,,why is the white people dislike the colored people. we have to ride in the back of buses go to the back of most public place. have to do all the dirty work on the jobs which we is able to get. cant get a favor from them. some places they dont even sale any thing. why is some things they say they dont sale to colored people they want give them a good enogh job to make a good line why is that most place the color people have to pay cash for what they buy a white man can buy most any thing on stallment but we cant us colored people,black,3249
3237,15828940,2521127-12-0637.jpg,,,,"none only the negro soldier is very low in morale in some camps. they should be check. rather  camps.   give the negro a third of the decent living he should get, then you will see a real citizen one worth having a better chance than he has ever had is what the negro wants. i think he has been mistreated long enough it seems that he can't take very much more better treatment better citizen that should be what this country wants.",black,3250
3238,15828941,2521127-12-0638.jpg,,,,i hope that the question i answered in this questionnaire will all be acceptiable and especiall the 10 and 11 questions,black,3251
3239,15828942,2521127-12-0639.jpg,,,,the reason which i think i could do for the army out in  is this i have a wife an a mother an a sister to support an i think i could do more for the army an them . an another i was working for the govment before i came in the army. an i figure i can do more at that. i could  with them an help the army to. i figure they need me there,black,3252
3240,15828943,2521127-12-0640.jpg,,,,we all are in this army. negro do not know while should be fighting. they have not did any thing to any body across the sea while should they go across to fight for the country it is not the negro country it is the white mans country not the negro.  in the south most negro are slaves if they dont have any ibality they are in a bad condition. now while they be taken from their homes to be kill are kill. i dont thank that is a fair deal i hope before the war is over they will be on a equal share,black,3253
3241,15828944,2521127-12-0641.jpg,,,,"to whom this may concern, i as an american citizen feel like expressing my truthful opinion. i do feel earnestly obligated to fight, or serve in any way i can best benefit the united states of america of which we as negro are supposed to be a part. we are fighting, we will fight and we are going to fight to do our bit, but along with that we are going to fight to try to win this war between the white and negro races in this country. you can depend on our best help as long as we stand, and we are depending on you white american citizens for fair treatment, freedom of speech, religion, social affairs, voice in government, politics, and in fact we are looking and depending on a betterment of conditions as a whole in the u.s.a.",black,3254
3242,15828945,2521127-12-0642.jpg,,,,"i am past 39 yrs of age having worked for myself for the past 15 years. i was inducte and put into an outfit where i have not seen the least bit of reason or fair play. as an american citizen i want to do my part no matter what the cost, and yet i can but wonder what type of mind directing the affairs when i see the open display of hatred and unfair, inhuman treatment by men, who have but the fault of not knowing. the most of the enslaved men here would be good men if only they were taught by real men in place of the brutes who have been given noncomm ratings just because of the ability they have to swear at and abuse men. if these uncouth, illiterate, ill bred excuses for men were removed the army would improved 90%. no work seven (7) day a week without a pass, what branch of the army or navy forces the white enlisted men to take such treatment?",black,3255
3243,15828946,2521127-12-0643.jpg,,,,i just don't think the negro have been treated right here i don't think they should have to fight for the white peoples rights and i believe that after this war it will be the same if not worse i know that i have never did anything to  or any other state to have to fight for,black,3256
3283,15828986,2521127-12-0683.jpg,,,,"we have swell liutenants. most of our nomcoms act pretty mean. i feel that i am a man and should be treated as one and not as a a child. that is why so many soldiers do wrong in the army it is the negro  colored fellows are not given fair rights on the camp buses, i don't think it is right as a soldier we are doing our best and should be given just treatment.",black,3257
3244,15828947,2521127-12-0644.jpg,,,,"i am a negro from the north, i am a soldier and feel it is as much my war as the white man's, i would like to be stationed in a northern camp, where segregation isn't so rampant. i would prefer negro lieutenants to the white, would then feel there is an improvement among negro as a whole, that if given a job to do, he would perform it as dutifully and efficient as any white man. would like to know what will be done to help my race after the war, will they be given a chance to go places and do the things in fields closed to them. i think there would be less trouble in the southern camps between the colored and white soldiers, if they keep the northern boys stationed in northern camps because they resent the attitude of the southern whites and will make trouble if the white man demand of the northern negro what he do of the southern negro and i am a 100% for my people, we are humans, treat us as such.",black,3258
3245,15828948,2521127-12-0645.jpg,,,,i don't like the way they they  in how they will not use to shape and blood  and help to win the war for thtealnd them come back and he  like a dog hand up in  like animal and there to go to back door of  out of  to be sincere they don't have any place to and  might some white people thought someone fool but not they want let the negro play baseball with them and we have to ride in back of bus steal cars and   home camp they get ride on bus all negro  to the back when we pay our money we should ride anywhere on bus and   i don't thing that right  ,black,3259
3246,15828949,2521127-12-0646.jpg,,,,"gentlemen: a white man shouldn't't have no more right than a negro this time gentlemen the u.s. negro will survive this and if they are treated like they was the last time it going to be a war right here in the u.s.a. that is a war is coming and nobody can stop it and i am sure the negro will win it will come in the future if negro are not treated to their privilege, it is no different a white man is a man so is a negro mentally physical a negro has much as a white man it no different any way you take that jim crow is man stuff like that not call for he has no more right to kill a white man so a white man would have no right to kill him every race is considered somebody except the negro for instant if these chinamen they are dark and they are considering somebody if i must say a rattlesnake give a warning before he strike and may god have mercy on your poor soul that my opinion positively:",black,3260
3247,15828950,2521127-12-0647.jpg,,,,i have only one comment to make. i hope what i have said will make things better for soldiers who like to be station near there home i have only my  i hope what i have said will make things better for soldiers who would like to be station near their home.,black,3261
3248,15828951,2521127-12-0648.jpg,,,,the noncoms here are thugs and not soldier down here. they curse and run you all the the time for nothing at all. you never have any time of to relax ten minutes through sunday to sunday the food they cook make every body sick at times they don't give you enough to eat rather than give it to us they let it go to waste the cooks are dirty and were nasty cloths all the time while cooking,black,3262
3249,15828952,2521127-12-0649.jpg,,,,"i really dont think the negro soldier is treated right in the southern camps we cant ride the bus with the white and they dont have enough buses for us and if you catch a white bus they dont allow but five ""5"" negro to ride at the same time  and in our company we cant even get a pass and i have been here five month and they will not give me a furlough. this camp is really rotten it dont afford much amusement for us. we don't have but one little p.x. and one little theater and the company commander is so rotten it is a pitty",black,3263
3250,15828953,2521127-12-0650.jpg,,,,the type of non. comm. we have here likes to push you around and some of them cant write their own name. the lieutenants are all from the south and a soldier from the north hasn't got a chance. i don't see any reason why a soldier has to go to church on sunday unless they want to. we have no chance to speak our opinions of what goes on in the camp pertaining to the treatment of soldiers.,black,3264
3251,15828954,2521127-12-0651.jpg,,,,"the negro has no business in the army at all it will do him no good to fight, to give his life, he will be in the same condition the white people own even thigs",black,3265
3252,15828955,2521127-12-0652.jpg,,,,i dont think white and negro soldiers will ever be able to cooperate in any way in the south unless they are all from the north as far as the px6 and service clubs are concern the southern white soldier will never mix with negro soldiers successfully in the south,black,3266
3253,15828956,2521127-12-0653.jpg,,,,sir i think the army is a swell place but the officer i mean the young officer who does not know any more than the training put thing in a hell of a mess i am talking about the 50 day wonders and if they would forget they was white and think that a negro is a dog every thing would be just fine. thank very match,black,3267
3254,15828957,2521127-12-0654.jpg,,,,i believe that the u.s. is the greatest country in the world. i am willing to die for it. but i do believe that with so great a people that they could surely see that they cannot hold the negro down so why try. they could progress much faster if they forgot racial differences. the race really shouldn't't be too important as i read the constitution and it said all men regardless to creed or kind should be allowed to vote ect. some people seem to think that it is social equality that the negro wants. that is not so. what we want is the right to live as other humans live and to bring our children up in a great country like the u.s. we don't want to be scorned and talked about upon sight. there are good and bad in every race but some think that every negro is bad. please give us a chance.,black,3268
3255,15828958,2521127-12-0655.jpg,,,,we are in the army and supposed to be fighting for the same purpose. why aren't we offered the same opportunity to become commissioned officers.  why is it that negro  sea aren't in actual combat against the enemy. then if this will be discrimination why isn't it possible that negro don't have negro commissioned officers to train negro outfits.,black,3269
3256,15828959,2521127-12-0656.jpg,,,,will the president see about how the cripple are treated in the army,black,3270
3257,15828960,2521127-12-0657.jpg,,,,"some of these questions concerning the separate clubs etc. are we building up segregation or trying to break it down. there are camps where both mingled but in this neck of the woods, you are segregated in every way. our votes are just as good as the next man's, that is where you are allowed to vote. everything is backward that is to anyone that has lived any place besides the south.",black,3271
3284,15828987,2521127-12-0684.jpg,,,,i don't think that the soldiers get sufficient medical attention in my outfit that they should be able to.,black,3272
3285,15828988,2521127-12-0685.jpg,,,,bus service is bad for negro troop to  noncom officers are too tough.,black,3273
3259,15828962,2521127-12-0659.jpg,,,,the reason why i rather be in some other  are not being treated as we should be the  non  officers that we have do not treat us like we are soldiers. they treat us like we are not human beings if i could i would like to be transferred back to the reception center where i was inducted from some of the non  are very good but the most of them are terrible. dont care what we do they are never pleased what  do. never get any praise for it. i know we are not being treated as we should lots more i could say,black,3274
3260,15828963,2521127-12-0660.jpg,,,,i hope that we win the war,black,3275
3261,15828964,2521127-12-0661.jpg,,,,i have been in the army 11 months and i cant get a filaw are a 3 day pass corise i have been a  2 times but is is  did the same thing and have went home and can get a pass vp town and it is just at times can only gat to go to town. i have a wife. i wood like to see her just as bad as any body alce i dont do no bader thin any one alce here. but i cant get no break here i have been a private every since i have been in the army not hade a chance to make my they alce if it is any way i can get a better gaub i will take one out on the  are a defense jab it will be all wrile so thank yal very much. it is all my company commander falt,black,3276
3262,15828965,2521127-12-0662.jpg,,,,i feel i could do better for my country in a defense job and that i could help my mother and grandmother. i know how to farm.,black,3277
3263,15828966,2521127-12-0663.jpg,,,,i dont wish to write anything i have said all i have to say,black,3278
3264,15828967,2521127-12-0664.jpg,,,,i like my out outfit fine i have a good first sergeant i like the army fine,black,3279
3265,15828968,2521127-12-0665.jpg,,,,well i have explained my self all in way  so there is not much for me to say but i do thank that as a soldier ther should be no difference made of any kind and any where we should all be a happy family together and strive fard to miss the war and after the war is over still live like wise let every man be a man and give every man a chance just like they were given in  to win the war,black,3280
3266,15828969,2521127-12-0666.jpg,,,,i dont like the 1. sgt.at all why be cuse he dont talk up for his self and his soldier he give us a hard way to go any i dont like the outfit at all be cuse i diden volunteered for any j-d bn and i can soldier in it be cuse i dont like it. in fact i dont like any of our sgt. in my outfit at all i would like to be in the outfet i volunteered for and that is the cavalry and i want it ore not i would make any soldier at all in this out outfit? so it nothing for thim to do is put my in the cavalry and i think i will soldier a little better and make more of my self.,black,3281
3267,15828970,2521127-12-0667.jpg,,,,i don't wish to make any comments.,black,3282
3268,15828971,2521127-12-0668.jpg,,,,why could be a lots of improvement in the out outfit tha i am in because we dont get to go town and wexxxx they keep us on duty on  ends,black,3283
3269,15828972,2521127-12-0669.jpg,,,,i would lit a  to be tranfired to some government parject are some definnce job.  i would not mind staying in the army if i could be station some where in the state of texas,black,3284
3270,15828973,2521127-12-0670.jpg,,,,b** s***should c*** for colored. we should be respected as blood soldiers. we should not *** to ride separate bus. *** women should be allowed on the post. we should be stationed in the north. f***** should issued every 4 months. every soldier should get 15 days **** we should have face liberty in ***. we should be off saturday afternoon. officers should be stopped hollering and swearing at the privates. family allotmentw should be stopped. it is government money wasted. too many un s*****t non coms not enough ch**** work in the ****. we should be well dressed on leave with g*** cap. post regulation are unfair to colonel troops,black,3285
3271,15828974,2521127-12-0671.jpg,,,,there is not enough freedom in the army for me.,black,3286
3272,15828975,2521127-12-0672.jpg,,,,will & cant undirstand what it is that we ar a combat unit and can not harley git pass to town and when we go to town we ar treated like dog the m.p. get drunk and start hitting and lives the  some time the solder is inrough but mostly the m.p. andwhin the report come in it is all ways the solder.,black,3287
3273,15828976,2521127-12-0673.jpg,,,,don't have any commince,black,3288
3274,15828977,2521127-12-0674.jpg,,,,1 th sgt ok 1 th sgt ok 1 th sgt ok 1 th sgt. -  ok  1 th sgt - ok  1 th sgt  ok,black,3289
3275,15828978,2521127-12-0675.jpg,,,,i dont like the companmander he will not gave a solder a cance he talk about  people to much and he will not never give a man a 3 days pass and we have work whin the other compan is off and  other compan get  and we  we cant i just dont like him he is just to hard on a solder and he is the bad,black,3290
3276,15828979,2521127-12-0676.jpg,,,,the only thing that i have to say is that i will be glad when the war is over and we can all go back home and i would like to get out of the south because the white people down here don't like negro and the negro mp are just as bad they are hard on us to they don't like the boys from up north and they beat them all of the time and i would rather be up north if i had to stay in the army but i would rather get out and worked,black,3291
3277,15828980,2521127-12-0677.jpg,,,,i don't think it's worth while to have a war. looks like we could do without it. i also wish we could.,black,3292
3278,15828981,2521127-12-0678.jpg,,,,"i would like to know just why this survey is being made, and whether ore not this will help conditions ore not",black,3293
3279,15828982,2521127-12-0679.jpg,,,,"one objection of army: ""they got drs. who don't do like they should."" i been near blind for two week and they ain't done nothing say ain't nothing ailing. if you go there with a sprain foot they give you a pill.",black,3294
3280,15828983,2521127-12-0680.jpg,,,,commanding officer should be unprediduced,black,3295
3281,15828984,2521127-12-0681.jpg,,,,"our noncom's dog the men too much and lieutenants will back the men up in their dogging. this makes a bad soldier. the noncom's have treated us so badly that we won't even do our best for our country. if we are not wanted in the army, we should be sent home. i believe a soldier should obey his superior officer.",black,3296
3282,15828985,2521127-12-0682.jpg,,,,i feel were fighting for freedom. i feel the war will be ours soon. army life seems to be all right i believe the will give the soldier a fair chance.,black,3297
3286,15828989,2521127-12-0686.jpg,,,,i have been treated very nice ever since i have been in the army it is very nice plenty of food nice place to sleep. nice officers - fine non-coms. thankful that i am able to be a soldier in the army. it will take more prayer to win the way i say this to all soldiers.,black,3298
3287,15828990,2521127-12-0687.jpg,,,,the bus drivers have no regard for color even if he has a soldiers uniform and is ready to die for his country.,black,3299
3288,15828991,2521127-12-0688.jpg,,,,soldiers of both negro and white should have separate px and service clubs because they will not get along in the front. i can't see why we all can't git along. we supposed to be fighting for the same thing.,black,3300
3289,15828992,2521127-12-0689.jpg,2521127-12-0690.jpg,,,"""colored soldiers is not treated worth a damn in louisiana. they don't have no rights and no say-so! "" one of us colored soldiers got on the city bus in alexandria and the white civilians beat him up on the bus - they say ' no damn nigger had no business with a uniform on; next thing he had no damn business on the bus"" ""white civilians say ""a nigger had no business with a officers' uniform on. "" one night we went to alexandria and white civilians ran behind our trucks and shot in the trucks. three soldiers were killed and nothing was done about it. ""white m.p. shot and killed a negro soldier in town  thanksgiving night and nothing was ever did about it. this colored soldier was a m.p. too. "" ""white civilians police came in here and got two negro soldiers and carried them to new orleans and lynched them and nothing was ever said about it. (may 1942)"" on thanksgiving day 1942 a whilte soldier cuta colored soldier's throat at themp gate on this post. the colored soldier died and the mps never said or did a thing about it. dat aint half what happended since i been in this camp but i just cant think of it.",black,3301
3290,15828994,2521127-12-0691.jpg,,,,i like for every soldier in the army to get the analysis of these questionnaires so that they will know how the others are thinking.,black,3302
3291,15828995,2521127-12-0692.jpg,,,,"i think that no matter how long or how short the war last we are going to win it and since we are all of the same nation, we should fight together and be happy together and forget about what happened between us and after the war is over i for one hope that the negro get a fair chance in anything the white people get a chance in. and if we cooperate we will be living up to our motto and some parts of the constitution of the united states of america.",black,3303
3292,15828996,2521127-12-0693.jpg,,,,comments about the questionnaire it is hard for soldier colored to be in the air force and some get the lack of training required,black,3304
3293,15828997,2521127-12-0694.jpg,,,,some are different is how some a lot of white peoples but they all not alike some ar different i have seen a lots of white peoples but they all not alike,black,3305
3294,15828998,2521127-12-0695.jpg,,,,i did not want to come to the army when i came but now that i am here i intend to make the best of it. i dont love the army nor any part of it but i find it is a man builder. i am  of and when i leave here i will indebted to the army for the fine body they gave me. i have never felt that it was not my duty to fight but i never realized the idea of fighting because i would hate to kill. if i can remain and be of any help not killing men i will be happy. i am not afraid of dying but i don't want to kill.,black,3306
3295,15828999,2521127-12-0696.jpg,,,,"sir i'm a soldier from the westand i'm down south and i'm not used of this treatment and i think it is a very poor of showing democracydown here. treat negro soldiers as if they were dogs or some kind of animals why can't we have the same treatment as white soldiers after all we are fighting for the same thing aren't we, sometimes i wonder what are we the negro soldier fighting for, and i would rather be in the north than south. do not understand",black,3307
3296,15829000,2521127-12-0697.jpg,,,,"i think the medical corps should pass a bill for the medical man to carry some arm, preferably a pistol to arm himself against the japs & germans in the battle area.",black,3308
3297,15829001,2521127-12-0698.jpg,,,,if we are forced to be willing to give up our live our officers should grant us more than one week on a furlough. the medical attention we receive is simple terrible,black,3309
3298,15829002,2521127-12-0699.jpg,,,,"i think the soldiers would like to be given a chance for the position they would like best in the army. such as calvery, air corps tank an machanized units. they would probaly try more so to becomed better soldiers if given that change.",black,3310
3299,15829003,2521127-12-0700.jpg,,,,i think that after the war the negro should be treated much better because of the sacrifices and lives that are being lost.,black,3311
3300,15829004,2521127-12-0701.jpg,,,,"on our bus service, they only allow 5 colored soldiers to ride & the rest of the seats are taken up by whites. i don't think that this is fair at all. our bus service really needs improving. on bar bus service they only allow 5 colored soil divers to ride and the rest of the seats are take up by whites. i don't think that this is fair at all. on bus service really needs improving.",black,3312
3301,15829005,2521127-12-0702.jpg,,,,i figure the negro doesn't get an even break in the army the officers look down on him as though he weren't as good as a dog and i figure they should treat the colored soldier as good as they do the white.,black,3313
3302,15829006,2521127-12-0703.jpg,,,,i think the army is alright but i just don't like it. i would rather be outside working. i am not content i figure i could help my people more out then i can in. most of the time my people  to depend on what i send them. parents are dependable on me for almost everything.,black,3314
