"","source","target","weight"
"16373","man","soldier",5
"16374","man","Soldiers",1
"16375","man","sou",1
"16376","man","south",3
"16377","man","speak",2
"16378","man","special",1
"16379","man","specific",1
"16380","man","spot",1
"16381","man","squadron",1
"16382","man","stand",5
"16383","man","standard",1
"16384","man","starve",1
"16385","man","state",1
"16386","man","station",1
"16387","man","statione",3
"16388","man","status",1
"16389","man","stay",5
"16390","man","stockade",1
"16391","man","stomach",1
"16392","man","store",1
"16393","man","story",1
"16394","man","straighten",1
"16395","man","strata",1
"16396","man","stress",1
"16397","man","strive",1
"16398","man","suffer",1
"16399","man","sum",1
"16400","man","summer",1
"16401","man","superior",1
"16402","man","superiority",1
"16403","man","suppose",1
"16404","man","sweet",1
"16405","man","take",11
"16406","man","talk",3
"16407","man","teach",2
"16408","man","technical",1
"16409","man","tell",2
"16410","man","test",1
"16411","man","thanks",1
"16412","man","thay",1
"16413","man","theatre",1
"16414","man","thier",1
"16415","man","thing",5
"16416","man","think",17
"16417","man","throw",1
"16418","man","time",4
"16419","man","today",1
"16420","man","together",1
"16421","man","tool",1
"16422","man","tow",1
"16423","man","town",1
"16424","man","train",7
"16425","man","training",4
"16426","man","transfer",3
"16427","man","treat",4
"16428","man","truck",1
"16429","man","try",3
"16430","man","type",1
"16431","man","unclear",14
"16432","man","uneasy",1
"16433","man","Uneducate",1
"16434","man","unfit",1
"16435","man","unhappy",1
"16436","man","unskilled",1
"16437","man","untill",1
"16438","man","upset",1
"16439","man","use",3
"16440","man","valuable",1
"16441","man","various",1
"16442","man","victory",1
"16443","man","view",1
"16444","man","violence",1
"16445","man","vital",1
"16446","man","volinteer",1
"16447","man","wake",1
"16448","man","want",9
"16449","man","war",7
"16450","man","War",1
"16451","man","waste",1
"16452","man","way",2
"16453","man","wear",3
"16454","man","welfare",1
"16455","man","west",2
"16456","man","whole",4
"16457","man","wife",4
"16458","man","willing",3
"16459","man","wish",1
"16460","man","wive",2
"16461","man","woman",2
"16462","man","wont",1
"16463","man","work",17
"16464","man","worker",1
"16465","man","worse",1
"16466","man","write",1
"16467","man","wrong",2
"16468","man","wrongdoing",1
"16469","man","year",10
"16470","man","young",2
"16471","manage","army",1
"16472","manage","say",1
"16473","manage","similar",1
"16474","managed","job",1
"16475","management","company",1
"16476","manaver","arent",1
"16477","maney","question",1
"16478","manner","need",1
"16479","manners","manners",1
"16480","manners","street",1
"16481","manners","teach",1
"16482","manpower","equip",1
"16483","manpower","job",1
"16484","manpower","money",1
"16485","manpower","shortage",1
"16486","manpower","threaten",1
"16487","manpower","training",1
"16488","mans","abilitie",1
"16489","mans","ability",1
"16490","mans","army",2
"16491","mans","attitude",1
"16492","mans","duty",1
"16493","mans","fight",1
"16494","mans","need",1
"16495","mans","war",1
"16496","many","A.W.O.L's",1
"16497","many","active",1
"16498","many","agency",1
"16499","many","american",1
"16500","many","amount",1
"16501","many","anxious",1
"16502","many","area",1
"16503","many","army",6
"16504","many","Army",1
"16505","many","asse",1
"16506","many","bar",1
"16507","many","believe",1
"16508","many","book",1
"16509","many","boss",1
"16510","many","bosse",1
"16511","many","boy",4
"16512","many","call",1
"16513","many","camp",5
"16514","many","camps",1
"16515","many","can",1
"16516","many","case",7
"16517","many","chance",1
"16518","many","change",1
"16519","many","chlothing",1
"16520","many","choice",1
"16521","many","cival",1
"16522","many","civilian",1
"16523","many","clear",1
"16524","many","com",1
"16525","many","come",3
"16526","many","command",1
"16527","many","comment",1
"16528","many","commissione",1
"16529","many","commissioned",1
"16530","many","concern",1
"16531","many","conflict",1
"16532","many","convenient",1
"16533","many","cost",1
"16534","many","cripples",1
"16535","many","cropp",1
"16536","many","cutthroat",1
"16537","many","dead",1
"16538","many","depend",1
"16539","many","deserter",1
"16540","many","detail",1
"16541","many","different",2
"16542","many","duty",1
"16543","many","educated",2
"16544","many","education",1
"16545","many","expensive",1
"16546","many","experience",1
"16547","many","expince",1
"16548","many","fault",1
"16549","many","feed",1
"16550","many","fellow",1
"16551","many","fight",1
"16552","many","forget",2
"16553","many","furlough",1
"16554","many","gain",1
"16555","many","get",3
"16556","many","give",2
"16557","many","good",3
"16558","many","government",1
"16559","many","green",1
"16560","many","gruadate",1
"16561","many","guard",1
"16562","many","hang",1
"16563","many","help",1
"16564","many","high",1
"16565","many","hold",2
"16566","many","hte",1
"16567","many","idea",1
"16568","many","important",2
"16569","many","indifference",1
"16570","many","inexperienced",1
"16571","many","infantry",1
"16572","many","inspection",4
"16573","many","instance",1
"16574","many","instensiv",1
"16575","many","instructor",1
"16576","many","intelligent",1
"16577","many","interested",1
"16578","many","item",1
"16579","many","jail",1
"16580","many","jewish",1
"16581","many","job",3
"16582","many","kiss",1
"16583","many","know",2
"16584","many","large",1
"16585","many","lead",1
"16586","many","leave",1
"16587","many","litter",1
"16588","many","little",2
"16589","many","look",1
"16590","many","lot",1
"16591","many","make",1
"16592","many","man",39
"16593","many","many",3
"16594","many","Many",1
"16595","many","marriage",1
"16596","many","marry",2
"16597","many","need",1
"16598","many","needless",1
"16599","many","negro",2
"16600","many","negroe",2
"16601","many","new",2
"16602","many","non",1
"16603","many","non-com",5
"16604","many","non-commission",1
"16605","many","noncom",1
"16606","many","noncommision",1
"16607","many","obtain",1
"16608","many","occassion",1
"16609","many","occur",1
"16610","many","offer",2
"16611","many","officer",10
"16612","many","officr",2
"16613","many","old",4
"16614","many","outfit",1
"16615","many","paragraph",2
"16616","many","partiallity",1
"16617","many","pass",1
"16618","many","pay",1
"16619","many","peg",2
"16620","many","people",5
"16621","many","personal",1
"16622","many","pick",1
"16623","many","place",1
"16624","many","possible",1
"16625","many","present",2
"16626","many","Privates",1
"16627","many","priviledge",1
"16628","many","problem",1
"16629","many","proper",1
"16630","many","pull",1
"16631","many","Pvt",1
"16632","many","qualification",1
"16633","many","qualitie",1
"16634","many","question",15
"16635","many","questionnaire",2
"16636","many","racial",1
"16637","many","rating",2
"16638","many","rationed",1
"16639","many","reason",1
"16640","many","recruit",1
"16641","many","regard",1
"16642","many","relationship",1
"16643","many","restrict",1
"16644","many","restriction",2
"16645","many","rights",1
"16646","many","riot",2
"16647","many","ristriction",1
"16648","many","round",2
"16649","many","scene",1
"16650","many","school",1
"16651","many","seem",1
"16652","many","serious",1
"16653","many","serve",1
"16654","many","service",5
"16655","many","set",1
"16656","many","shoe",1
"16657","many","show",1
"16658","many","soldier",12
"16659","many","south",1
"16660","many","southern",1
"16661","many","southerner",1
"16662","many","speak",1
"16663","many","square",2
"16664","many","stay",1
"16665","many","sterling",1
"16666","many","stripe",1
"16667","many","subject",1
"16668","many","take",1
"16669","many","technical",1
"16670","many","thing",12
"16671","many","think",3
"16672","many","time",2
"16673","many","today",1
"16674","many","together",1
"16675","many","trainee",1
"16676","many","treat",2
"16677","many","trick",1
"16678","many","turn",1
"16679","many","unclear",5
"16680","many","underline",1
"16681","many","uniform",1
"16682","many","unknown",1
"16683","many","unnecessary",1
"16684","many","unpleasant",1
"16685","many","use",1
"16686","many","valuable",1
"16687","many","vegatarian",1
"16688","many","want",1
"16689","many","war",1
"16690","many","way",1
"16691","many","wear",1
"16692","many","white",2
"16693","many","whites",1
"16694","many","woman",1
"16695","many","worker",1
"16696","many","year",1
"16697","many","young",5
"16698","Many","fear",1
"16699","Many","inspire",1
"16700","map","compass",1
"16701","map","figure",1
"16702","map","man",1
"16703","map","read",1
"16704","map","service",1
"16705","map","unit",1
"16706","map","wor",1
"16707","map.","negro",1
"16708","march","hard",1
"16709","march","old",1
"16710","march","routine",1
"16711","march","service",1
"16712","march","tomorrow",1
"16713","march","yaer",1
"16714","marching","drilling",1
"16715","mare","buss",1
"16716","mark","attain",1
"16717","mark","bring",1
"16718","mark","distinction",1
"16719","mark","find",1
"16720","mark","guide",1
"16721","mark","keep",1
"16722","mark","officr",1
"16723","mark","time",1
"16724","mark","unclear",1
"16725","marriage","question",1
"16726","marriage","think",1
"16727","married","army",2
"16728","married","Army",1
"16729","married","belong",1
"16730","married","business",1
"16731","married","child",2
"16732","married","dissatisfied",1
"16733","married","draft",1
"16734","married","enter",1
"16735","married","family",1
"16736","married","get",1
"16737","married","life",1
"16738","married","live",1
"16739","married","man",16
"16740","married","marry",1
"16741","married","place",1
"16742","married","possible",1
"16743","married","remain",1
"16744","married","soldier",1
"16745","married","think",1
"16746","married","wife",2
"16747","married","woman",1
"16748","married","work",1
"16749","marry","army",1
"16750","marry","bear",1
"16751","marry","believe",1
"16752","marry","child",2
"16753","marry","color",1
"16754","marry","dodge",1
"16755","marry","family",1
"16756","marry","girl",1
"16757","marry","girlfriend",1
"16758","marry","home",1
"16759","marry","large",1
"16760","marry","like",2
"16761","marry","live",1
"16762","marry","man",9
"16763","marry","negro",1
"16764","marry","negroe",1
"16765","marry","next",1
"16766","marry","paragraph",1
"16767","marry","pease",1
"16768","marry","priviledge",1
"16769","marry","stay",1
"16770","marry","sum",1
"16771","marry","time",1
"16772","marry","wife",1
"16773","marry","woman",1
"16774","marry","year",4
"16775","mask","man",1
"16776","mask","think",1
"16777","mask","training",1
"16778","mass","payroll",1
"16779","mass","questionnaire",1
"16780","mass","report",1
"16781","master","buck",1
"16782","master","corps",1
"16783","master","drill",1
"16784","master","master",1
"16785","master","mechanic",1
"16786","master","old",1
"16787","master","power",1
"16788","master","sgt",1
"16789","master","switch",1
"16790","match","enough",1
"16791","match","walking",1
"16792","mate","unclear",1
"16793","material","apply",1
"16794","material","brain",1
"16795","material","country",1
"16796","material","good",1
"16797","material","job",1
"16798","material","know",1
"16799","material","man",1
"16800","material","need",2
"16801","material","time",1
"16802","materials","constant",1
"16803","math","knowledge",1
"16804","math","physic",1
"16805","math","scientific",1
"16806","mathematician","know",1
"16807","mathematician","operation",1
"16808","mathematics","true",1
"16809","matter","choice",1
"16810","matter","deletion",1
"16811","matter","disclose",1
"16812","matter","drop",1
"16813","matter","due",1
"16814","matter","guesswork",1
"16815","matter","many",1
"16816","matter","morale",1
"16817","matter","official",1
"16818","matter","personal",1
"16819","matter","promotion",1
"16820","matter","see",1
"16821","matter","tell",1
"16822","matter","white",1
"16823","mattr","board",1
"16824","mattr","draft",1
"16825","mattr","list",1
"16826","mattr","little",1
"16827","mattr","training",1
"16828","mature","much",1
"16829","maximum","capacity",1
"16830","maximum","keep",1
"16831","mead","make",1
"16832","meal","bad",1
"16833","meal","butter",1
"16834","meal","cold",1
"16835","meal","cook",1
"16836","meal","egg",1
"16837","meal","get",2
"16838","meal","good",2
"16839","meal","hall",1
"16840","meal","hot",1
"16841","meal","hour",1
"16842","meal","hungry",1
"16843","meal","lot",1
"16844","meal","lousy",1
"16845","meal","meal",2
"16846","meal","mess",1
"16847","meal","officer",1
"16848","meal","place",2
"16849","meal","prepare",1
"16850","meal","row",1
"16851","meal","sleeping",1
"16852","meal","smoot",1
"16853","meal","take",1
"16854","meal","think",1
"16855","meal","time",1
"16856","mean","ambiguous",1
"16857","mean","boy",2
"16858","mean","business",1
"16859","mean","certain",1
"16860","mean","civilian",1
"16861","mean","come",2
"16862","mean","condition",1
"16863","mean","date",1
"16864","mean","definite",1
"16865","mean","gassing",1
"16866","mean","get",1
"16867","mean","great",1
"16868","mean","grip",1
"16869","mean","individual",1
"16870","mean","keep",2
"16871","mean","loss",1
"16872","mean","lot",1
"16873","mean","man",2
"16874","mean","marriage",1
"16875","mean","money",1
"16876","mean","much",2
"16877","mean","negro",1
"16878","mean","oil",1
"16879","mean","opinion",1
"16880","mean","oppose",1
"16881","mean","outlaw",1
"16882","mean","part",1
"16883","mean","peace",1
"16884","mean","plane",1
"16885","mean","put",1
"16886","mean","remedy",1
"16887","mean","satisfied",1
"16888","mean","security",1
"16889","mean","seem",1
"16890","mean","short",1
"16891","mean","soldier",2
"16892","mean","strike",1
"16893","mean","suffer",1
"16894","mean","trade",1
"16895","mean","yank",1
"16896","means","criticisms",1
"16897","means","disinfect",1
"16898","means","enjoyment",1
"16899","means","equipment",1
"16900","means","expressing",1
"16901","means","get",2
"16902","means","pass",1
"16903","means","rid",1
"16904","measure","ability",1
"16905","measure","economical",1
"16906","measure","happiness",1
"16907","measure","insure",1
"16908","measure","mans",1
"16909","measure","peace",1
"16910","measure","political",1
"16911","measure","slip",1
"16912","measure","take",1
"16913","measurement","seem",1
"16914","meat","andy",1
"16915","meat","bean",1
"16916","meat","believe",1
"16917","meat","egg",1
"16918","meat","get",1
"16919","meat","negroe",1
"16920","meat","people",1
"16921","meat","poor",1
"16922","meat","stew",1
"16923","mechanic","aircraft",1
"16924","mechanic","allow",1
"16925","mechanic","ask",1
"16926","mechanic","chance",1
"16927","mechanic","civilian",1
"16928","mechanic","claim",1
"16929","mechanic","come",1
"16930","mechanic","crew-chief",1
"16931","mechanic","get",1
"16932","mechanic","helper",1
"16933","mechanic","infantry",1
"16934","mechanic","know",1
"16935","mechanic","life",1
"16936","mechanic","line",2
"16937","mechanic","machinest",1
"16938","mechanic","man",1
"16939","mechanic","mechanist",1
"16940","mechanic","mechinist",1
"16941","mechanic","Motor",1
"16942","mechanic","paragraph",1
"16943","mechanic","place",1
"16944","mechanic","position",1
"16945","mechanic","school",1
"16946","mechanic","send",1
"16947","mechanic","Sgt",1
"16948","mechanic","spend",1
"16949","mechanic","student",1
"16950","mechanic","suppose",1
"16951","mechanic","technical",1
"16952","mechanic","tell",1
"16953","mechanic","training",1
"16954","mechanic","work",1
"16955","mechanic","workman",1
"16956","mechanical","aptitude",1
"16957","mechanical","branch",1
"16958","mechanical","field",1
"16959","mechanical","handy",1
"16960","mechanical","job",1
"16961","mechanical","man",1
"16962","mechanical","minded",1
"16963","mechanical","service",1
"16964","mechanical","shove",1
"16965","mechanical","weld",1
"16966","Mechanical","prove",1
"16967","Mechanical","training",1
"16968","mechanist","enter",1
"16969","mechinery","run",1
"16970","mechinist","mechanist",1
"16971","mechnic","enginering",1
"16972","mechnic","make",1
"16973","mechnic","officer",1
"16974","meckanic","motor",1
"16975","meckanic","pool",1
"16976","med","come",1
"16977","medals","Army",1
"16978","medic","cured",1
"16979","medic","get",1
"16980","medical","attention",1
"16981","medical","basic",1
"16982","medical","camp",1
"16983","medical","care",2
"16984","medical","case",1
"16985","medical","corps",4
"16986","medical","decent",1
"16987","medical","dental",1
"16988","medical","detachment",1
"16989","medical","doctor",1
"16990","medical","enter",1
"16991","medical","examine",1
"16992","medical","fear",1
"16993","medical","like",1
"16994","medical","mutch",1
"16995","medical","officer",1
"16996","medical","outfit",1
"16997","medical","patient",1
"16998","medical","post",1
"16999","medical","service",2
"17000","medical","setup",1
"17001","medical","soldier",2
"17002","medical","stand",1
"17003","medical","study",1
"17004","medical","system",1
"17005","medical","training",1
"17006","Medical","bad",1
"17007","Medical","detchoment",1
"17008","Medical","line",1
"17009","Medical","treatment",1
"17010","medicare","obtain",1
"17011","medicine","unclear",1
"17012","medium","reach",1
"17013","meet","come",1
"17014","meet","decent",1
"17015","meet","defeat",1
"17016","meet","give",1
"17017","meet","good",1
"17018","meet","negroe",1
"17019","meet","problem",1
"17020","meet","seem",1
"17021","meet","soldier",1
"17022","meet","southern",1
"17023","meet","well",1
"17024","melodious","place",1
"17025","member","race",1
"17026","member","woman",1
"17027","men","apply",1
"17028","men","army",1
"17029","men","depend",1
"17030","men","goods",1
"17031","men","keep",1
"17032","men","life",1
"17033","men","officer",1
"17034","men","squadron",1
"17035","men","unclear",1
"17036","men","work",1
"17037","men.","quite",1
"17038","menfer","unclear",1
"17039","menial","contribute",1
"17040","menial","job",2
"17041","menial","physical",1
"17042","menial","task",1
"17043","menial","thing",1
"17044","menial","work",1
"17045","mens","army",1
"17046","mens","deletion",1
"17047","mens","family",1
"17048","mens","hall",1
"17049","mens","idea",1
"17050","mental","case",1
"17051","mental","deal",1
"17052","mental","examination",1
"17053","mental","great",1
"17054","mental","strain",1
"17055","mental","training",1
"17056","mention","army",1
"17057","mention","concern",1
"17058","mention","facility",1
"17059","mention","food",1
"17060","mention","income",1
"17061","mention","job",1
"17062","mention","make",1
"17063","mention","mention",1
"17064","mention","mexican",1
"17065","mention","question",2
"17066","mention","tax",1
"17067","mention","terrible",1
"17068","mention","thing",1
"17069","mention","train",1
"17070","mention","transportation",1
"17071","mention","travel",1
"17072","menu","complete",1
"17073","menus","component",1
"17074","menus","proper",1
"17075","merchant","Jack",1
"17076","merit","ass",1
"17077","merit","basis",1
"17078","merit","fewer",1
"17079","merit","free",1
"17080","merit","kissing",1
"17081","merit","personal",1
"17082","merit","time",1
"17083","merit","underlin",1
"17084","merrit","fail",1
"17085","merrit","receive",1
"17086","merrit","stripe",1
"17087","mess","clean",2
"17088","mess","cook",1
"17089","mess","find",1
"17090","mess","food",1
"17091","mess","good",2
"17092","mess","hall",11
"17093","mess","halls",1
"17094","mess","high",1
"17095","mess","hungry",1
"17096","mess","inspect",1
"17097","mess","kit",1
"17098","mess","last",1
"17099","mess","officr",1
"17100","mess","play",1
"17101","mess","Sgt",2
"17102","mess","think",1
"17103","mess","unclear",1
"17104","messenger","limited",1
"17105","messenger","paragraph",1
"17106","messhall","company",1
"17107","messier","eating",1
"17108","meteorology","train",1
"17109","Meteorology","program",1
"17110","method","bear",1
"17111","method","dealing",1
"17112","method","discover",1
"17113","method","enlist",1
"17114","method","general",1
"17115","method","get",1
"17116","method","higher",1
"17117","method","investigation",1
"17118","method","man",1
"17119","method","officr",1
"17120","method","possibility",1
"17121","method","result",1
"17122","method","supervise",1
"17123","method","training",1
"17124","method","use",3
"17125","metropolitan","college",1
"17126","metropolitan","university",1
"17127","mexican","keep",1
"17128","mexican","people",1
"17129","mexican","spanish",1
"17130","mexican","talk",1
"17131","mexican","think",1
"17132","middle","night",2
"17133","midnight","curfew",1
"17134","midnight","good",1
"17135","midway","basic",1
"17136","midway","training",1
"17137","mighty","fine",1
"17138","mighty","good",1
"17139","mighty","handy",1
"17140","mighty","job",1
"17141","mighty","long",1
"17142","mighty","sick",1
"17143","mile","bus",1
"17144","mile","day",1
"17145","mile","dinky",1
"17146","mile","get",2
"17147","mile","home",7
"17148","mile","man",1
"17149","mile","Station",1
"17150","mile","stay",1
"17151","mile","take",1
"17152","military","activity",1
"17153","military","affair",1
"17154","military","author",1
"17155","military","break",1
"17156","military","channel",1
"17157","military","civilian",1
"17158","military","court",1
"17159","military","courtesy",2
"17160","military","decision",1
"17161","military","direct",1
"17162","military","give",1
"17163","military","hold",1
"17164","military","information",1
"17165","military","life",2
"17166","military","mandatory",1
"17167","military","mare",1
"17168","military","official",1
"17169","military","opinion",1
"17170","military","organization",1
"17171","military","personel",1
"17172","military","police",4
"17173","military","Police",1
"17174","military","preferablyto",1
"17175","military","public",1
"17176","military","record",1
"17177","military","seem",1
"17178","military","service",2
"17179","military","setup",1
"17180","military","severe",1
"17181","military","spend",1
"17182","military","suppose",1
"17183","military","think",1
"17184","military","training",5
"17185","military","try",1
"17186","military","understand",1
"17187","milk","army",2
"17188","milk","cow",1
"17189","milk","drink",1
"17190","milk","morning",1
"17191","milk","suppose",1
"17192","milk","table",1
"17193","mill","draft",1
"17194","million","feel",1
"17195","million","life",1
"17196","million","man",1
"17197","million","suffering",1
"17198","million","take",1
"17199","millionaire","bricklayer",1
"17200","miltery","cant",1
"17201","miltery","march",1
"17202","miltery","servise",1
"17203","mimeographed","category",1
"17204","mind","able",1
"17205","mind","army",3
"17206","mind","Army",1
"17207","mind","back",1
"17208","mind","clear",1
"17209","mind","complete",1
"17210","mind","daughter",1
"17211","mind","deserve",1
"17212","mind","duty",2
"17213","mind","flexible",1
"17214","mind","happy",1
"17215","mind","home",1
"17216","mind","important",1
"17217","mind","Instructors",1
"17218","mind","make",1
"17219","mind","mind",1
"17220","mind","much",1
"17221","mind","order",1
"17222","mind","paragraph",1
"17223","mind","Pvt",1
"17224","mind","question",1
"17225","mind","regard",1
"17226","mind","relieve",1
"17227","mind","say",1
"17228","mind","serve",1
"17229","mind","service",1
"17230","mind","small",1
"17231","mind","stay",1
"17232","mind","strongest",1
"17233","mind","take",2
"17234","mind","thing",1
"17235","mind","time",1
"17236","mind","want",2
"17237","mind","work",1
"17238","minde","life",1
"17239","minded","believe",2
"17240","minded","handy",1
"17241","minded","man",1
"17242","minded","point",1
"17243","minded","thing",1
"17244","minded","view",1
"17245","minds","kind",1
"17246","minds","man",2
"17247","minds","opportunity",1
"17248","minds","service",1
"17249","minds","train",1
"17250","minds","uniform",1
"17251","mine","planter",1
"17252","mine","sweeper",1
"17253","mingle","black",1
"17254","mingle","negro",1
"17255","mingle","soldier",1
"17256","mingle","white",1
"17257","minor","ailment",1
"17258","minor","ect",1
"17259","minor","misgrace",1
"17260","minor","punish",1
"17261","minor","unclear",1
"17262","minority","allow",1
"17263","minority","exploit",1
"17264","minority","fight",1
"17265","minority","oppression",1
"17266","minority","people",1
"17267","minority","totalitarianism",1
"17268","minority","white",1
"17269","minute","drill",1
"17270","minute","fire",1
"17271","minute","o'clock",1
"17272","minute","unclear",1
"17273","minute","write",1
"17274","miracl","peace",1
"17275","mirror","hang",1
"17276","mirror","wall",1
"17277","misfit","equal",1
"17278","misfit","job",1
"17279","misfit","present",1
"17280","misfits","efficiency",1
"17281","misfits","Fentive",1
"17282","misfits","reduce",1
"17283","misgrace","punish",1
"17284","misplace","center",1
"17285","misplace","induction",1
"17286","miss","bed",1
"17287","miss","check",1
"17288","miss","fit",1
"17289","miss","make",1
"17290","miss","mom",1
"17291","miss","pop",1
"17292","miss","question",1
"17293","miss","specific",1
"17294","missfitts","get",1
"17295","missfitts","rid",1
"17296","missplace","disatisfy",1
"17297","mistake","draft",1
"17298","mistake","drop",1
"17299","mistake","ignorance",1
"17300","mistake","induction",1
"17301","mistake","make",4
"17302","mistake","many",1
"17303","mistake","time",2
"17304","mistaken","idea",1
"17305","mistreate","wait",1
"17306","mix","affair",1
"17307","mix","army",1
"17308","mix","best",1
"17309","mix","blood",1
"17310","mix","collard",1
"17311","mix","cook",1
"17312","mix","french",1
"17313","mix","look",1
"17314","mix","man",2
"17315","mix","negro",3
"17316","mix","negroe",3
"17317","mix","noncome",1
"17318","mix","Northerner",1
"17319","mix","opinion",1
"17320","mix","people",2
"17321","mix","private",1
"17322","mix","races",1
"17323","mix","soldier",1
"17324","mix","white",3
"17325","mix","whites",1
"17326","mixing","races",1
"17327","mobilize","man",1
"17328","mode","amerian",1
"17329","mode","living",1
"17330","modern","army",1
"17331","molder","foundry",1
"17332","mom","folk",1
"17333","mom","pop",1
"17334","moment","late",1
"17335","moment","make",1
"17336","moment","march",1
"17337","momentum","hope",1
"17338","monetary","profit",1
"17339","monetary","war",1
"17340","monetary","wealth",1
"17341","money","additional",1
"17342","money","ass",1
"17343","money","biggest",1
"17344","money","boss",1
"17345","money","buy",1
"17346","money","charge",1
"17347","money","clothes",1
"17348","money","day",1
"17349","money","effort",1
"17350","money","exhaust",1
"17351","money","find",1
"17352","money","get",1
"17353","money","guy",1
"17354","money","hand",1
"17355","money","involved",1
"17356","money","job",1
"17357","money","live",1
"17358","money","loan",1
"17359","money","lot",1
"17360","money","make",3
"17361","money","man",6
"17362","money","many",1
"17363","money","marry",1
"17364","money","mother",1
"17365","money","one",1
"17366","money","ordinary",1
"17367","money","paper",1
"17368","money","pay",1
"17369","money","perform",1
"17370","money","pleasure",1
"17371","money","prepare",1
"17372","money","put",1
"17373","money","questionnaire",1
"17374","money","scheme",1
"17375","money","school",1
"17376","money","seem",1
"17377","money","send",2
"17378","money","soldier",3
"17379","money","spend",2
"17380","money","thank",1
"17381","money","time",1
"17382","money","top",1
"17383","money","train",2
"17384","money","training",2
"17385","money","trouble",1
"17386","money","war",1
"17387","money","waste",1
"17388","money","work",1
"17389","Monger","preventing",1
"17390","monkey","put",1
"17391","monkey","squadron",1
"17392","monkey","training",1
"17393","monkeying","lot",1
"17394","monotone","unclear",1
"17395","monotony","civilian",1
"17396","monotony","consistent",1
"17397","monotony","life",1
"17398","monotony","training",1
"17399","mont","enough",1
"17400","mont","unclear",1
"17401","month","army",4
"17402","month","believe",1
"17403","month","big",1
"17404","month","bring",1
"17405","month","Buck",1
"17406","month","buy",1
"17407","month","camp",1
"17408","month","carry",1
"17409","month","change",1
"17410","month","cost",1
"17411","month","disincourage",1
"17412","month","entitle",1
"17413","month","experience",1
"17414","month","fact",2
"17415","month","feel",1
"17416","month","furlough",1
"17417","month","gas",1
"17418","month","get",6
"17419","month","give",1
"17420","month","graduate",1
"17421","month","keep",1
"17422","month","kow",1
"17423","month","learn",1
"17424","month","less",1
"17425","month","life",1
"17426","month","like",2
"17427","month","man",1
"17428","month","mask",1
"17429","month","month",2
"17430","month","old",1
"17431","month","one",3
"17432","month","outfit",1
"17433","month","paragraph",1
"17434","month","play",1
"17435","month","Police",1
"17436","month","promise",1
"17437","month","rate",1
"17438","month","recruit",1
"17439","month","run",1
"17440","month","see",1
"17441","month","seem",1
"17442","month","send",1
"17443","month","serve",1
"17444","month","service",2
"17445","month","several",1
"17446","month","shot",1
"17447","month","soilder",1
"17448","month","soldier",2
"17449","month","specialist",1
"17450","month","spend",2
"17451","month","statione",1
"17452","month","steady",1
"17453","month","suppose",1
"17454","month","sure",1
"17455","month","take",1
"17456","month","technical",1
"17457","month","tell",1
"17458","month","thing",2
"17459","month","think",3
"17460","month","time",3
"17461","month","training",5
"17462","month","turn",1
"17463","month","unclear",2
"17464","month","war",2
"17465","month","waste",1
"17466","month","white",1
"17467","month","wife",1
"17468","month","work",1
"17469","monthly","paragraph",1
"17470","monthly","review",1
"17471","mood","concensious",1
"17472","mood","feeling",1
"17473","mop","mop",1
"17474","mop","pail",1
"17475","moral","army",1
"17476","moral","better",1
"17477","moral","boy",1
"17478","moral","breaker",1
"17479","moral","camp",1
"17480","moral","civillian",1
"17481","moral","company",1
"17482","moral","else",1
"17483","moral","exist",1
"17484","moral","find",1
"17485","moral","get",1
"17486","moral","good",1
"17487","moral","high",2
"17488","moral","higher",1
"17489","moral","increase",1
"17490","moral","low",1
"17491","moral","make",1
"17492","moral","man",1
"17493","moral","morale",3
"17494","moral","point",1
"17495","moral","poor",1
"17496","moral","soldier",6
"17497","moral","spirit",1
"17498","moral","today",1
"17499","moral","unclear",1
"17500","moral","view",1
"17501","Moral","food",1
"17502","morale","amusement",1
"17503","morale","armed",1
"17504","morale","army",1
"17505","morale","believe",1
"17506","morale","better",1
"17507","morale","bitter",1
"17508","morale","boy",1
"17509","morale","building",1
"17510","morale","camps",1
"17511","morale","certain",1
"17512","morale","clothing",1
"17513","morale","count",1
"17514","morale","enlist",1
"17515","morale","enlisted",2
"17516","morale","Enlisted",1
"17517","morale","force",1
"17518","morale","front",1
"17519","morale","general",1
"17520","morale","give",1
"17521","morale","group",1
"17522","morale","high",1
"17523","morale","home",2
"17524","morale","Inspections",1
"17525","morale","leave",2
"17526","morale","low",2
"17527","morale","make",1
"17528","morale","man",7
"17529","morale","moral",1
"17530","morale","musical",1
"17531","morale","necessary",1
"17532","morale","negro",1
"17533","morale","outfit",2
"17534","morale","paragraph",1
"17535","morale","poor",1
"17536","morale","Seneroity",1
"17537","morale","short",1
"17538","morale","soldier",4
"17539","morale","standard",1
"17540","morale","unit",1
"17541","morale","whites",1
"17542","morale","work",1
"17543","morals","man",1
"17544","morel","unclear",1
"17545","morning","like",1
"17546","morning","man",1
"17547","morning","pass",1
"17548","morning","tired",1
"17549","morral","arny",1
"17550","mortgage","follow",1
"17551","mortgage","future",1
"17552","mos.","old",1
"17553","moste","command",1
"17554","mother","black",1
"17555","mother","care",2
"17556","mother","dad",1
"17557","mother","father",3
"17558","mother","head",1
"17559","mother","old",1
"17560","mother","pal",1
"17561","mother","take",2
"17562","mother","wife",1
"17563","mother","work",1
"17564","Mother","health",1
"17565","mothers","health",1
"17566","motion","army",1
"17567","motor","ignorant",1
