"","source","target","weight"
"33640","poor","one",1
"33641","poor","oppinion",1
"33642","poor","outlet",1
"33643","poor","paragraph",1
"33644","poor","part",1
"33645","poor","people",6
"33646","poor","physical",1
"33647","poor","pick",1
"33648","poor","point",1
"33649","poor","policy",1
"33650","poor","poor",2
"33651","poor","prove",1
"33652","poor","quarter",1
"33653","poor","races",1
"33654","poor","rate",1
"33655","poor","rating",1
"33656","poor","recall",1
"33657","poor","recreational",1
"33658","poor","return",1
"33659","poor","rich",1
"33660","poor","rights",1
"33661","poor","roll",1
"33662","poor","run",1
"33663","poor","sanitation",1
"33664","poor","saturday",1
"33665","poor","save",1
"33666","poor","send",1
"33667","poor","seperate",1
"33668","poor","service",2
"33669","poor","shape",1
"33670","poor","share",1
"33671","poor","show",1
"33672","poor","shower",1
"33673","poor","sic",1
"33674","poor","sleeping",1
"33675","poor","soldier",5
"33676","poor","Solider",1
"33677","poor","something",1
"33678","poor","sough",1
"33679","poor","south",3
"33680","poor","special",2
"33681","poor","think",2
"33682","poor","time",2
"33683","poor","Transporation",1
"33684","poor","transportation",6
"33685","poor","trnsportation",1
"33686","poor","try",1
"33687","poor","unclear",1
"33688","poor","unfited",1
"33689","poor","way",2
"33690","poor","white",6
"33691","poor","work",2
"33692","poorer","case",1
"33693","poorer","class",1
"33694","poorer","like",1
"33695","poorer","people",1
"33696","poorest","camp",1
"33697","poorest","country",1
"33698","poorly","educated",1
"33699","poorly","one",1
"33700","poorly","prepared",1
"33701","pople","south",1
"33702","population","acknowledge",1
"33703","population","give",1
"33704","population","lot",1
"33705","population","much",1
"33706","population","prey",1
"33707","population","right",1
"33708","pore","chance",1
"33709","pore","get",1
"33710","pore","sic",1
"33711","pore","way",1
"33712","port","certain",1
"33713","port","sorry",1
"33714","port","vicinity",1
"33715","portation","build",1
"33716","portation","building",1
"33717","porter","government",1
"33718","porter","hospital",1
"33719","porter","southern",1
"33720","porter","work",1
"33721","portion","deal",1
"33722","portion","life",1
"33723","portion","negro",1
"33724","portion","questionnair",1
"33725","portion","south",1
"33726","posibility","race",1
"33727","posible","deletion",1
"33728","posible","possible",1
"33729","position","answer",1
"33730","position","army",1
"33731","position","authority",1
"33732","position","best",2
"33733","position","branch",1
"33734","position","camp",1
"33735","position","citizen",1
"33736","position","color",1
"33737","position","demand",1
"33738","position","direct",1
"33739","position","fight",1
"33740","position","give",3
"33741","position","good",1
"33742","position","government",1
"33743","position","hold",1
"33744","position","know",2
"33745","position","like",1
"33746","position","man",1
"33747","position","power",1
"33748","position","qualified",1
"33749","position","responsibility",1
"33750","position","rights",1
"33751","position","take",1
"33752","position","try",1
"33753","position","uncle",1
"33754","position","unclear",1
"33755","position","white",2
"33756","possable","don",1
"33757","possable","machanic",1
"33758","possess","complex",1
"33759","possess","hate",1
"33760","possess","hope",1
"33761","possess","inferior",1
"33762","possess","necessary",1
"33763","possess","qualification",1
"33764","possession","want",1
"33765","possiable","unclear",1
"33766","possibility","chance",1
"33767","possibility","demand",1
"33768","possibility","friend",1
"33769","possibility","furlough",1
"33770","possibility","keep",1
"33771","possibility","meet",1
"33772","possibility","northern",1
"33773","possibility","old",1
"33774","possible","Äôt",1
"33775","possible","arange",1
"33776","possible","army",1
"33777","possible","Army",1
"33778","possible","attend",1
"33779","possible","boy",1
"33780","possible","chance",1
"33781","possible","change",2
"33782","possible","check",1
"33783","possible","civil",1
"33784","possible","consider",1
"33785","possible","coordinate",1
"33786","possible","cost",1
"33787","possible","Couldn",1
"33788","possible","desire",1
"33789","possible","enlist",1
"33790","possible","fact",1
"33791","possible","fight",1
"33792","possible","first",1
"33793","possible","get",4
"33794","possible","gether",1
"33795","possible","give",1
"33796","possible","leaive",1
"33797","possible","like",2
"33798","possible","live",1
"33799","possible","make",1
"33800","possible","many",1
"33801","possible","method",1
"33802","possible","officer",1
"33803","possible","paragraph",1
"33804","possible","place",2
"33805","possible","send",1
"33806","possible","south",1
"33807","possible","suitable",1
"33808","possible","take",2
"33809","possible","think",3
"33810","possible","train",1
"33811","possible","try",1
"33812","possible","unclear",2
"33813","possible","war",2
"33814","possible","young",1
"33815","post","activity",1
"33816","post","army",1
"33817","post","Army",1
"33818","post","associate",1
"33819","post","attend",1
"33820","post","buck",1
"33821","post","camp",3
"33822","post","certain",1
"33823","post","color",2
"33824","post","day",1
"33825","post","deletion",2
"33826","post","direct",1
"33827","post","drive",1
"33828","post","end",1
"33829","post","enlist",1
"33830","post","exchange",2
"33831","post","facility",1
"33832","post","far",1
"33833","post","filthy",1
"33834","post","get",2
"33835","post","give",1
"33836","post","hard",1
"33837","post","man",3
"33838","post","military",1
"33839","post","neg",1
"33840","post","negroe",1
"33841","post","night",1
"33842","post","non-com",1
"33843","post","north",1
"33844","post","one",1
"33845","post","outfit",1
"33846","post","people",1
"33847","post","pick",1
"33848","post","place",1
"33849","post","poor",1
"33850","post","prejudice",1
"33851","post","private",1
"33852","post","proper",1
"33853","post","regulation",1
"33854","post","restaurant",1
"33855","post","say",1
"33856","post","segregate",1
"33857","post","separate",1
"33858","post","show",1
"33859","post","sign",1
"33860","post","sit",1
"33861","post","soldier",3
"33862","post","southern",1
"33863","post","stand",1
"33864","post","stations",2
"33865","post","sure",1
"33866","post","thing",1
"33867","post","think",1
"33868","post","town",1
"33869","post","trains",1
"33870","post","transportation",1
"33871","post","treat",1
"33872","post","typical",1
"33873","post","unfair",2
"33874","post","war",1
"33875","post","weather",1
"33876","post","weekend",1
"33877","post","white",4
"33878","post","whites",1
"33879","post","work",1
"33880","post","write",1
"33881","post-war","day",1
"33882","post.","paragraph",3
"33883","posted","change",1
"33884","posted","different",1
"33885","poster","country",1
"33886","potential","nation",1
"33887","potential","strength",1
"33888","pound","american",1
"33889","power","american",1
"33890","power","barr",1
"33891","power","brain",1
"33892","power","colored",1
"33893","power","deletion",1
"33894","power","discrimination",1
"33895","power","father",1
"33896","power","fight",1
"33897","power","give",1
"33898","power","heavenly",1
"33899","power","know",1
"33900","power","learn",1
"33901","power","like",1
"33902","power","pay",1
"33903","power","person",1
"33904","power","possible",1
"33905","power","power",1
"33906","power","production",1
"33907","power","shortage",1
"33908","power","speak",1
"33909","power","supplies",1
"33910","power","sure",1
"33911","power","unclear",2
"33912","power","upmost",1
"33913","power","vote",1
"33914","power","war",2
"33915","power","white",1
"33916","power","willing",1
"33917","power","win",1
"33918","power","wish",1
"33919","powerful","fighting",1
"33920","powerful","machine",1
"33921","powr","discrimination",1
"33922","powr","fact",1
"33923","practic","life",1
"33924","practic","similar",1
"33925","practical","army",1
"33926","practical","asst",1
"33927","practical","camp",1
"33928","practical","experience",2
"33929","practical","none",1
"33930","practical","spare",1
"33931","practical","way",1
"33932","practice","ammunition",1
"33933","practice","army",5
"33934","practice","become",1
"33935","practice","cease",1
"33936","practice","civilian",1
"33937","practice","conflict",1
"33938","practice","democracy",2
"33939","practice","discrimination",1
"33940","practice","extent",1
"33941","practice","force",1
"33942","practice","gun",1
"33943","practice","hat",1
"33944","practice","large",1
"33945","practice","life",1
"33946","practice","machine",1
"33947","practice","negro",1
"33948","practice","parallel",1
"33949","practice","possible",1
"33950","practice","post",1
"33951","practice","preach",2
"33952","practice","prevail",1
"33953","practice","prevalent",1
"33954","practice","race",1
"33955","practice","segregation",1
"33956","practice","send",1
"33957","practice","soldier",1
"33958","practice","state",1
"33959","practice","talk",1
"33960","practice","tend",1
"33961","practice","time",1
"33962","practice","try",1
"33963","practice","unclear",2
"33964","practice","war",1
"33965","practice","way",1
"33966","practice","world",1
"33967","Practice","outfit",1
"33968","practiced","color",1
"33969","practiced","distinction",1
"33970","practiced","separation",1
"33971","practise","dictate",1
"33972","practise","municipality",1
"33973","practise","preach",1
"33974","practise","unclear",1
"33975","practise","use",1
"33976","praise","give",1
"33977","praise","glory",1
"33978","praise","white",1
"33979","prant","unclear",1
"33980","pray","ant",1
"33981","pray","best",1
"33982","pray","blessing",1
"33983","pray","brighter",1
"33984","pray","come",1
"33985","pray","day",6
"33986","pray","enough",1
"33987","pray","fight",1
"33988","pray","help",2
"33989","pray","hope",1
"33990","pray","leader",1
"33991","pray","let",1
"33992","pray","live",1
"33993","pray","lord",1
"33994","pray","negro",1
"33995","pray","night",1
"33996","pray","see",1
"33997","pray","success",1
"33998","pray","thank",1
"33999","pray","time",1
"34000","pray","unclear",1
"34001","pray","way",1
"34002","pray","work",1
"34003","prayer","good",1
"34004","prayer","mother",1
"34005","prayer","war",1
"34006","prayer","way",1
"34007","prayer","win",2
"34008","preach","day",1
"34009","preach","democracy",1
"34010","preach","freedom",1
"34011","preach","practice",1
"34012","preach","thing",1
"34013","preasant","war",1
"34014","predicy","prejudice",1
"34015","predijuce","south",1
"34016","predjudice","civilian",1
"34017","predjudice","hold",1
"34018","predjudice","like",1
"34019","predjudice","opinion",1
"34020","predjudice","prejudice",1
"34021","predjudice","south",1
"34022","predjudice","want",1
"34023","predjudice","white",1
"34024","Predjudice","strong",1
"34025","predjuic","prejudice",1
"34026","predjuice","exist",1
"34027","predominance","negro",1
"34028","predominance","put",1
"34029","predudice","north",1
"34030","predudust","races",1
"34031","preduice","prejudice",1
"34032","preduidece","prejudice",1
"34033","predujice","ill",1
"34034","predujice","motive",1
"34035","prefer","9th",1
"34036","prefer","camp",1
"34037","prefer","cavalry",1
"34038","prefer","color",2
"34039","prefer","guardhouse",1
"34040","prefer","leader",1
"34041","prefer","lieutenants",2
"34042","prefer","negroe",1
"34043","prefer","Northern",1
"34044","prefer","officer",3
"34045","prefer","post",1
"34046","prefer","statione",1
"34047","prefer","thing",1
"34048","prefer","white",3
"34049","preference","buss",1
"34050","preference","eat",1
"34051","preference","jelicousy",1
"34052","preference","negro",1
"34053","preference","railroad",1
"34054","pregdice","prejudice",1
"34055","pregidist","prejudice",1
"34056","prejudice","?[/unclear",1
"34057","prejudice","adopt",1
"34058","prejudice","allow",1
"34059","prejudice","american",1
"34060","prejudice","appreciate",1
"34061","prejudice","Army",1
"34062","prejudice","believe",2
"34063","prejudice","blind",1
"34064","prejudice","build",1
"34065","prejudice","call",1
"34066","prejudice","cause",1
"34067","prejudice","country",1
"34068","prejudice","discrimination",7
"34069","prejudice","dissolve",1
"34070","prejudice","Enlisted",1
"34071","prejudice","example",1
"34072","prejudice","exercis",1
"34073","prejudice","feel",1
"34074","prejudice","feeling",2
"34075","prejudice","fight",1
"34076","prejudice","force",1
"34077","prejudice","give",1
"34078","prejudice","government",1
"34079","prejudice","harass",1
"34080","prejudice","hat",1
"34081","prejudice","hatr",1
"34082","prejudice","ill",1
"34083","prejudice","influence",1
"34084","prejudice","jealousy",1
"34085","prejudice","lead",1
"34086","prejudice","lift",1
"34087","prejudice","main",1
"34088","prejudice","make",1
"34089","prejudice","man",1
"34090","prejudice","mentiones",1
"34091","prejudice","negro",3
"34092","prejudice","negroe",1
"34093","prejudice","Negroes",1
"34094","prejudice","non",1
"34095","prejudice","officer",1
"34096","prejudice","opportunity",1
"34097","prejudice","part",1
"34098","prejudice","people",2
"34099","prejudice","practice",1
"34100","prejudice","prejudice",2
"34101","prejudice","race",1
"34102","prejudice","rife",1
"34103","prejudice","segregation",2
"34104","prejudice","separate",1
"34105","prejudice","side",1
"34106","prejudice","southern",1
"34107","prejudice","take",1
"34108","prejudice","throw",1
"34109","prejudice","treat",1
"34110","prejudice","ugly",1
"34111","prejudice","unfair",1
"34112","prejudice","want",1
"34113","prejudice","white",5
"34114","prejudiced","best",1
"34115","prejudiced","man",1
"34116","prejudiceness","desire",1
"34117","prejudiceness","increase",1
"34118","prejudicial","people",1
"34119","prejustice","part",1
"34120","preparation","life",1
"34121","preparation","work",1
"34122","prepare","answer",1
"34123","prepare","chicken",1
"34124","prepare","cold",1
"34125","prepare","fight",1
"34126","prepare","food",1
"34127","prepare","garbage",1
"34128","prepare","nursh",1
"34129","prepare","soldier",1
"34130","prepared","amount",1
"34131","prepared","shout",1
"34132","prescribed","medicine",1
"34133","presdent","thing",1
"34134","presence","enemy",1
"34135","presence","Fascism",1
"34136","presence","relieve",1
"34137","presence","want",1
"34138","present","affair",1
"34139","present","army",1
"34140","present","battle",1
"34141","present","camp",1
"34142","present","come",1
"34143","present","condition",2
"34144","present","conditions",1
"34145","present","day",1
"34146","present","democracy",1
"34147","present","division",1
"34148","present","feel",1
"34149","present","follow",1
"34150","present","good",1
"34151","present","government",1
"34152","present","handicapp",1
"34153","present","hope",1
"34154","present","instructor",1
"34155","present","know",1
"34156","present","level",1
"34157","present","little",1
"34158","present","make",1
"34159","present","mind",1
"34160","present","moment",1
"34161","present","negro",1
"34162","present","Negro",1
"34163","present","negroe",1
"34164","present","opportunity",1
"34165","present","ordeal",1
"34166","present","orginazation",1
"34167","present","overlook",1
"34168","present","past",1
"34169","present","persist",1
"34170","present","place",1
"34171","present","policy",1
"34172","present","poor",2
"34173","present","position",1
"34174","present","present",1
"34175","present","problem",1
"34176","present","Public",1
"34177","present","question",1
"34178","present","races",1
"34179","present","send",1
"34180","present","set",2
"34181","present","situation",3
"34182","present","soldier",1
"34183","present","south",1
"34184","present","strike",1
"34185","present","system",1
"34186","present","think",1
"34187","present","time",11
"34188","present","unclear",1
"34189","present","war",6
"34190","preserve","democracy",3
"34191","preserve","freedom",1
"34192","preserve","let",1
"34193","preserve","prestige",1
"34194","preserve","speech",1
"34195","preserve","thing",1
"34196","presest","life",1
"34197","presice","point",1
"34198","president","ask",1
"34199","president","congress",1
"34200","president","feel",1
"34201","president","help",1
"34202","president","hold",1
"34203","president","job",1
"34204","president","take",1
"34205","president","thing",1
"34206","president","think",2
"34207","president","unclear",1
"34208","president","wonderful",1
"34209","preson","know",1
"34210","preson","time",1
"34211","press","deletion",1
"34212","press","general",1
"34213","press","hold",1
"34214","press","one",1
"34215","press","try",1
"34216","press","unclear",1
"34217","pressure","place",1
"34218","prestige","democracy",1
"34219","prestud","prejudice",1
"34220","pretty","body",1
"34221","pretty","speech",1
"34222","prevail","civilian",1
"34223","prevail","gratify",1
"34224","prevailing","condition",1
"34225","prevailing","present",1
"34226","prevails","north",1
"34227","prevalent","army",1
"34228","prevalent","camp",1
"34229","prevalent","south",1
"34230","prevent","army",1
"34231","prevent","duty",1
"34232","prevent","man",1
"34233","prevent","take",1
"34234","prevent","war",1
"34235","prevent","Wars",1
"34236","previlage","privileges",1
"34237","previlidge","government",1
"34238","previous","experience",1
"34239","previous","foe",1
"34240","previous","question",1
"34241","previous","think",1
"34242","previous","time",1
"34243","previous","training",1
"34244","previous","unclear",1
"34245","prevision","get",1
"34246","prevision","make",1
"34247","prey","offer",1
"34248","price","article",1
"34249","price","civilian",1
"34250","price","different",1
"34251","price","high",2
"34252","price","merchants",1
"34253","price","much",1
"34254","price","soldier",1
"34255","prick","bleed",1
"34256","prick","lb.",1
"34257","pricler","unclear",1
"34258","pride","body",1
"34259","pride","country",1
"34260","pride","desire",1
"34261","pride","feeling",1
"34262","pride","selfish",1
"34263","pridicious","colored",1
"34264","primary","factor",1
"34265","primary","important",1
"34266","primary","make",1
"34267","prime","factor",1
"34268","prime","figure",1
"34269","prin","unclear",1
"34270","princible","count",1
"34271","principal","army",1
"34272","principal","principle",1
"34273","principle","cause",1
"34274","principle","country",1
"34275","principle","democracy",2
"34276","principle","feel",1
"34277","principle","fundamental",1
"34278","principle","nation",1
"34279","principle","present",2
"34280","principle","respect",1
"34281","principles","defeat",1
"34282","print","act",1
"34283","print","expense",1
"34284","print","many",1
"34285","print","news",1
"34286","print","perform",1
"34287","print","specialist",1
"34288","print","war",1
"34289","print","white",1
"34290","prior","come",1
"34291","prior","unclear",1
"34292","prison","able",1
"34293","prison","camp",2
"34294","prison","condemned",1
"34295","prison","full",1
"34296","prison","guard",1
"34297","prison","line",1
"34298","prison","man",1
"34299","prison","recreation",1
"34300","prison","regards",1
"34301","prison","training",1
"34302","prisoner","colored",1
"34303","prisoner","depth",1
"34304","prisoner","know",1
"34305","prisoner","prisoner",1
"34306","prisoner","soldier",1
"34307","privalege","man",1
"34308","privalege","white",1
"34309","privat","unclear",1
"34310","private","army",1
"34311","private","Army",2
"34312","private","better",1
"34313","private","break",1
"34314","private","cant",1
"34315","private","care",1
"34316","private","Commm",1
"34317","private","concern",1
"34318","private","correct",1
"34319","private","deletion",1
"34320","private","fair",1
"34321","private","follow",1
"34322","private","get",3
"34323","private","know",1
"34324","private","life",1
"34325","private","Loeutent",1
"34326","private","make",2
"34327","private","money",1
"34328","private","Non-Commission",1
"34329","private","officer",1
"34330","private","rooky",1
"34331","private","sence",1
"34332","private","teaching",1
"34333","private","think",1
"34334","private","time",1
"34335","private","unclear",1
"34336","private","weekend",1
"34337","private","whole",1
"34338","Privates","Noncomission",1
"34339","Privates","officer",1
"34340","Privates","think",1
"34341","priveledge","associate",1
"34342","priveledge","colored",1
"34343","priveledge","enlist",1
"34344","priveledge","freedom",1
"34345","priveledge","less",1
"34346","priveledge","man",1
"34347","priveledge","owner",1
"34348","priveledge","soldier",1
"34349","privelege","answer",1
"34350","privelege","negro",1
"34351","privelege","paper",1
"34352","privelege","privileges",1
"34353","privelege","treat",1
"34354","privelege","way",1
"34355","privelege","work",1
"34356","privelige","speak",1
"34357","priviate","give",1
"34358","privilage","feel",1
"34359","privilage","make",1
"34360","privilage","man",1
"34361","privilage","opinion",1
"34362","privilage","speak",1
"34363","privilage","sure",1
"34364","privileage","officer",1
"34365","privileage","whit",1
"34366","priviledge","food",1
"34367","priviledge","obtain",1
"34368","priviledge","opportunity",1
"34369","priviledge","people",1
"34370","priviledge","personal",1
"34371","priviledge","privilege",1
"34372","priviledge","see",2
"34373","priviledge","speak",1
"34374","privilege","best",1
"34375","privilege","choose",1
"34376","privilege","choosing",1
"34377","privilege","chosen",1
"34378","privilege","citizen",1
"34379","privilege","die",1
"34380","privilege","express",2
"34381","privilege","fair",1
"34382","privilege","feeling",1
"34383","privilege","fight",2
"34384","privilege","foreign",1
"34385","privilege","get",1
"34386","privilege","grant",1
"34387","privilege","make",1
"34388","privilege","opinion",1
"34389","privilege","paragraph",1
"34390","privilege","pray",1
"34391","privilege","race",1
"34392","privilege","rank",1
"34393","privilege","rise",1
"34394","privilege","see",1
"34395","privilege","soil",1
"34396","privilege","soldier",1
"34397","privilege","thing",1
"34398","privilege","think",2
"34399","privilege","transportation",1
"34400","privilege","visit",1
"34401","privilege","vote",2
"34402","privilege","white",2
"34403","privileges","affords",1
"34404","privileges","american",1
"34405","privileges","build",1
"34406","privileges","citizen",1
"34407","privileges","civilian",1
"34408","privileges","color",1
"34409","privileges","colored",1
"34410","privileges","country",1
"34411","privileges","death",1
"34412","privileges","fight",1
"34413","privileges","get",1
"34414","privileges","group",1
"34415","privileges","help",1
"34416","privileges","kind",1
"34417","privileges","let",1
"34418","privileges","linching",1
"34419","privileges","make",2
"34420","privileges","many",1
"34421","privileges","profitable",1
"34422","privileges","race",1
"34423","privileges","soldier",7
"34424","privileges","war",2
"34425","privileges","white",4
"34426","privileges","whites",2
"34427","privileges","work",1
"34428","Privileges","army",1
"34429","Privileges","opportunte",1
"34430","privilge","northern",1
"34431","privilge","people",1
"34432","priviliege","live",1
"34433","privilige","get",1
"34434","privilige","segregate",1
"34435","privit","justic",1
"34436","privlage","right",1
"34437","privlage","whites",1
"34438","privlidge","prove",1
"34439","privlidge","show",1
"34440","privlidge","take",1
"34441","privlidge","talent",1
"34442","privulege","north",1
"34443","problem","answer",1
"34444","problem","arise",2
"34445","problem","army",1
"34446","problem","aware",1
"34447","problem","battle",1
"34448","problem","becaue",1
"34449","problem","better",1
"34450","problem","bring",1
"34451","problem","cause",1
"34452","problem","come",1
"34453","problem","comfort",1
"34454","problem","concern",2
"34455","problem","confront",1
"34456","problem","country",1
"34457","problem","department",1
"34458","problem","effect",1
"34459","problem","exist",2
"34460","problem","feel",1
"34461","problem","get",1
"34462","problem","give",1
"34463","problem","good",1
"34464","problem","half",1
"34465","problem","hard",1
"34466","problem","home",2
"34467","problem","involved",1
"34468","problem","issue",1
"34469","problem","know",1
"34470","problem","man",1
"34471","problem","negro",2
"34472","problem","officr",1
"34473","problem","opinion",1
"34474","problem","part",1
"34475","problem","particulon",1
"34476","problem","Prejudice",1
"34477","problem","problem",2
"34478","problem","remedy",1
"34479","problem","right",1
"34480","problem","segration",1
"34481","problem","slove",1
"34482","problem","soldier",3
"34483","problem","solve",3
"34484","problem","sort",1
"34485","problem","south",1
"34486","problem","straighten",1
"34487","problem","sure",1
"34488","problem","thank",1
"34489","problem","thanks",1
"34490","problem","thing",1
"34491","problem","time",1
"34492","problem","treat",1
"34493","problem","unclear",1
"34494","problem","wait",1
"34495","problem","war",4
"34496","problem","week",1
"34497","problem","white",1
"34498","problematic","arise",1
"34499","problematic","situation",1
"34500","procedure","include",1
"34501","procedure","year",1
"34502","process","see",1
"34503","produce","better",1
"34504","produce","goods",1
"34505","produce","machinery",1
"34506","produce","plant",1
"34507","produce","production",1
"34508","produce","question",1
"34509","produce","result",2
"34510","produce","slow",1
"34511","produce","vegetable",1
"34512","produce","war",1
"34513","produce","win",1
"34514","produce","worth",1
"34515","product","line",1
"34516","product","price",1
"34517","product","production",1
"34518","production","allow",1
"34519","production","blue",1
"34520","production","equal",1
"34521","production","firm",1
"34522","production","healthy",1
"34523","production","line",1
"34524","production","man",1
"34525","production","plant",3
"34526","production","refuse",2
"34527","production","reson",1
"34528","Production","time",1
"34529","Production","ware",1
"34530","profane","language",1
"34531","profanity","language",1
"34532","profanity","soldier",2
"34533","profanity","use",1
"34534","profess","loving",1
"34535","profession","doctor",1
"34536","profession","enlist",1
"34537","profession","hard",1
"34538","professional","athlete",1
"34539","proficiend","branch",1
"34540","profit","nation",1
"34541","profit","war",1
"34542","profitable","job",1
"34543","profitable","permit",1
"34544","program","army",1
"34545","program","build",1
"34546","program","effect",1
"34547","program","moral",1
"34548","progress","accomplish",1
"34549","progress","accord",1
"34550","progress","army",2
"34551","progress","color",1
"34552","progress","colored",1
"34553","progress","Emancipation",1
"34554","progress","faster",1
"34555","progress","fellow",1
"34556","progress","get",1
"34557","progress","keep",1
"34558","progress","limit",1
"34559","progress","man",2
"34560","progress","nation",1
"34561","progress","opportunity",1
"34562","progress","people",1
"34563","progress","race",1
"34564","progress","remove",1
"34565","progress","soldier",1
"34566","progress","sun",1
"34567","progress","tan",1
"34568","progress","try",1
"34569","progress","unclear",1
"34570","progress","war",2
"34571","progress","win",2
"34572","progressive","race",1
"34573","prohibbit","face",1
"34574","prohibbit","wash",1
"34575","prohibit","action",1
"34576","proinfe","unclear",1
"34577","project","lecture",1
"34578","project","type",1
"34579","prolong","great",1
"34580","prolong","war",1
"34581","promble","thing",1
"34582","promise","372nd",1
"34583","promise","afterwards",1
"34584","promise","better",2
"34585","promise","chance",1
"34586","promise","declaration",1
"34587","promise","enforce",1
"34588","promise","equal",1
"34589","promise","feel",1
"34590","promise","furlough",1
"34591","promise","job",1
"34592","promise","let",1
"34593","promise","live",1
"34594","promise","make",1
"34595","promise","negro",1
"34596","promise","Negroes",1
"34597","promise","pie",1
"34598","promise","purpose",1
"34599","promise","Ratings",1
"34600","promise","release",1
"34601","promise","rights",1
"34602","promise","send",1
"34603","promise","technical",1
"34604","promise","thing",1
"34605","promise","tired",1
"34606","promise","wife",1
"34607","promise","Wright",1
"34608","promising","people",1
"34609","promote","boy",1
"34610","promote","confidence",1
"34611","promote","due",1
"34612","promote","ect.",1
"34613","promote","feeling",1
"34614","promote","final",1
"34615","promote","freedom",1
"34616","promote","good",1
"34617","promote","Incident",1
"34618","promote","justice",1
"34619","promote","major",1
"34620","promote","man",1
"34621","promote","mechanic",1
"34622","promote","merit",1
"34623","promote","negro",2
"34624","promote","outfit",1
"34625","promote","racial",1
"34626","promote","relation",1
"34627","promote","send",1
"34628","promote","soldier",1
"34629","promote","speech",1
"34630","promote","spirit",1
"34631","promote","true",1
"34632","promote","white",1
"34633","promotion","army",1
"34634","promotion","arrange",1
"34635","promotion","credit",1
"34636","promotion","depend",1
"34637","promotion","qualification",1
"34638","promotion","second",1
"34639","promotion","top",1
"34640","promotion","try",1
"34641","promotion","unclear",1
"34642","Promotion","slow",1
"34643","promotions","ability",1
"34644","promotions","com",1
"34645","promotions","favor",1
"34646","promotions","kind",1
"34647","promotions","loutenant",1
"34648","promotions","negro",1
"34649","promotions","non",1
"34650","promotions","privileges",1
"34651","promotions","white",1
"34652","prompt","rating",1
"34653","propaganda","rumor",1
"34654","prope","thay",1
"34655","proper","Army",1
"34656","proper","assignment",1
"34657","proper","attention",3
"34658","proper","Authorities",1
"34659","proper","bedding",1
"34660","proper","care",2
"34661","proper","chance",1
"34662","proper","clothes",1
"34663","proper","clothing",2
"34664","proper","comforter",1
"34665","proper","cross",1
"34666","proper","Education",1
"34667","proper","examination",1
"34668","proper","fact",1
"34669","proper","give",1
"34670","proper","gun",1
"34671","proper","help",1
"34672","proper","job",1
"34673","proper","kind",1
"34674","proper","make",1
"34675","proper","medical",4
"34676","proper","money",1
"34677","proper","negroe",1
"34678","proper","personal",1
"34679","proper","poor",1
"34680","proper","prescribed",1
"34681","proper","privileges",1
"34682","proper","protection",1
"34683","proper","put",1
"34684","proper","quarter",1
"34685","proper","question",1
"34686","proper","representation",1
"34687","proper","rifle",1
"34688","proper","section",1
"34689","proper","sleeping",1
"34690","proper","time",1
"34691","proper","training",2
"34692","proper","treatment",1
"34693","proper","unsolved",1
"34694","proper","vocation",1
"34695","proper","war",1
"34696","Properganda","propaganda",1
"34697","property","care",1
"34698","property","need",1
"34699","prophesize","give",1
"34700","propoganda","film",1
"34701","propoganda","show",1
"34702","proportion","become",1
"34703","proportion","democracy",1
"34704","proportion","educated",1
"34705","proportion","let",1
"34706","proportion","negroe",2
"34707","proportion","pay",1
"34708","prose","unclear",1
"34709","prosecute","think",1
"34710","prospeting","[/unclear",1
"34711","prostitute","condition",1
"34712","proteck","family",1
"34713","protect","adn",1
"34714","protect","beating",1
"34715","protect","begin",1
"34716","protect","civilian",1
"34717","protect","colored",1
"34718","protect","constitution",1
"34719","protect","drive",1
"34720","protect","endeavor",1
"34721","protect","enemy",1
"34722","protect","fellow",1
"34723","protect","free",1
"34724","protect","honor",1
"34725","protect","insertion",1
"34726","protect","insult",2
"34727","protect","law",1
"34728","protect","promote",1
"34729","protect","rights",1
"34730","protect","self",1
"34731","protect","soldier",3
"34732","protect","stop",1
"34733","protect","system",1
"34734","protect","write",1
"34735","protecte","civilian",1
"34736","protection","army",1
"34737","protection","case",1
"34738","protection","civilian",1
"34739","protection","evils",1
"34740","protection","fear",1
"34741","protection","illiterate",1
"34742","protection","keep",1
"34743","protection","law",1
"34744","protection","like",1
"34745","protection","mob",1
"34746","protection","north",1
"34747","protection","priveledge",1
"34748","protection","refuse",1
"34749","protection","right",1
"34750","protection","rights",1
"34751","protection","several",1
"34752","protection","soldier",2
"34753","protection","south",1
"34754","protection","white",1
"34755","protective","spirit",1
"34756","protest","denounce",1
"34757","protest","freedom",1
"34758","protest","method",1
"34759","protest","speech",1
"34760","protest","treat",1
"34761","proud","army",1
"34762","proud","befriend",1
"34763","proud","camp",1
"34764","proud","chance",2
"34765","proud","color",1
"34766","proud","country",2
"34767","proud","division",1
"34768","proud","fact",1
"34769","proud","fight",3
"34770","proud","fullfill",1
"34771","proud","glad",1
"34772","proud","happy",1
"34773","proud","help",1
"34774","proud","man",1
"34775","proud","negro",1
"34776","proud","opportunity",1
"34777","proud","outfit",1
"34778","proud","part",1
"34779","proud","race",2
"34780","proud","say",1
"34781","proud","see",3
"34782","proud","self",1
"34783","proud","small",1
"34784","proud","so.",1
"34785","proud","soldier",2
"34786","proud","thought",1
"34787","proud","uniform",3
"34788","proud","walk",1
"34789","proud","wear",1
"34790","proud","white",1
"34791","prove","ability",7
