,PROJECT_ID,ABSTRACT,PROJECT_TERMS,PROJECT_TITLE,DEPARTMENT,AGENCY,PROJECT_START_DATE,PROJECT_END_DATE,FY,FY_TOTAL_COST
74,89910,"DRL- 0823670PI: Elisa Giaccardi ABSTRACTIn this Communicating Research to Public Audiences project, the University of Colorado at Boulder, in partnership with the University of Colorado Museum of Natural History, the City of Boulder Open Space and Mountain Parks, the CU- Boulder Office of Diversity, Equity and Community Engagement, is building on the work they have done via their NSF research award, A Meta-Design Framework for Participative Software Systems, in which they have been developing participative software systems (PPS) and applications of the software.  Community of Soundscapes will employ newly developed mobile computing and collaborative mapping technology in programs that help users gain greater insights and stake into the shared environment in which they live and visit.  Sound Camera, a digital recording device outfitted with GPS mapping software, allows users to collect audio clips of their sonic experiences as they explore their cities, parks and other environments and upload them online onto a digital map through a Web 2.0 application.  They can then compose, annotate, and share soundscapes of the places where the sounds were recorded.  A Web site will be developed to expand the project?s reach to audiences not in the Boulder programs.  Professional development training will be provided for collaborators and through the Colorado Alliance for Environmental Education.  The educational goals are to promote literacy of PSS and engage the public in personally meaningful activities that benefit environmental education (cognitive goal) and expand environmental awareness (affective goal).  The project work and its evaluation processes (by Wells Resources, Inc.) are intended to advance the field of informal science education with respect to PSS and to study how these new technologies might affect shifts in the kinds of experiences various audiences prefer to have.",Affect; Affective; Award; Awareness; Cities; Clip; Cognitive; Colorado; Communities; Computer software; design; Development; Devices; digital; Education; Environment; Evaluation; experience; Goals; insight; Internet; Life; literacy; Maps; Museums; Natural History; new technology; Process; programs; Research; Resources; science education; software systems; sound; Technology; Training; Universities; Visit; web site; Work,COMMUNITY OF SOUNDSCAPES - EXPANDING ENVIRONMENTAL AWARENESS THROUGH CAPTURE AND SHARING OF SONIC EXPERIENCES,NSF,NSF,9/1/2008,8/31/2011,2008,75000.0
75,89908,"Sex is determined by genetic constitution (GSD) in most animals, such as by the sex chromosome pairs XX or XY in humans, or ZZ or ZW in birds. In certain other animals, however, sex is determined by environmental temperature (TSD). Among turtle species, however, examples of both types of sex determination can be found. It remains unclear, however, how and why different sex determining mechanisms exist. This collaborative project will help fill this gap by comparing the chromosomes and sex-related genes of turtles using XX/XY, ZZ/ZW, or TSD mechanisms for sex determination. Particularly, this research will test whether (1) all sex chromosomes in turtles derive from a common ancestral pair of non-sex chromosomes (or  autosomes ), and whether (2) the molecular evolution of genes located on turtle sex chromosomes differs from that of the same genes in TSD turtles, in which there are no sex chromosomes- i.e., whether the sequences of genes located on sex chromosomes change differently over evolutionary time than do the sequences of the same genes when they are located on autosomes. This project will integrate undergraduate discovery-based learning for undergraduates into the field and lab modules of this project and will broaden the participation of underrepresented groups in biology by providing direct training opportunities for students and their mentors, by engaging women and minorities through outreach activities, and by providing further opportunities for both the investigators to serve as role models for minorities.",Animals; autosome; base; Biology; Birds; Chromosome Pairing; Constitution; Evolution; Genes; Genetic; Human; Learning; Mentors; Minority; Molecular Evolution; outreach; Research; Research Personnel; role model; sex; Sex Chromosomes; sex determination; Students; Temperature; Testing; Time; Training; Turtles; Woman,COLLABORATIVE RESEARCH: EVOLUTION OF SEX CHROMOSOMES IN TURTLES,NSF,NSF,1/1/2009,12/31/2011,2008,238000.0
76,90182,PHASE II: NASA TECHNOLOGY TRANSFER AND INNOVATIVE PARTNERSHIP PROGRAM The National Technology Transfer Center (NTTC) promotes technology infusion by creating awareness of technologies and areas of expertise developed in the NASA SBlR/STTR Program - and el,Area; Awareness; Infusion procedures; innovation; Phase; programs; Small Business Technology Transfer Research; Technology; Technology Transfer; United States National Aeronautics and Space Administration,PHASE II: NASA TECHNOLOGY TRANSFER AND INNOVATIVE PARTNERSHIP PROGRAM THE NATIONAL TECHNOLOGY TRANSFER CENTER (NTTC) PROMOTES TECHNOLOGY INFUSION BY CREATING AWARENESS OF TECHNOLOGIES AND AREAS OF EXPERTISE DEVELOPED IN THE NASA SBLR/STTR PROGRAM - AND EL,NASA,NASA,9/1/2008,12/31/2010,2008,2044000.0
77,89901,NASA URC SPACE CENTER CONTINUATION CALIFORNIA STATE UNIVERSITY - LOS ANGELES This proposal requests funds to continue the investigation and development of key technologies related to critical NASA missions and programs. The research and associated educati,California; Development; Funding; Investigation; Los Angeles; Mission; Postdoctoral Fellow; programs; Request for Proposals; Technology; United States National Aeronautics and Space Administration; Universities,NASA URC SPACE CENTER CONTINUATION CALIFORNIA STATE UNIVERSITY - LOS ANGELES THIS PROPOSAL REQUESTS FUNDS TO CONTINUE THE INVESTIGATION AND DEVELOPMENT OF KEY TECHNOLOGIES RELATED TO CRITICAL NASA MISSIONS AND PROGRAMS. THE RESEARCH AND ASSOCIATED EDUCATI,NASA,NASA,10/1/2008,11/30/2010,2008,2000000.0
78,89900,"CBET-0829092CannonNumerous U.S. groundwater sources host unacceptable levels of perchlorate, nitrate, chromate, vanadate, etc.  Available processes for removing these contaminants generally invoke use of petrochemical-based ion exchange media or membranes, which force municipalities and their suppliers to rely on non-renewable raw materials that are mined from non-sustainable and uncertain sources.  The investigators are targeting to devise means of employing instead lignocellulosic biomaterials (biocarbons) that originate naturally from within America.  The team will build on their recently-devised means of functionalizing the porous biocarbons with reduced-nitrogen groups that remove perchlorate and other oxyanions.  The project will link into the Sloan Fellowship program for Minority Ph.D. candidates at Penn State, which is co-led by PI Dr. Cannon.  There will also be participation in Penn State's CURO program, which facilitates minority undergraduate research.",Americas; base; Biocompatible Materials; Chromates; Doctor of Philosophy; Fellowship Program; Ion Exchange; Link; Membrane; Mining; Minority; Municipalities; Nitrates; Nitrogen; Perchlorates; Process; programs; Research; Research Personnel; Source; Vanadates; Water,"GOALI: US-NATIVE BIOMATERIALS, NITROGEN-FUNCTIONALIZED TO ADSORB PERCHLORATE AND OTHER OXYANIONS FROM WATER",NSF,NSF,10/1/2008,9/30/2012,2008,377500.0
79,89899,"0754379MunnThe International Research Fellowship Program enables U.S. scientists and engineers to conduct nine to twenty-four months of research abroad.  The program's awards provide opportunities for joint research, and the use of unique or complementary facilities, expertise and experimental conditions abroad.This award will support a twenty-four month research fellowship by Dr. Michael R. Munn to work with Dr. Peter M. Topping at Mathematics Institute at the University of Warwick in the UK.The aim of this project is to work closely with Dr. Peter Topping and the Geometric Analysis group of the Mathematics Institute at the University of Warwick. First, the PI aims to continue his research studying the influence of volume growth on the topology of Riemannian manifolds with nonnegative Ricci curvature. Second, the PI aims to study the consequences of a lower bound on Ricci curvature in the more general setting of metric measure spaces. This concept is on the forefront of research in geometric analysis and has only recently been developed. As such there are many fundamental open questions. Lastly, the PI aims to study the behavior of Ricci flow in this more general setting and determine any topological or geometric consequences for the underlying metric space. Recently, Fields Medalist Perelman has used Hamilton?s Ricci flow to solve the century old Poincare conjecture. These fields are being actively pursued by researchers within the Mathematics Institute at Warwick, most notably by Dr. Topping, thus making Warwick an ideal place for this fellowship research. Dr. Topping is a leading expert in geometric analysis and has employed the techniques of geometric flows, such as Ricci flow and mean curvature flow, with great success. Dr. Topping is one of only a few mathematicians studying e nature of Ricci flow on metric measure spaces.  An understanding of Ricci curvature and Ricci flow in metric spaces is of great importance in geometric analysis and metric geometry. These original concepts have only recently been introduced and are on the forefront of research in geometric analysis. In Perelman?s work, he did not address the Ricci flow when singularities develop and this has been an important question of Hamilton, Lott, and others. In a very recent paper, Topping and McCann introduce a notion of Ricci flow for metric spaces. These advances are of great importance as they can be used to understand the development of these singularities. The PI?s current research involves prior work of Perelman?s involving Ricci curvature. The PI also extends these results to metric measure spaces. The Mathematics Institute at Warwick is a thriving environment and is undergoing rapid expansion. The large number of resources available within the Institute make this an ideal host site.  Currently there is great interest in the development of these new ideas for Ricci flow in metric spaces and these techniques have applications across the physical sciences. The ideas related to Ricci flow are closely related to those of mean curvature flow as well as crystal flow. Understanding the development of singularities in this context is essential. In particular, singularities describe the development of flaws in crystals. A deeper understanding of the implications of this research will enable the PI to be a better professor at a university with science majors and engineers.",Address; Award; Behavior; Development; Engineering; Environment; Fellowship; Fellowship Program; Growth; Institutes; interest; International; Joints; Mathematics; Measures; Metric; Nature; Paper; physical science; professor; programs; Research; Research Personnel; research study; Resources; Science; Scientist; Site; success; Techniques; Universities; Work,INTERNATIONAL RESEARCH FELLOWSHIP PROGRAM: RICCI CURVATURE AND METRIC MEASURE SPACES,NSF,NSF,1/1/2009,12/31/2011,2008,144400.0
80,89897,"Adaptation to the impacts of climatic change is now at the forefront of scientific inquiry and policy negotiations, but the current debate has contributed little to the understanding of the decision-making processes that shape adaptation and resilient livelihoods.  This interdisciplinary research project hypothesizes that cyclical (loop) learning enhances people's anticipatory capacity, which is reflected in more flexible and dynamic local and regional adaptation plans.  The investigators propose a resilience-enhancing approach that emphasizes an iterative way of analyzing and learning about changes and uncertainties in the past, present, and future.  By focusing explicitly on learning processes and decision-support tools, this project is expected to reverse the deterministic notion of presumably vulnerable groups as passive victims of climate change by highlighting people's skills, knowledge, strategic responses, anticipatory capacity, and agency for adaptation planning.  Research will be conducted in selected rural communities in Ghana and Tanzania using methods from the learning sciences, rural sociology, cultural geography, and participatory action research to understand how anticipatory learning (learning that helps people anticipate and adapt to change) occurs on the ground and how it can be enhanced.The contributions of this project are expected to be threefold:  (1) a theory regarding how anticipatory learning works in the context of climate change; (2) initial measures of people's individual and collective capacity for anticipation; and (3) pilot interventions for anticipatory learning tools.  The project will address new and important questions in decision theory with respect to processes that permit some communities to better adapt to change than others; relationships among social configuration, learning practices, and decision making under climatic risk; and dynamics in knowledge creation and action.  The project also will provide immediate benefits for the study populations, training opportunities in the U.S. and in Africa, and findings that have high potential impact on the pressing human impacts of climate change.  Through co-design of adaptation tools and interventions in Ghana and Tanzania, the research will foster people's capacity to influence their future through iterative planning rather than learning by shock.  The study will involve students in the U.S. in three ways:  (1) graduate and undergraduate students educated and trained through their direct participation in the conduct of this project; (2) undergraduate students enrolled in a course on climate change adaptation and study abroad in Africa; and (3) an interdisciplinary graduate seminar to design anticipatory learning tools with African colleagues.  The U.S. investigators will work closely with researchers and practitioners at African partner institutions (the University of Dar-es-Salaam in Tanzania, the University of Ghana, and the Afram Plains Development Organization (APDO) as well as with disaster risk and development organizations (CARE International and the Red Cross/Red Crescent).  An award resulting from the FY 2008 NSF-wide competition on Human and Social Dynamics (HSD) supports this project.  All NSF directorates and offices are involved in the coordinated management of the HSD competition and the portfolio of HSD awards.",Action Research; Address; Africa; African; Award; Climate; climate change; Communities; Decision Making; Decision Theory; design; Development; Disasters; Enrollment; flexibility; Fostering; Future; Geography; Ghana; Human; Individual; Institution; Interdisciplinary Study; International; Intervention; Knowledge; Learning; Measures; Mediation; Methods; Policies; Population Study; Process; Red Cross; Research; Research Personnel; Research Project Grants; resilience; response; Risk; Rural; Rural Community; Science; Shapes; Shock; skills; social; Sociology; Students; Tanzania; theories; tool; Training; Uncertainty; Universities; Vulnerable Populations; Work,HSD: ANTICIPATORY LEARNING FOR CLIMATE CHANGE ADAPTATION AND RESILIENCE,NSF,NSF,10/1/2008,3/31/2012,2008,749814.0
81,89892,"Abstract For nearly a century, biologists have debated whether past climate change promoted speciation in temperate zone organisms. Models of climate-driven geographic speciation were developed for many groups of temperate organisms, and a particularly detailed and explicit speciation model was developed for North American birds. Over the last decade, this paradigm for North American birds has become the topic of debate, and so a comprehensive understanding of how temperate zone birds were impacted by past environmental change events remains elusive. This project will directly test the paradigm and will significantly extend understanding of the history of the fauna of pine and oak woodlands. The work will use state-of-the-art molecular techniques and analyses to examine the temporal and spatial patterns of diversification of North American birds in relation to past environmental change and will produce a multi-locus comparative phylogeography of pine and oak woodland birds. The project provides significant mentoring and research opportunities for undergraduate and graduate students, including many students from underrepresented groups, and gives these students a unique opportunity to work in a multi-institutional and multidisciplinary research effort between a small rural university and two large urban research universities. The project also will support a workshop for high school teachers from the rural and reservation communities of western South Dakota and provide them the knowledge and resources to teach about climate change and its impact on biotic diversity in their classrooms.",abstracting; American; Arts; Birds; Climate; climate change; comparative; Educational process of instructing; Educational workshop; environmental change; Event; graduate student; high school; Indian reservation; Interdisciplinary Study; Knowledge; Mentors; Modeling; Molecular; North America; Organism; Pattern; Recording of previous events; Research; Resources; Rural; School Teachers; South Dakota; Students; Techniques; Testing; Universities; Work,COLLABORATIVE RESEARCH: MULTILOCUS COMPARATIVE PHYLOGEOGRAPHY OF PINE-OAK WOODLAND BIRDS IN NORTH AMERICA,NSF,NSF,10/1/2008,9/30/2011,2008,149619.0
82,89889,"Proposal Title: SGER: Collaborative Research: Exploration of Distributed Creativityin Multi-Site 3D Tele-Immersive SpacesInstitution: University of California-BerkeleyAbstract Date: 07/29/08This project explores the impact of geographically distributed 3D tele-immersiveenvironments on dancers' creativity and their perception of themselves and each other.More specifically, the project will study the impact of digital options, such as scale andmultiply, on the dancers' creative expression and improvisation. A formal notation,called a creativity graph, will be derived from a Laban movement analysis of thedancers' movement. A dancer develops a creative dance, a new sequence of phrases,when he/she generates a new association between two movement states (e.g. a newassociation between two Laban positions) based on some feedback from the immersiveenvironment due to either invoking digital options or due to some unexpectedperformance of the system. This project will have a fundamental impact on ourunderstanding of dancers' creativity within tele-immersive dancing environments andcomputing and will contribute a new concept of transformational movement graphs as acomputational representation of dance creativity in distributed multi-site 3Dtele-immersive spaces.",abstracting; base; California; Creativeness; Dancing; digital; Environment; Feedback; Graph; Institution; Movement; Perception; Performance; phrases; Positioning Attribute; Research; Site; System; Universities,SGER: COLLABORATIVE RESEARCH: EXPLORATION OF DISTRIBUTED CREATIVITY IN MULTI-SITE 3D TELE-IMMERSIVE SPACES,NSF,NSF,9/15/2008,2/28/2010,2008,100000.0
83,90201,"For the vast majority of human history, people all over the world have lived in small social groups as hunters and gatherers, and not in towns or villages. Agriculture has been claimed to be the driving force for recent population expansions: in the strongest claims, almost all current language families ultimately have their pre-industrial distribution because of agricultural expansion. While the spread of farming and languages associated with it has claimed a lot of recent attention, there has been very little corresponding work on the languages of hunter-gatherers. It is important for our overall understanding of social dynamics to analyze what drives change and spread among hunter-gatherers and determine whether such processes are different from what occurred after the farming revolution, 10,000 years ago. Researchers from the US, Canada, New Zealand and Australia will collaborate on work comparing hunter-gatherer groups on three continents (North America, South America, and Australia). In North and South America, some hunter-gatherer languages have spread over large distances, but farming and associated languages have also spread widely, and in some cases farmers reverted to foraging. In Australia, the transition to farming never took place but one language family spread very widely. Results from genetics, linguistics, anthropology and archaeology will be combined to clarify what the relative contributions of migration and language shift were to language spreads. Among the linguistic data to be collected are vocabulary in the fields of plants and animals, and kinship and social organization.",Agriculture; Animals; Anthropology; Archaeology; Attention; Australia; Canada; Data; driving force; Family; farmer; Farming environment; Genetic; Human; Language; Life; Linguistics; migration; New Zealand; North America; Plants; Population; Process; Recording of previous events; Relative (related person); Research Personnel; small social group; social; social organization; South America; Vocabulary; Work,DYNAMICS OF HUNTER-GATHERER LANGUAGE CHANGE,NSF,NSF,9/15/2008,12/31/2008,2008,
84,89885,"Optical flow switching has recently emerged as a promising new approach to address the exponentially growing traffic demands in optical networks. In order to realize this new paradigm for optical networks, the core network must be capable of wavelength reconfiguration and service provisioning on time scales approaching one second or faster. The present methods used in wavelength division multiplexed (WDM) optical transmission are designed for static wavelength channels, which can increase in number over time and may be configurable to form different paths at the time of provisioning. Provisioning new wavelengths is a methodical, one at a time, step-wise process of ?turning up? the optical signal along the path, which requires minutes to hours in order to achieve the final stable state, appropriate for GMPLS networks. Furthermore, the extensive literature on optical transmission assumes this quasi-static network environment. The intellectual merit of this project will be to determine both the practical and fundamental limitations on optical flow switched networks imposed by physical layer constraints, including optical transmission in a dynamic, wavelength switching environment. This goal is particularly challenging because of the multi-layer nature of the problem. The network topology and signaling protocols will dictate physical layer transmission requirements, such as how fast the optical signal must achieve an error free condition and over what transmission distance. Likewise the physical limitations both in terms of performance and cost will motivate design choices for the architectures and protocols. In order to address the multi-layer nature of optical flow switched networks, this GOALI project is proposed as a mechanism to utilize the novel optically transparent mesh network testbed facility within Bell Laboratories to extend the network architecture activities within the NSF funded NeTS-FIND Future Optical Network Architectures program at MIT. In particular, targeted experiments will be conducted in the testbed in conjunction with the optical flow switched network optimization studies at MIT. This new testbed has recently been used to study both the power dynamics and the transmission performance of signals in reconfigurable optical networks. These two elements are essential for understanding the physical layer in a transparent switched network and this facility is unique in that it combines these in a broadband, long haul transmission configuration, typical of core networks. This university-industry collaboration will have broader impact at many levels. The problem of scaling optical networks to serve the dramatic rise in internet traffic has broad social ramifications. The project will enable cooperation between two synergistic research efforts to address this important problem: at MIT and at Bell Labs. The academic participants will have the opportunity to work in a premier industrial research laboratory and benefit from the knowledge and skills specific to that environment. In the process, the program will provide a unique opportunity to merge the traditions within both organizations of promoting individual driven",Address; Architecture; Beryllium; Computer Architectures; cost; design; Environment; Funding; Future; Goals; Hour; Individual; Industry Collaboration; Internet; Knowledge; Laboratories; Laboratory Research; Literature; Methods; Nature; novel; novel strategies; Optics; Participant; Performance; Process; programs; Protocols documentation; Research; research study; Services; Signal Transduction; skills; social; Time; trafficking; transmission process; Universities; Work,GOALI-FIND: OPTICAL FLOW SWITCHED CORE NETWORKS,NSF,NSF,10/1/2008,9/30/2011,2008,118000.0
85,89884,A GLOBAL VIEW OF THE ASTEROID BELT WITH THE SPITZER ASTEROID CATALOG SUMMARY: Natural philosophers Immanuel Kant (in 1755) and Pierre-Simon Laplace (in 1796) suggested that the planets of the Solar System formed from a flat disk surrounding the Sun. The o,Cataloging; Catalogs; Minor Planets; Planets; Solar System,A GLOBAL VIEW OF THE ASTEROID BELT WITH THE SPITZER ASTEROID CATALOG SUMMARY: NATURAL PHILOSOPHERS IMMANUEL KANT (IN 1755) AND PIERRE-SIMON LAPLACE (IN 1796) SUGGESTED THAT THE PLANETS OF THE SOLAR SYSTEM FORMED FROM A FLAT DISK SURROUNDING THE SUN. THE O,NASA,NASA,9/15/2008,9/14/2011,2008,79772.0
86,89880,SIMULATION OF SMOKE FROM THE SIBERIAN FOREST FIRES OF 2003 During May of 2003 large-scale forest fires in Siberia produced extensive smoke plumes. These plumes were advected long distances and observed in North America. Several measurements of the advecte,Fire - disasters; forest; Measurement; North America; Siberia; simulation; Smoke,SIMULATION OF SMOKE FROM THE SIBERIAN FOREST FIRES OF 2003 DURING MAY OF 2003 LARGE-SCALE FOREST FIRES IN SIBERIA PRODUCED EXTENSIVE SMOKE PLUMES. THESE PLUMES WERE ADVECTED LONG DISTANCES AND OBSERVED IN NORTH AMERICA. SEVERAL MEASUREMENTS OF THE ADVECTE,NASA,NASA,9/17/2008,8/4/2010,2008,36741.0
87,89878,"PI: Vesel, Judy Institution: TERC Inc Title: Shared Signing Science Planning Project Proposal No.: DRL - 0754587 AbstractThe Shared Signing Science Planning Project will develop a prototype of a web-based Signing Science Pictionary. The prototype will be piloted to families and caretakers of deaf and hard of hearing children to study the feasibility and effectiveness of the learning technology and identify the activities that are most effective in helping deaf children learn life science at informal science centers. The project team will also compile a dictionary of science terms with the intention of including the terms in a full version of the Pictionary. The final Pictionary will be comprehensive; including scientific terms from life, physical, Earth, and space science and will be presented in animated sign language accompanied by written explanations and pictorial illustrations. The project will also produce a video guide with a description of activities that parents can implement with their children. The planning project will result in a prototype with 100 life science terms of species found at the three informal science centers the children and parents will visit to test the prototype. These informal sites are hands-on and exploratory featuring marine organisms and a range of terrestrial flora and fauna to touch and interact with. To prepare for the site visits, parents and caretakers of deaf or hard of hearing children will be taught how to use the Pictionary with children through a Flash-based movie that introduces the interactive features and assists the parents in engaging with their children in three activities using the signing scientific vocabulary. The preparatory vocabulary work with the parents and children will lay the educational foundation for the visits to the informal science education sites. Families will test the initial project prototypes with deaf children using a control group for comparison. Pre-tests will be used to assess childrens' vocabulary before use of the Pictionary. Follow up tests will test knowledge of the new words and will include field observations of children in museums, zoos, and farms, where the new terms will come to life in corresponding exhibits. The results of the ongoing evaluation will be compiled into a guide for other developers of similar materials for the deaf community, and will impact the development of the final project. The project will broaden participation of an underserved audience in STEM learning and generate new knowledge about how to effectively integrate emerging learning technologies into exhibits and programs for deaf learners.The project team includes TERC and Vcom3D and collaborators from Gallaudet University Regional Center at Northern Essex Community College, the College of the Holy Cross, and the Learning Center for Deaf Children. Participating informal science education institutions are represented by the EcoTarium, Davis' Farmland, and the Stone Zoo. These partnerships provide the necessary expertise and support for the proposed project to have significant impact on advancing STEM learning in informal settings for children with hearing disabilities through the use of assistive learning technologies.",abstracting; base; Biological Sciences; Calculi; Child; college; Communities; Control Groups; Development; Dictionary; disability; Educational process of instructing; Effectiveness; Evaluation; Exhibits; Family; Farming environment; Feasibility Studies; follow-up; Foundations; Hand; Hearing; Hearing Impaired Persons; Institution; Intention; Knowledge; Learning; Life; marine organism; movie; Museums; Online Systems; Parents; programs; prototype; Science; science education; Sign Language; Site; Site Visit; Technology; Testing; Touch sensation; Universities; Visit; Vocabulary; Work; Writing,SHARED SIGNING SCIENCE PLANNING PROJECT,NSF,NSF,10/1/2008,9/30/2010,2008,74893.0
88,89877,"Classroom students need to engage with innovative technologies (IT) in ways that better match computer literacy skills and applications in today?s workplace. The NSF-funded ITEST teacher professional development projects address this need by helping teachers effectively integrate real-world IT-based investigations into K-12 curriculum. This ITEST Study will examine the ways that ITEST teacher education projects lead to changes in classroom practice by using two teacher-role models to examine technology-based professional development and related changes in teaching practices: Teacher as Pedagogical Expert (teachers using existing technology-based curriculum with or without adaptations) and Teacher as Curriculum Developer (teachers creating new curriculum). The study will explore these two models within the context of IT teaching and learning. Specifically, we want to understand what kinds of professional development activities promote and/or influence changes in teaching practices and the integration of innovative technologies in the classroom. We will address the following research questions: 1) What are the characteristics of the two teacher-role models (curriculum developer or pedagogical expert) in teacher professional development projects that immerse participants in professional IT experiences? and 2) Does IT classroom implementation differ for teachers who have and have not completed an IT-immersion professional development experience  and does the difference (if any) vary by model?The research design includes a review of current and past ITEST professional development activities (surveys/interviews with project leaders and project artifacts), a broad survey of teacher participants from ITEST teacher education projects, and an in-depth study of a subset of ITEST teacher participants and comparison teachers to trace classroom implementation over an academic year. This project is a collaboration between Education Development Center (EDC, Inc.), TERC and University of Maryland Center of Environmental Science, all of which have extensive experience with the NSF ITEST program.",Address; base; career; Characteristics; Collaborations; Computer Literacy; Development; Ecology; Education; Education Projects; Educational Curriculum; Educational process of instructing; experience; Funding; Immersion Investigative Technique; innovative technologies; interest; Interview; Investigation; Lead; Learning; Link; Maryland; Modeling; Morphologic artifacts; Participant; programs; Research; Research Design; role model; skills; Students; Surveys; teacher; Technology; Universities; Workplace,ITEST STUDY: PROMOTING STEM CAREER INTEREST IN THE CLASSROOM: AN EXPLORATORY STUDY LINKING TEACHER PROFESSIONAL DEVELOPMENT WITH CHANGES IN TEACHING PRACTICES,NSF,NSF,10/1/2008,9/30/2012,2008,1129730.0
89,89876,"This is a five-year project aimed at organizing a DRK-12 Resource Network to provide assistance for projects in areas such as research and development methods, implementation, and analysis procedures; synthesis of findings across the portfolio of projects; and national dissemination of the R&D contributions of the DRK-12 program. To accomplish these goals, Education Development Center (EDC) will join efforts with Abt Associates Inc., and Policy Studies Associates to implement three major strands: (1) Technical Assistance, which consists of (a) a portfolio assessment to define it in terms of composition and major characteristics and identify project needs, (b) individual technical work services to project leadership, (c) focus groups, (d) thematic meetings, (e) Principal Investigators (PI) meetings, and (f) a web portal; (2) Portfolio Analysis, including (a) synthesis activities to capture a comprehensive view of the portfolio in order to understand the role that the program has played in advancing K-12 student and teacher learning, and (b) evaluative studies of selected projects describing specific contributions to the field; and (3) Dissemination, comprising (a) the development of a white paper to summarize research findings on dissemination and implementation of research in practice and policy settings and highlight examples from the portfolio, and (b) a series of dissemination-related workshops.",Area; Characteristics; Development; Education; Educational workshop; Focus Groups; Goals; implementation research; Individual; Internet; Leadership; Learning; meetings; Methods; Paper; Play; Policies; Principal Investigator; Procedures; programs; Research; research and development; research in practice; Resources; Role; SECTM1 gene; Series; Services; Students; teacher; Work,DR-K12 RESOURCE NETWORK,NSF,NSF,10/1/2008,9/30/2013,2008,3955157.0
90,89875,"Computer Science (31)This collaborative project creates a multithreaded programming (MTP) course targeting general-purpose multi-core processors for the senior-level and graduate-level students in computer science and computer engineering. In order to overcome the difficulty of teaching and learning multi-core programming, problem-based learning (PBL) is used in this course to ease students' transition from the single-threaded programming model to MTP. PBL-oriented course materials are developed, including real-life multi-core programming problems, mini-lectures, lesson plans, lab manuals, reference materials, etc. The course is taught at the collaborating institutions in two consecutive semesters without and with PBL, and the effectiveness of PBL is evaluated through analyzing data collected from a variety of sources, including pre-tests and post-tests, in depth interviews, and general evaluation forms. The project outcomes are disseminated through websites, email lists, CDs, publication, and presentations at professional conferences.",computer science; Computers; Data Analyses; Educational process of instructing; Effectiveness; Electronic Mail; Engineering; Evaluation; Institution; Interview; Learning; lectures; Life; Manuals; Modeling; Outcome; Pre-Post Tests; Problem-Based Learning; programs; Publications; Source; Students; symposium; Testing; web site,COLLABORATIVE PROPOSAL: PROBLEM-BASED LEARNING OF MULTITHREADED PROGRAMMING,NSF,NSF,1/15/2009,8/31/2011,2008,54843.0
91,89874,"A team of 22 tapeworm experts from 13 countries will conduct collections of tapewormsfrom the digestive tracts of vertebrates (i.e, birds, mammals, fishes, amphibians andreptiles, and sharks and rays) on land and in the waters of 20 countries globally. Theproject will likely yield approximately 1,600 to 1,700 tapeworm species new to sciencefrom previously unsampled vertebrates and geographic regions. DNA sequence datawill be generated for 1,000 species, will be analyzed, and the results used to revisetapeworm classification. The existing Global Cestode Database will be expanded toinclude descriptions of all tapeworm species and enhanced to allow data entry fromanywhere in the world.The project website will provide public access to information on new and knowntapeworm species, and to resources including a list of tapeworm specimens available inmuseums around the world, keys to aid in the identification of tapeworms, andcheck-lists of vertebrates and their tapeworms. The project will include 4 post-docs, 4graduate and 4 undergraduate students, and will result in the generation of 5 children'sbooks, narrated by  spokesworms,  describing life for tapeworms in the variousvertebrate groups. The project will ultimately lead to a global understanding oftapeworms and their hosts that is unprecedented for any host/parasite system to date.",Access to Information; Amphibia; Birds; Books; Cestoda; Child; Classification; Collection; Country; Data; Databases; DNA Sequence; Fishes; Gastrointestinal tract structure; Generations; Geographic Locations; Intestines; Lead; Life; Mammals; Museums; Parasites; Platyhelminths; Postdoctoral Fellow; Reptiles; Research; Resources; Science; Specimen; Students; Surveys; System; Vertebrates; Water; web site,COLLABORATIVE RESEARCH: PBI: A SURVEY OF THE TAPEWORMS (CESTODA: PLATYHELMINTHES) FROM THE VERTEBRATE BOWELS OF THE EARTH,NSF,NSF,10/1/2008,9/30/2011,2008,267618.0
92,89873,PARAMETERIZATION AND OPTIMIZATION OF FRICTION STIR WELDING OF METAL MATRIX COMPOSITE - The primary objective of this investigation is to characterize particle segregation and tool wear in the joining of metal matrix composites through experimentation and,Friction; Investigation; Metals; particle; segregation; tool; Welding,PARAMETERIZATION AND OPTIMIZATION OF FRICTION STIR WELDING OF METAL MATRIX COMPOSITE - THE PRIMARY OBJECTIVE OF THIS INVESTIGATION IS TO CHARACTERIZE PARTICLE SEGREGATION AND TOOL WEAR IN THE JOINING OF METAL MATRIX COMPOSITES THROUGH EXPERIMENTATION AND,NASA,NASA,9/22/2008,9/21/2012,2008,90000.0
93,89871,CASSINI DATA ANALYSIS AND ORGANIC MATERIALS ON SOLAR SYSTEM BODIES- The work proposed here is a continuation and extension of analysis and modeling in which the Principal Investigator has been engaged for the past several years utilizing both ground-based,base; Data Analyses; Modeling; Principal Investigator; Solar System; Work,CASSINI DATA ANALYSIS AND ORGANIC MATERIALS ON SOLAR SYSTEM BODIES- THE WORK PROPOSED HERE IS A CONTINUATION AND EXTENSION OF ANALYSIS AND MODELING IN WHICH THE PRINCIPAL INVESTIGATOR HAS BEEN ENGAGED FOR THE PAST SEVERAL YEARS UTILIZING BOTH GROUND-BASED,NASA,NASA,9/4/2008,9/3/2011,2008,175706.0
