"","id","login","deg_cent","wtd_deg_cent","eigen_cent","page_rank","auth_score","hub_score","k_core","component","louvain_comm","fstgrdy_comm"
"392","392","Certification in Construction Materials Testing - Concrete Level I",17,18,5.60115607788628e-05,0.000898548864447717,5.60115607778919e-05,5.60115607778919e-05,15,7,22,34
"393","393","Associate Constructor",15,15,5.56901055044044e-05,0.000666528889593866,5.56901055033211e-05,5.56901055033211e-05,15,7,22,34
"394","394","Rigger Level I",15,15,5.56901055043963e-05,0.00066652888959384,5.56901055033211e-05,5.56901055033211e-05,15,7,22,34
"395","395","Construction Site Safety Technician",15,15,5.56901055043803e-05,0.000666528889593814,5.56901055033211e-05,5.56901055033211e-05,15,7,22,34
"396","396","Certified Concrete Surface Repair Technician",15,15,5.56901055043883e-05,0.000666528889593787,5.56901055033211e-05,5.56901055033211e-05,15,7,22,34
"397","397","ACI Shotcrete Nozzleman (Wet-Mix Process)",3,3,6.35774999798791e-07,0.000342794125488581,6.35774999929222e-07,6.35774999929222e-07,3,7,22,34
"398","398","ACI Shotcrete Nozzleman (Dry-Mix Process)",3,3,6.35774999798791e-07,0.000342794125488558,6.35774999929222e-07,6.35774999929222e-07,3,7,22,34
"399","399","Certified Electrical Inspector - Master",90,96,0.0065575243735017,0.00142648230454122,0.0065575243734427,0.0065575243734427,83,7,23,1
"400","400","Certified Electrical Inspector - Residential",90,96,0.00655752437350174,0.00142648230454118,0.0065575243734427,0.0065575243734427,83,7,23,1
"401","401","Electrified Hardware Consultant",29,32,0.00226663188870179,0.00122910903721504,0.00226663188869879,0.00226663188869879,18,7,36,1
"402","402","Construction Code Professionals One- and Two-Family Dwellings",90,96,0.0065575243735018,0.00142648230454112,0.0065575243734427,0.0065575243734427,83,7,23,1
"403","403","ETT Certified Assistant Technician Level II",11,11,0.00221528784173697,0.000380777985887795,0.00221528784173392,0.00221528784173392,11,7,23,1
"404","404","Electrical Plans Examiner",90,96,0.00655752437350177,0.00142648230454106,0.0065575243734427,0.0065575243734427,83,7,23,1
"405","405","Certified Lighting Controls Professional",11,11,0.00221528784173697,0.000380777985887756,0.00221528784173392,0.00221528784173392,11,7,23,1
"406","406","ALA Certified Lighting Consultant",11,11,0.00221528784173697,0.000380777985887736,0.00221528784173392,0.00221528784173392,11,7,23,1
"407","407","ALA Lighting Specialist",11,11,0.00221528784173696,0.000380777985887716,0.00221528784173392,0.00221528784173392,11,7,23,1
"408","408","Residential Electrical Inspector",90,98,0.00658281230509017,0.00148657346836137,0.00658281230503113,0.00658281230503113,83,7,23,1
"409","409","Certified Entertainment Electrician",11,13,0.00226494821238168,0.000427773867796624,0.00226494821237787,0.00226494821237787,11,7,23,1
"410","410","Electrical Certification",107,134,0.348557141899427,0.00120876106058323,0.348557141899429,0.348557141899429,96,7,48,25
"411","411","STAR Steamfitting-Pipefitting Mastery",20,23,0.000628143679741153,0.0004527225616736,0.000628143679724125,0.000628143679724125,20,7,23,1
"412","412","STAR Plumber Mastery",20,23,0.000628143679741129,0.000452722561673566,0.000628143679724125,0.000628143679724125,20,7,23,1
"413","413","IAPMO Plumbing Plans Examiner",88,107,0.00497573179705666,0.00147089440072293,0.00497573179698323,0.00497573179698323,83,7,23,1
"414","414","UPC Journeyman Plumber",20,22,0.00062461872978145,0.000435881678635379,0.000624618729764557,0.000624618729764557,20,7,23,1
"415","415","Infection Control & Water Quality Certification",88,210,0.00962906077901344,0.00273902896072421,0.00962906077886921,0.00962906077886921,83,7,23,1
"416","416","Journey Level Pipefitter-Steamfitter",20,22,0.000624618729781433,0.000435881678635321,0.000624618729764557,0.000624618729764557,20,7,23,1
"417","417","Plumbing Plans Examiner",88,210,0.00962906077901341,0.00273902896072401,0.00962906077886921,0.00962906077886921,83,7,23,1
"418","418","STAR Fire SprinklerFitter Mastery",20,22,0.000624618729781458,0.000435881678635261,0.000624618729764557,0.000624618729764557,20,7,23,1
"419","419","Rainwater Catchment Systems Certification",88,107,0.00497573179705656,0.00147089440072263,0.00497573179698323,0.00497573179698323,83,7,23,1
"420","420","Residential Potable Water Fire Protection Certification",88,107,0.0049757317970565,0.00147089440072259,0.00497573179698323,0.00497573179698323,83,7,23,1
"421","421","Hydronic Heating and Cooling Certification",88,107,0.00497573179705659,0.00147089440072255,0.00497573179698323,0.00497573179698323,83,7,23,1
"422","422","Medical Gas Certification",88,107,0.00497573179705656,0.0014708944007225,0.00497573179698323,0.00497573179698323,83,7,23,1
"423","423","Commercial Plumbing Inspector",88,107,0.00497573179705653,0.00147089440072246,0.00497573179698323,0.00497573179698323,83,7,23,1
"424","424","IAPMO Plumbing Inspector",88,107,0.00497573179705663,0.00147089440072242,0.00497573179698323,0.00497573179698323,83,7,23,1
"425","425","UPC Residential and Commercial Plumbing Inspector",88,107,0.00497573179705666,0.00147089440072237,0.00497573179698323,0.00497573179698323,83,7,23,1
"426","426","Backflow Prevention Assembly Repairer Certification",88,107,0.00497573179705656,0.00147089440072233,0.00497573179698323,0.00497573179698323,83,7,23,1
"427","427","Service Plumbing Certification",88,107,0.00497573179705659,0.00147089440072229,0.00497573179698323,0.00497573179698323,83,7,23,1
"428","428","Backflow Prevention Cross-Connection Control Surveyor Certification",88,107,0.00497573179705659,0.00147089440072224,0.00497573179698323,0.00497573179698323,83,7,23,1
"429","429","Backflow Prevention Assembly Tester Certification",88,107,0.00497573179705666,0.0014708944007222,0.00497573179698323,0.00497573179698323,83,7,23,1
"430","430","Water-Based Fire Protection Certification",88,107,0.00497573179705669,0.00147089440072215,0.00497573179698323,0.00497573179698323,83,7,23,1
"431","431","Backflow Prevention Program Specialist/Administrator Certification",88,107,0.00497573179705659,0.00147089440072211,0.00497573179698323,0.00497573179698323,83,7,23,1
"432","432","Reinforced Concrete Special Inspector",83,85,0.0043790353502856,0.0011904429349492,0.00437903535022921,0.00437903535022921,83,7,23,1
"433","433","Registered Roof Observer",2,2,0,0.00107204116638047,1.70559231561301e-17,1.70559231561301e-17,2,24,24,29
"434","434","Registered Roof Consultant",2,2,0,0.00107204116637983,1.70559231561301e-17,1.70559231561301e-17,2,24,24,29
"435","435","Registered Waterproofing Consultant",2,2,0,0.00107204116637912,1.70559231561301e-17,1.70559231561301e-17,2,24,24,29
"436","436","Structural Steel and Bolting Special Inspector",83,85,0.0043790353502856,0.00119044293494918,0.00437903535022921,0.00437903535022921,83,7,23,1
"437","437","Photovoltaic System Installation Certification",7,7,0.00203492583692917,0.000690114167376676,0.00203492583692962,0.00203492583692962,7,7,25,17
"438","438","Photovoltaic Installer - Level 1",7,7,0.00203492583692917,0.000690114167376658,0.00203492583692962,0.00203492583692962,7,7,25,17
"439","439","Certified Electrical Safety Technician",103,130,0.34837778638285,0.00156731246985916,0.348377786382855,0.348377786382855,96,7,48,25
"440","440","Photovoltaic Installer/Designer",7,7,0.00203492583692917,0.00069011416737664,0.00203492583692962,0.00203492583692962,7,7,25,17
"441","441","Photovoltaic Associate",7,7,0.00203492583692916,0.00069011416737662,0.00203492583692962,0.00203492583692962,7,7,25,17
"442","442","PV Installer Specialist",7,7,0.00203492583692917,0.0006901141673766,0.00203492583692962,0.00203492583692962,7,7,25,17
"443","443","Solar PV Certification",7,7,0.00203492583692917,0.00069011416737658,0.00203492583692962,0.00203492583692962,7,7,25,17
"444","444","IAPMO Mechanical Inspector",83,85,0.0043790353502856,0.00119044293494916,0.00437903535022921,0.00437903535022921,83,7,23,1
"445","445","Coastal and Flood Plains Construction Inspector",83,85,0.00437903535028557,0.00119044293494913,0.00437903535022921,0.00437903535022921,83,7,23,1
"446","446","Prestressed Concrete Special Inspector",83,85,0.00437903535028569,0.00119044293494911,0.00437903535022921,0.00437903535022921,83,7,23,1
"447","447","Zoning Inspector",83,85,0.0043790353502856,0.00119044293494909,0.00437903535022921,0.00437903535022921,83,7,23,1
"448","448","Accessibility Inspector/Plans Examiner",83,85,0.00437903535028563,0.00119044293494906,0.00437903535022921,0.00437903535022921,83,7,23,1
"449","449","Certified Professional Constructor",83,85,0.0043790353502856,0.00119044293494904,0.00437903535022921,0.00437903535022921,83,7,23,1
"450","450","Architectural Hardware Consultants",83,85,0.00437903535028557,0.00119044293494902,0.00437903535022921,0.00437903535022921,83,7,23,1
"451","451","Healthy Home Evaluator",83,85,0.00437903535028553,0.001190442934949,0.00437903535022921,0.00437903535022921,83,7,23,1
"452","452","Registered Construction Inspector in Public Works",83,85,0.00437903535028563,0.00119044293494897,0.00437903535022921,0.00437903535022921,83,7,23,1
"453","453","Certified Commercial Inspector",83,85,0.00437903535028566,0.00119044293494895,0.00437903535022921,0.00437903535022921,83,7,23,1
"454","454","Coating Inspector Program Level 1 - Nuclear Specialty",83,85,0.0043790353502856,0.00119044293494893,0.00437903535022921,0.00437903535022921,83,7,23,1
"455","455","Registered Construction Inspector - Concrete",83,85,0.00437903535028557,0.0011904429349489,0.00437903535022921,0.00437903535022921,83,7,23,1
"456","456","Spray-Applied Fireproofing Special Inspector",83,85,0.00437903535028557,0.00119044293494888,0.00437903535022921,0.00437903535022921,83,7,23,1
"457","457","Residential Plumbing Inspector - P1",83,85,0.00437903535028566,0.00119044293494886,0.00437903535022921,0.00437903535022921,83,7,23,1
"458","458","Residential Mechanical Inspector - M1",83,85,0.00437903535028566,0.00119044293494883,0.00437903535022921,0.00437903535022921,83,7,23,1
"459","459","Certified Building Commissioning Professional",83,85,0.00437903535028557,0.00119044293494881,0.00437903535022921,0.00437903535022921,83,7,23,1
"460","460","Commercial Mechanical Inspector",83,85,0.0043790353502856,0.00119044293494879,0.00437903535022921,0.00437903535022921,83,7,23,1
"461","461","Property Maintenance and Housing Inspector",83,85,0.00437903535028557,0.00119044293494876,0.00437903535022921,0.00437903535022921,83,7,23,1
"462","462","Residential Building Inspector",83,85,0.00437903535028566,0.00119044293494874,0.00437903535022921,0.00437903535022921,83,7,23,1
"463","463","Mechanical Plans Examiner",83,85,0.00437903535028566,0.00119044293494871,0.00437903535022921,0.00437903535022921,83,7,23,1
"464","464","Building Plans Examiner",83,85,0.00437903535028553,0.00119044293494869,0.00437903535022921,0.00437903535022921,83,7,23,1
"465","465","Existing Building Commissioning Professional",83,85,0.0043790353502856,0.00119044293494867,0.00437903535022921,0.00437903535022921,83,7,23,1
"466","466","Coating Inspector Program Level 2 - Marine Specialty",83,85,0.00437903535028557,0.00119044293494864,0.00437903535022921,0.00437903535022921,83,7,23,1
"467","467","Residential and Commercial Mechanical Inspector",83,85,0.00437903535028553,0.00119044293494862,0.00437903535022921,0.00437903535022921,83,7,23,1
"468","468","Residential and Commercial Electrical Inspector",83,85,0.00437903535028573,0.00119044293494859,0.00437903535022921,0.00437903535022921,83,7,23,1
"469","469","Certified Commissioning Authority",83,85,0.00437903535028557,0.00119044293494857,0.00437903535022921,0.00437903535022921,83,7,23,1
"470","470","Code Specialist",83,85,0.00437903535028557,0.00119044293494854,0.00437903535022921,0.00437903535022921,83,7,23,1
"471","471","Associate Commissioning Professional",83,85,0.0043790353502855,0.00119044293494852,0.00437903535022921,0.00437903535022921,83,7,23,1
"472","472","Certified Specialist of Inspection Housing Quality Standards",83,85,0.00437903535028566,0.00119044293494849,0.00437903535022921,0.00437903535022921,83,7,23,1
"473","473","Certified Building Official - Legal Module",83,85,0.00437903535028553,0.00119044293494847,0.00437903535022921,0.00437903535022921,83,7,23,1
"474","474","Registered Construction Inspector - Electrical",83,85,0.00437903535028566,0.00119044293494844,0.00437903535022921,0.00437903535022921,83,7,23,1
"475","475","Certified Wood Flooring Inspectors",83,85,0.00437903535028566,0.00119044293494842,0.00437903535022921,0.00437903535022921,83,7,23,1
"476","476","Solar Heating System Inspector",83,85,0.0043790353502855,0.00119044293494839,0.00437903535022921,0.00437903535022921,83,7,23,1
"477","477","Concrete Transportation Construction Inspector",83,85,0.00437903535028557,0.00119044293494837,0.00437903535022921,0.00437903535022921,83,7,23,1
"478","478","Certified Ventilation Inspector",185,217,0.362823497084021,0.00222658214253521,0.36282349708397,0.36282349708397,96,7,48,1
"479","479","Building Analyst",105,110,0.00676302583789847,0.00178353925415608,0.00676302583784136,0.00676302583784136,83,7,23,1
"480","480","Multifamily Building Operator",105,110,0.00676302583789841,0.00178353925415603,0.00676302583784136,0.00676302583784136,83,7,23,1
"481","481","Certified Public Infrastructure Inspector",83,85,0.0043790353502856,0.00119044293494829,0.00437903535022921,0.00437903535022921,83,7,23,1
"482","482","IAPMO Accessibility Inspector Certification",83,85,0.00437903535028563,0.00119044293494827,0.00437903535022921,0.00437903535022921,83,7,23,1
"483","483","Certified Commissioning Professional",83,85,0.00437903535028553,0.00119044293494824,0.00437903535022921,0.00437903535022921,83,7,23,1
"484","484","Certified National Home Inspector",83,85,0.00437903535028563,0.00119044293494822,0.00437903535022921,0.00437903535022921,83,7,23,1
"485","485","Commercial Building Inspector",83,85,0.00437903535028569,0.00119044293494819,0.00437903535022921,0.00437903535022921,83,7,23,1
"486","486","Certified Fire Plan Examiner I",83,85,0.00437903535028553,0.00119044293494816,0.00437903535022921,0.00437903535022921,83,7,23,1
"487","487","Permit Technician",83,85,0.00437903535028566,0.00119044293494814,0.00437903535022921,0.00437903535022921,83,7,23,1
"488","488","Master Certified Green Professional",83,85,0.0043790353502856,0.00119044293494811,0.00437903535022921,0.00437903535022921,83,7,23,1
"489","489","IgCC Commercial Inspector with ASHRAE 189.1",83,85,0.00437903535028563,0.00119044293494808,0.00437903535022921,0.00437903535022921,83,7,23,1
"490","490","Certified Specialist of Inspection Uniform Physical Condition Standards",83,85,0.00437903535028557,0.00119044293494806,0.00437903535022921,0.00437903535022921,83,7,23,1
"491","491","Quality Control Inspector",83,85,0.0043790353502855,0.00119044293494803,0.00437903535022921,0.00437903535022921,83,7,23,1
"492","492","Building Commissioning Professional Certification",83,85,0.00437903535028563,0.00119044293494801,0.00437903535022921,0.00437903535022921,83,7,23,1
"493","493","ASHI Certified Inspector",83,85,0.0043790353502856,0.00119044293494798,0.00437903535022921,0.00437903535022921,83,7,23,1
"494","494","Registered Construction Inspector in Building",83,85,0.00437903535028563,0.00119044293494795,0.00437903535022921,0.00437903535022921,83,7,23,1
"495","495","Registered Construction Inspector - Engineering",83,85,0.00437903535028563,0.00119044293494792,0.00437903535022921,0.00437903535022921,83,7,23,1
"496","496","Building Codes and Standards",83,85,0.00437903535028557,0.0011904429349479,0.00437903535022921,0.00437903535022921,83,7,23,1
"497","497","Registered Construction Inspector - Fire Doors",83,85,0.00437903535028557,0.00119044293494787,0.00437903535022921,0.00437903535022921,83,7,23,1
"498","498","Certified Home Energy Rater",23,25,0.00242194251741659,0.000744257111498495,0.00242194251741534,0.00242194251741534,23,7,26,46
"499","499","Energy Auditor",23,25,0.00242194251741662,0.000744257111498474,0.00242194251741534,0.00242194251741534,23,7,26,46
"500","500","Certified Building Energy Simulation Analyst",23,25,0.00242194251741661,0.000744257111498452,0.00242194251741534,0.00242194251741534,23,7,26,46
"501","501","Level I Thermography Certification",23,25,0.00242194251741661,0.00074425711149843,0.00242194251741534,0.00242194251741534,23,7,26,46
"502","502","Optical Gas Imaging II Certification",23,25,0.00242194251741662,0.000744257111498407,0.00242194251741534,0.00242194251741534,23,7,26,46
"503","503","Level I FLIR GF309 Furnace Inspection",23,25,0.00242194251741662,0.000744257111498385,0.00242194251741534,0.00242194251741534,23,7,26,46
"504","504","Rating Field Inspector",23,25,0.00242194251741662,0.000744257111498362,0.00242194251741534,0.00242194251741534,23,7,26,46
"505","505","Energy Risk Professional",23,25,0.00242194251741664,0.000744257111498339,0.00242194251741534,0.00242194251741534,23,7,26,46
"506","506","Level I Electrical Thermography Certification",23,25,0.00242194251741662,0.000744257111498315,0.00242194251741534,0.00242194251741534,23,7,26,46
"507","507","Level I Certified Building Investigations",23,25,0.00242194251741662,0.000744257111498291,0.00242194251741534,0.00242194251741534,23,7,26,46
"508","508","Commercial Energy Plans Examiner",23,25,0.00242194251741662,0.000744257111498267,0.00242194251741534,0.00242194251741534,23,7,26,46
"509","509","Certified Residential Energy Auditor",23,69,0.00695365336730622,0.00178875474868452,0.00695365336730008,0.00695365336730008,23,7,26,46
"510","510","Certified Energy Auditor",23,25,0.00242194251741657,0.000744257111498168,0.00242194251741534,0.00242194251741534,23,7,26,46
"511","511","Commercial Energy Inspector",23,25,0.00242194251741661,0.000744257111498142,0.00242194251741534,0.00242194251741534,23,7,26,46
"512","512","National Insulation Energy Appraiser",23,25,0.00242194251741659,0.000744257111498116,0.00242194251741534,0.00242194251741534,23,7,26,46
"513","513","Optical Gas Imaging Certification",23,25,0.00242194251741662,0.00074425711149809,0.00242194251741534,0.00242194251741534,23,7,26,46
"514","514","Certified Energy Insulation Appraisers",23,25,0.00242194251741657,0.000744257111498063,0.00242194251741534,0.00242194251741534,23,7,26,46
"515","515","Multifamily Building Analyst",23,25,0.00242194251741661,0.000744257111498036,0.00242194251741534,0.00242194251741534,23,7,26,46
"516","516","Master Specialist Hands On Envelope Leak Testing",119,148,0.348762643363824,0.00156547440234259,0.348762643363828,0.348762643363828,96,7,48,25
"517","517","Level II Thermography Certification",23,25,0.00242194251741662,0.000744257111497989,0.00242194251741534,0.00242194251741534,23,7,26,46
"518","518","Level III Thermography Certification",23,25,0.00242194251741659,0.000744257111497961,0.00242194251741534,0.00242194251741534,23,7,26,46
"519","519","Level II Electrical Thermography Certification",23,25,0.00242194251741662,0.000744257111497933,0.00242194251741534,0.00242194251741534,23,7,26,46
"520","520","Certified Accessibility Technician",2,2,0,0.00107204116638047,1.70559231561301e-17,1.70559231561301e-17,2,25,27,35
"521","521","Certified Elevator Technician",2,2,0,0.00107204116637983,1.70559231561301e-17,1.70559231561301e-17,2,25,27,35
"522","522","Qualified Elevator Inspector",2,2,0,0.00107204116637912,1.70559231561301e-17,1.70559231561301e-17,2,25,27,35
"523","523","Digger Derrick Operator",0,0,0,0.000160806174957916,8.52796157806504e-18,8.52796157806504e-18,0,26,28,50
"524","524","Rigger and Signal Person Certification",0,0,0,0.000160806174957916,8.52796157806504e-18,8.52796157806504e-18,0,27,29,51
"525","525","Oil Monitoring Analyst I",6,7,8.31048078130568e-05,0.000468638720063957,8.31048078132138e-05,8.31048078132138e-05,6,7,30,13
"526","526","Fluid Power Connector and Conductor",17,21,8.4637958291279e-05,0.00121640226588144,8.46379582918172e-05,8.46379582918172e-05,14,7,30,13
"527","527","Certified Vertical Closed Loop Driller",2,2,4.9618037229481e-07,0.00034446520019918,4.96180372371063e-07,4.96180372371063e-07,2,7,22,34
"528","528","Certified Well Driller",2,2,4.96180372293807e-07,0.000344465200199166,4.96180372371063e-07,4.96180372371063e-07,2,7,22,34
"529","529","Certified Supervisor of Maintenance/Equipment",9,9,0.0142187204419752,0.000363025744204071,0.0142187204419751,0.0142187204419751,9,7,48,13
"530","530","Certified Residential Geothermal Designer",9,9,0.0142187204419752,0.000363025744204054,0.0142187204419751,0.0142187204419751,9,7,48,13
"531","531","Certified Service Manager",9,9,0.0142187204419752,0.000363025744204036,0.0142187204419751,0.0142187204419751,9,7,48,13
"532","532","Certified Maintenance & Reliability Professional",9,9,0.0142187204419752,0.000363025744204018,0.0142187204419751,0.0142187204419751,9,7,48,13
"533","533","Master Specialist Hands On Calculating Indoor Air CFM",102,253,0.695209215593266,0.00199164374215232,0.695209215593269,0.695209215593269,96,7,48,25
"534","534","Certified GeoExchange Designer",9,9,0.0142187204419752,0.000363025744203999,0.0142187204419751,0.0142187204419751,9,7,48,13
"535","535","Certified Equipment Manager",15,15,0.0142215433416478,0.000640252863345284,0.0142215433416479,0.0142215433416479,9,7,30,13
"536","536","Master Specialist Hands On Building Automation Systems Set-up and Commissioning",102,253,0.695209215593266,0.00199164374215211,0.695209215593269,0.695209215593269,96,7,48,25
"537","537","Master Specialist Hands On Demand-Controlled Ventilation Set-up and Commissioning",102,253,0.695209215593266,0.00199164374215201,0.695209215593269,0.695209215593269,96,7,48,25
"538","538","CompTIA A+ Certification",1,1,4.96628350722608e-17,0.000184990307254825,9.02960637677475e-18,9.02960637677475e-18,1,3,3,2
"539","539","Microwave Radio Technician",0,0,0,0.000160806174957916,8.52796157806504e-18,8.52796157806504e-18,0,28,31,52
"540","540","BICSI Installer 2, Copper",36,42,4.34881895739028e-13,0.00174021943244532,4.35427685280027e-13,4.35427685280027e-13,24,7,34,3
"541","541","Broadband Premises Installer",18,18,4.18275446322542e-13,0.000864417308405158,4.1870886742863e-13,4.1870886742863e-13,18,7,34,3
"542","542","Nokia Network Routing Specialist II",18,18,4.18251367372204e-13,0.000864417308405101,4.1870886742863e-13,4.1870886742863e-13,18,7,34,3
"543","543","DOCSIS Engineering Professional",18,18,4.18251367372204e-13,0.000864417308405043,4.1870886742863e-13,4.1870886742863e-13,18,7,34,3
"544","544","Certified Satellite Installer",20,20,6.69353965445824e-11,0.00109325541624325,6.69359664130741e-11,6.69359664130741e-11,18,7,34,3
"545","545","BICSI Installer 2, Optical Fiber",36,42,4.3486584310547e-13,0.00174021943244503,4.35427685280027e-13,4.35427685280027e-13,24,7,34,3
"546","546","BICSI Technician",36,42,4.34881895739028e-13,0.0017402194324449,4.35427685280027e-13,4.35427685280027e-13,24,7,34,3
"547","547","Certified Premises Cabling Technician",18,18,4.18275446322542e-13,0.00086441730840486,4.1870886742863e-13,4.1870886742863e-13,18,7,34,3
"548","548","Distributed Antenna Systems",18,18,4.18251367372204e-13,0.000864417308404797,4.1870886742863e-13,4.1870886742863e-13,18,7,34,3
"549","549","BICSI Installer 1",36,42,4.3486584310547e-13,0.00174021943244465,4.35427685280027e-13,4.35427685280027e-13,24,7,34,3
"550","550","Wireless Communications Technician",18,18,4.18243341055425e-13,0.00086441730840467,4.1870886742863e-13,4.1870886742863e-13,18,7,34,3
"551","551","Broadband TelecomCenter Specialist",18,18,4.18275446322542e-13,0.000864417308404604,4.1870886742863e-13,4.1870886742863e-13,18,7,34,3
"552","552","Broadband Transport Specialist",18,18,4.18267420005763e-13,0.000864417308404538,4.1870886742863e-13,4.1870886742863e-13,18,7,34,3
"553","553","Line and Antenna Sweeping",18,18,4.18259393688983e-13,0.00086441730840447,4.1870886742863e-13,4.1870886742863e-13,18,7,34,3
"554","554","Business Class Services Specialist",36,42,4.34881895739028e-13,0.00174021943244425,4.35427685280027e-13,4.35427685280027e-13,24,7,34,3
"555","555","General Communications Technician - Level 3",18,18,4.18251367372204e-13,0.000864417308404334,4.1870886742863e-13,4.1870886742863e-13,18,7,34,3
"556","556","Inside Electrical Craft Certification",36,42,4.34849790471911e-13,0.00174021943244404,4.35427685280027e-13,4.35427685280027e-13,24,7,34,3
"557","557","Cable Splicing Certification",37,43,4.34801632571235e-13,0.00190405802463009,4.35459790547144e-13,4.35459790547144e-13,24,7,34,3
"558","558","Telecommunications",18,18,4.18267420005763e-13,0.000864417308404124,4.1870886742863e-13,4.1870886742863e-13,18,7,34,3
"559","559","Avionics Electronics Technician",2,2,0,0.00107204116638047,1.70559231561301e-17,1.70559231561301e-17,2,29,32,33
"560","560","RADAR Electronics Technician",2,2,0,0.00107204116637983,1.70559231561301e-17,1.70559231561301e-17,2,29,32,33
"561","561","Aircraft Electronics Technician",2,2,0,0.00107204116637912,1.70559231561301e-17,1.70559231561301e-17,2,29,32,33
"562","562","Electric Vehicle Technician",0,0,0,0.000160806174957916,8.52796157806504e-18,8.52796157806504e-18,0,30,33,53
"563","563","Certified Electronics Technician - Journeyman-Level - Radar",8,8,1.17860575765291e-08,0.0011309227504505,1.17860580902134e-08,1.17860580902134e-08,7,7,30,3
"564","564","Traffic Signal Senior Field Technician Level III",1,1,6.65129423970866e-11,0.000280966717193239,6.65130076109108e-11,6.65130076109108e-11,1,7,30,3
"565","565","IPC-7721& IPC-7711 Rework, Repair, & Modification of Printed Boards & Electronic Assemblies",7,7,1.17856843929304e-08,0.000902653640955537,1.17856848303647e-08,1.17856848303647e-08,7,7,30,3
"566","566","Certified Maintenance and Reliability Technician",29,29,2.01770007163299e-06,0.00274728198524799,2.01770007325431e-06,2.01770007325431e-06,14,7,30,13
"567","567","Certified Electronics Technician - Journeyman-Level - Communications",7,7,1.17856843889173e-08,0.000902653640955497,1.17856848303647e-08,1.17856848303647e-08,7,7,30,3
"568","568","Certified Electronics Systems Associate",7,7,1.17856843969436e-08,0.000902653640955456,1.17856848303647e-08,1.17856848303647e-08,7,7,30,3
"569","569","Certified Electronics Technician - Journeyman-Level - Industrial",7,7,1.17856843889173e-08,0.000902653640955413,1.17856848303647e-08,1.17856848303647e-08,7,7,30,3
"570","570","Certified Electronics Technician - Journeyman-Level - Multimedia Systems Technician",9,9,1.17864352990099e-08,0.00108774394911575,1.17864358528258e-08,1.17864358528258e-08,7,7,30,3
"571","571","PMMI Mechatronics: Industrial Electricity 1",7,7,1.17856844009567e-08,0.000902653640955322,1.17856848303647e-08,1.17856848303647e-08,7,7,30,3
"572","572","Instrumentation Certification",1,1,2.46458089606078e-15,0.00019844453125867,2.46508254085951e-15,2.46508254085951e-15,1,7,34,3
"573","573","Master Truck Equipment Specialist",0,0,0,0.000160806174957916,8.52796157806504e-18,8.52796157806504e-18,0,31,35,54
"574","574","Certified Electronics Technician - Journeyman-Level - Consumer",2,2,6.68927848288008e-11,0.000310000903120188,6.68928921807881e-11,6.68928921807881e-11,2,7,30,3
"575","575","Certified Service Technician",18,19,1.44127685920178e-05,0.000961147602606572,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
"576","576","Certified Systems Integrator",18,19,1.44127685920098e-05,0.000961147602606551,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
"577","577","Certified Fire Alarm ITM Specialist for Facility Managers",18,19,1.44127685920178e-05,0.00096114760260653,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
"578","578","Certified Alarm Security Technician",18,19,1.44127685920178e-05,0.000961147602606508,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
"579","579","Certification in Fire Alarm Systems",18,36,2.83482913963706e-05,0.00168805868283994,2.83482913966597e-05,2.83482913966597e-05,18,7,36,41
"580","580","Certified Video Technician",18,19,1.44127685920178e-05,0.000961147602606442,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
"581","581","Certification in Fire Alarm Systems - Level III",18,19,1.44127685920098e-05,0.000961147602606419,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
"582","582","UL Lightning Protection Journeyman Certification",18,19,1.44127685920178e-05,0.000961147602606396,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
"583","583","Certified Sprinkler ITM Specialist for Facility Managers",18,19,1.44127685920098e-05,0.000961147602606372,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
"584","584","Certified Water-Based Systems Professional",18,19,1.44127685920098e-05,0.000961147602606348,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
"585","585","Municipal Fire Alarm System Technician Level I",18,19,1.44127685920098e-05,0.000961147602606323,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
"586","586","Interior Fire Alarm Technician Level II",18,19,1.44127685920098e-05,0.000961147602606298,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
"587","587","Physical Security Professional",18,19,1.44127685920178e-05,0.000961147602606273,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
"588","588","Certified Alarm Technician - Level I",18,19,1.44127685920258e-05,0.000961147602606248,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
"589","589","Certified Fire AlarmTechnician - Level II",18,19,1.44127685920258e-05,0.000961147602606222,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
"590","590","Pre-Engineered Industrial Fire Extinguishing System Technician",18,19,1.44127685920258e-05,0.000961147602606195,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
"591","591","UL Lightning Protection Master Certification",18,19,1.44127685920178e-05,0.000961147602606168,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
