"","soc","certificate","confidence_entry","confidence_cert","confidence","College","Raw","Awarding.Entity","Cluster","Credit.NonCredit","Email.Contact"
"1326","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"Virginia Western","microsoft office specialist (mos) - powerpoint 2013","Microsoft","Business, Management and Administration","Credit","rkoudelikjones@virginiawestern.edu"
"1327","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"Virginia Western","microsoft office specialist (mos) - excel 2013","Microsoft","Business, Management and Administration","Credit","rkoudelikjones@virginiawestern.edu"
"1328","microsoft corporation","microsoft corporation",0.3118437,0.4925744,0.1866136,"Virginia Western","microsoft technology associate (mta) - security fundamentals","Microsoft","Information Technology","Credit","rkoudelikjones@virginiawestern.edu"
"1329","microsoft corporation","microsoft corporation",0.3118437,0.4925744,0.1866136,"Virginia Western","microsoft technology associate (mta) - windows server administration fundamentals","Microsoft","Information Technology","Credit","rkoudelikjones@virginiawestern.edu"
"1330","microsoft corporation","microsoft corporation",0.3118437,0.4925744,0.1866136,"Virginia Western","microsoft technology associate (mta) - windows operating system fundamentals","Microsoft","Information Technology","Credit","rkoudelikjones@virginiawestern.edu"
"1331","microsoft corporation","microsoft corporation",0.3118437,0.4925744,0.1866136,"Virginia Western","microsoft technology associate (mta) - network fundamentals","Microsoft","Information Technology","Credit","rkoudelikjones@virginiawestern.edu"
"1332","microsoft corporation","microsoft office specialist: microsoft word 2016",0.4083585,0.7457823,0.3699885,"Virginia Highlands","microsoft office specialist (mos) - word 2010","Microsoft","Business, Management and Administration","Credit","info@vhcc.edu"
"1333","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"Virginia Highlands","microsoft office specialist (mos) - excel 2010","Microsoft","Business, Management and Administration","Credit","info@vhcc.edu"
"1334","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"Virginia Highlands","microsoft office specialist (mos) - access 2010","Microsoft","Business, Management and Administration","Credit","info@vhcc.edu"
"1335","microsoft corporation","microsoft corporation",0.2039365,0.4925744,0.1220397,"Tidewater","microsoft certified solutions associate (mcsa) - sql server 2012","Microsoft","Information Technology","Non Credit","wfdinfo@tcc.edu"
"1336","american bankers association","certified ira services professional",0.06314609,0.1349005,0.01034891,"Tidewater","vmware certified professional 5","Microsoft","Information Technology","Non Credit","wfdinfo@tcc.edu"
"1337","microsoft corporation","microsoft office specialist: microsoft word 2016",0.4083585,0.7457823,0.3699885,"Tidewater","microsoft office specialist (mos) - word 2013","Microsoft","Business, Management and Administration","Credit",""
"1338","microsoft corporation","microsoft corporation",0.2311695,0.4925744,0.1383366,"Tidewater","microsoft certified solutions expert (mcse) - data platform","Microsoft","Information Technology","Credit",""
"1339","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"Tidewater","microsoft office specialist (mos) - powerpoint 2013","Microsoft","Business, Management and Administration","Credit","smeslang@tcc.edu"
"1340","microsoft corporation","microsoft office specialist: microsoft outlook 2016",0.4083585,0.7457823,0.3699885,"Tidewater","microsoft office specialist (mos) - outlook 2013","Microsoft","Business, Management and Administration","Credit","smeslang@tcc.edu"
"1341","microsoft corporation","microsoft office specialist: microsoft word 2016 expert",0.5168643,0.7717011,0.4845741,"Tidewater","microsoft office specialist (mos) - word expert 2013","Microsoft","Business, Management and Administration","Credit","smeslang@tcc.edu"
"1342","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"Tidewater","microsoft office specialist (mos) - access 2013","Microsoft","Business, Management and Administration","Credit","smeslang@tcc.edu"
"1343","microsoft corporation","microsoft office specialist: microsoft excel 2016 expert",0.5168643,0.7717011,0.4845741,"Tidewater","microsoft office specialist (mos) - excel expert 2013","Microsoft","Business, Management and Administration","Credit","smeslang@tcc.edu"
"1344","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"Tidewater","microsoft office specialist (mos) - access 2013","Microsoft","Business, Management and Administration","Non Credit","Smeslang@tcc.edu"
"1345","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"Tidewater","microsoft office specialist (mos) - excel 2013","Microsoft","Business, Management and Administration","Non Credit","Smeslang@tcc.edu"
"1346","microsoft corporation","microsoft office specialist: microsoft office 2016 master specialist",0.2913351,0.6223862,0.2202862,"Tidewater","microsoft office specialist (mos) - sharepoint 2013","Microsoft","Business, Management and Administration","Non Credit","Smeslang@tcc.edu"
"1347","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"Tidewater","microsoft office specialist (mos) - powerpoint 2013","Microsoft","Business, Management and Administration","Non Credit","smeslang@tcc.edu"
"1348","microsoft corporation","microsoft office specialist: microsoft word 2016",0.4083585,0.7457823,0.3699885,"Thomas Nelson","microsoft office specialist (mos) - word 2010","Microsoft","Business, Management and Administration","Non Credit","englishsu@tncc.edu"
"1349","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"Thomas Nelson","microsoft office specialist (mos) - powerpoint 2010","Microsoft","Business, Management and Administration","Non Credit","englishsu@tncc.edu"
"1350","microsoft corporation","microsoft office specialist: microsoft outlook 2016",0.4083585,0.7457823,0.3699885,"Thomas Nelson","microsoft office specialist (mos) - outlook 2010","Microsoft","Business, Management and Administration","Non Credit","englishsu@tncc.edu"
"1351","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"Thomas Nelson","microsoft office specialist (mos) - excel 2010","Microsoft","Business, Management and Administration","Non Credit","englishsu@tncc.edu"
"1352","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"Thomas Nelson","microsoft office specialist (mos) - access 2010","Microsoft","Business, Management and Administration","Non Credit","englishsu@tncc.edu"
"1353","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"Southwest Virginia","microsoft office specialist (mos) - powerpoint 2013","Microsoft","Business, Management and Administration","Credit","workforce@sw.edu"
"1354","microsoft corporation","microsoft office specialist: microsoft outlook 2016",0.4083585,0.7457823,0.3699885,"Southwest Virginia","microsoft office specialist (mos) - outlook 2013","Microsoft","Business, Management and Administration","Credit","workforce@sw.edu"
"1355","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"Southwest Virginia","microsoft office specialist (mos) - excel 2013","Microsoft","Business, Management and Administration","Credit","workforce@sw.edu"
"1356","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"Southwest Virginia","microsoft office specialist (mos) - access 2013","Microsoft","Business, Management and Administration","Credit","workforce@sw.edu"
"1357","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"Southwest Virginia","microsoft office specialist (mos) - powerpoint 2013","Microsoft","Business, Management and Administration","Non Credit","workforce@sw.edu"
"1358","microsoft corporation","microsoft office specialist: microsoft word 2016",0.4083585,0.7457823,0.3699885,"Southwest Virginia","microsoft office specialist (mos) - word 2013","Microsoft","Business, Management and Administration","Credit","workforce@sw.edu"
"1359","microsoft corporation","microsoft corporation",0.2039365,0.4925744,0.1220397,"Southwest Virginia","microsoft certified solutions associate (mcsa) - server","Microsoft","Information Technology","Credit","workforce@sw.edu"
"1360","citrix systems incorporated","citrix virtual apps and desktops service integration with microsoft azure certified",0.1152855,0.08955898,0.01254349,"Southwest Virginia","microsoft digital literacy","Microsoft","Information Technology","Credit","workforce@sw.edu"
"1361","citrix systems incorporated","citrix virtual apps and desktops service integration with microsoft azure certified",0.1152855,0.08955898,0.01254349,"Southwest Virginia","microsoft digital literacy","Microsoft","Information Technology","Non Credit","workforce@sw.edu"
"1362","autodesk, inc.","autodesk certified expert in generative design for manufacturing",0.2311695,0.123783,0.0347637,"Southwest Virginia","microsoft certified solutions expert (mcse) - server infrastructure","Microsoft","Information Technology","Credit","workforce@sw.edu"
"1363","autodesk, inc.","autodesk certified expert in generative design for manufacturing",0.2311695,0.123783,0.0347637,"Southwest Virginia","microsoft certified solutions expert (mcse) - server infrastructure","Microsoft","Information Technology","Non Credit","workforce@sw.edu"
"1364","microsoft corporation","microsoft corporation",0.2039365,0.4925744,0.1220397,"Southwest Virginia","microsoft certified solutions associate (mcsa) - windows server 2012","Microsoft","Information Technology","Credit","workforce@sw.edu"
"1365","microsoft corporation","microsoft corporation",0.2039365,0.4925744,0.1220397,"Southwest Virginia","microsoft certified solutions associate (mcsa) - windows server 2012","Microsoft","Information Technology","Non Credit","workforce@sw.edu"
"1366","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"Southside Virginia","microsoft office specialist (mos) - excel 2010","Microsoft","Business, Management and Administration","Credit","www.southside.edu"
"1367","microsoft corporation","microsoft office specialist: microsoft excel 2016 expert",0.5168643,0.7717011,0.4845741,"Southside Virginia","microsoft office specialist (mos) - excel expert 2010","Microsoft","Business, Management and Administration","Credit","www.southside.edu"
"1368","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"Southside Virginia","microsoft office specialist (mos) - access 2010","Microsoft","Business, Management and Administration","Credit","www.southside.edu"
"1369","microsoft corporation","microsoft office specialist: microsoft word 2016",0.4083585,0.7457823,0.3699885,"Southside Virginia","microsoft office specialist (mos) - word 2010","Microsoft","Business, Management and Administration","Credit","www.southside.edu"
"1370","microsoft corporation","microsoft office specialist: microsoft word 2016 expert",0.5168643,0.7717011,0.4845741,"Southside Virginia","microsoft office specialist (mos) - word expert 2010","Microsoft","Business, Management and Administration","Credit","www.southside.edu"
"1371","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"Southside Virginia","microsoft office specialist (mos) - powerpoint 2010","Microsoft","Business, Management and Administration","Credit","www.southside.edu"
"1372","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"Southside Virginia","microsoft office specialist (mos) - excel 2013","Microsoft","Business, Management and Administration","Non Credit","sabrina.williams@southside.edu"
"1373","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"Southside Virginia","microsoft office specialist (mos) - access 2013","Microsoft","Business, Management and Administration","Non Credit","sabrina.williams@southside.edu"
"1374","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"Southside Virginia","microsoft office specialist (mos) - powerpoint 2013","Microsoft","Business, Management and Administration","Non Credit","sabrina.williams@southside.edu"
"1375","microsoft corporation","microsoft office specialist: microsoft word 2016",0.4083585,0.7457823,0.3699885,"Southside Virginia","microsoft office specialist (mos) - word 2013","Microsoft","Business, Management and Administration","Non Credit","sabrina.williams@southside.edu"
"1376","citrix systems incorporated","citrix virtual apps and desktops service integration with microsoft azure certified",0.1152855,0.08955898,0.01254349,"Southside Virginia","microsoft digital literacy","Microsoft","Information Technology","Non Credit",""
"1377","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"Rappahannock","microsoft office specialist (mos) - excel 2013","Microsoft","Business, Management and Administration","Credit","cbaetz@rappahannock.edu"
"1378","microsoft corporation","microsoft office specialist: microsoft word 2016",0.4083585,0.7457823,0.3699885,"Rappahannock","microsoft office specialist (mos) - word 2013","Microsoft","Business, Management and Administration","Non Credit","jperry@rappahannock.edu"
"1379","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"Rappahannock","microsoft office specialist (mos) - excel 2013","Microsoft","Business, Management and Administration","Non Credit","jperry@rappahannock.edu"
"1380","microsoft corporation","microsoft office specialist: microsoft word 2016",0.4083585,0.7457823,0.3699885,"Rappahannock","microsoft office specialist (mos) - word 2013","Microsoft","Business, Management and Administration","Credit","cbaetz@rappahannock.edu"
"1381","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"Piedmont Virginia","microsoft office specialist (mos) - powerpoint 2010","Microsoft","Business, Management and Administration","Credit","admissions@pvcc.edu"
"1382","microsoft corporation","microsoft office specialist: microsoft outlook 2016",0.4083585,0.7457823,0.3699885,"Piedmont Virginia","microsoft office specialist (mos) - outlook 2010","Microsoft","Business, Management and Administration","Credit","admissions@pvcc.edu"
"1383","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"Paul D. Camp","microsoft office specialist (mos) - access 2013","Microsoft","Business, Management and Administration","Non Credit","alawhorne@pdc.edu"
"1384","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"Paul D. Camp","microsoft office specialist (mos) - powerpoint 2013","Microsoft","Business, Management and Administration","Non Credit",""
"1385","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"Paul D. Camp","microsoft office specialist (mos) - excel 2013","Microsoft","Business, Management and Administration","Non Credit","alawhorne@pdc.edu"
"1386","microsoft corporation","microsoft office specialist: microsoft word 2016",0.4083585,0.7457823,0.3699885,"Paul D. Camp","microsoft office specialist (mos) - word 2013","Microsoft","Business, Management and Administration","Non Credit","alawhorne@pdc.edu"
"1387","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"Patrick Henry","microsoft office specialist (mos) - powerpoint 2010","Microsoft","Business, Management and Administration","Credit","wdce@patrickhenry.edu"
"1388","microsoft corporation","microsoft office specialist: microsoft outlook 2016",0.4083585,0.7457823,0.3699885,"Patrick Henry","microsoft office specialist (mos) - outlook 2013","Microsoft","Business, Management and Administration","Credit","wdce@patrickhenry.edu"
"1389","microsoft corporation","microsoft office specialist: microsoft outlook 2016",0.4083585,0.7457823,0.3699885,"Patrick Henry","microsoft office specialist (mos) - outlook 2010","Microsoft","Business, Management and Administration","Credit","wdce@patrickhenry.edu"
"1390","microsoft corporation","microsoft office specialist: microsoft office 2016 master specialist",0.3782109,0.7151837,0.3286141,"Patrick Henry","microsoft office specialist (mos) - master 2010","Microsoft","Business, Management and Administration","Non Credit","wdce@patrickhenry.edu"
"1391","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"Patrick Henry","microsoft office specialist (mos) - excel 2013","Microsoft","Business, Management and Administration","Credit","wdce@patrickhenry.edu"
"1392","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"Patrick Henry","microsoft office specialist (mos) - excel 2010","Microsoft","Business, Management and Administration","Credit","wdce@patrickhenry.edu"
"1393","microsoft corporation","microsoft office specialist: microsoft excel 2016 expert",0.5168643,0.7717011,0.4845741,"Patrick Henry","microsoft office specialist (mos) - excel expert 2013","Microsoft","Business, Management and Administration","Credit","wdce@patrickhenry.edu"
"1394","microsoft corporation","microsoft office specialist: microsoft excel 2016 expert",0.5168643,0.7717011,0.4845741,"Patrick Henry","microsoft office specialist (mos) - excel expert 2010","Microsoft","Business, Management and Administration","Credit","wdce@patrickhenry.edu"
"1395","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"Patrick Henry","microsoft office specialist (mos) - access 2013","Microsoft","Business, Management and Administration","Credit","wdce@patrickhenry.edu"
"1396","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"Patrick Henry","microsoft office specialist (mos) - access 2010","Microsoft","Business, Management and Administration","Credit","wdce@patrickhenry.edu"
"1397","microsoft corporation","microsoft office specialist: microsoft word 2016",0.4083585,0.7457823,0.3699885,"Patrick Henry","microsoft office specialist (mos) - word 2013","Microsoft","Business, Management and Administration","Credit","wdce@patrickhenry.edu"
"1398","microsoft corporation","microsoft office specialist: microsoft word 2016",0.4083585,0.7457823,0.3699885,"Patrick Henry","microsoft office specialist (mos) - word 2010","Microsoft","Business, Management and Administration","Credit","wdce@patrickhenry.edu"
"1399","microsoft corporation","microsoft office specialist: microsoft word 2016 expert",0.5168643,0.7717011,0.4845741,"Patrick Henry","microsoft office specialist (mos) - word expert 2013","Microsoft","Business, Management and Administration","Credit","wdce@patrickhenry.edu"
"1400","microsoft corporation","microsoft office specialist: microsoft word 2016 expert",0.5168643,0.7717011,0.4845741,"Patrick Henry","microsoft office specialist (mos) - word expert 2010","Microsoft","Business, Management and Administration","Credit","wdce@patrickhenry.edu"
"1401","microsoft corporation","microsoft office specialist: microsoft office 2016 master specialist",0.2913351,0.6223862,0.2202862,"Patrick Henry","microsoft office specialist (mos) - sharepoint 2013","Microsoft","Business, Management and Administration","Credit","wdce@patrickhenry.edu"
"1402","microsoft corporation","microsoft office specialist: microsoft office 2016 master specialist",0.2913351,0.6223862,0.2202862,"Patrick Henry","microsoft office specialist (mos) - sharepoint 2010","Microsoft","Business, Management and Administration","Credit","wdce@patrickhenry.edu"
"1403","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"Patrick Henry","microsoft office specialist (mos) - powerpoint 2013","Microsoft","Business, Management and Administration","Credit","wdce@patrickhenry.edu"
"1404","microsoft corporation","microsoft corporation",0.2039365,0.4925744,0.1220397,"Patrick Henry","microsoft certified solutions associate (mcsa) - server","Microsoft","Information Technology","Non Credit","wdce@patrickhenry.edu"
"1405","microsoft corporation","microsoft office specialist: microsoft word 2016",0.4083585,0.7457823,0.3699885,"Northern Virginia","microsoft office specialist (mos) - word 2010","Microsoft","Business, Management and Administration","Non Credit","eperantoni@nvcc.edu"
"1406","microsoft corporation","microsoft corporation",0.2039365,0.4925744,0.1220397,"Northern Virginia","microsoft certified solutions associate (mcsa) - server","Microsoft","Information Technology","Non Credit","swood@nvcc.edu"
"1407","citrix systems incorporated","citrix virtual apps and desktops service integration with microsoft azure certified",0.1152855,0.08955898,0.01254349,"Northern Virginia","microsoft digital literacy","Microsoft","Information Technology","Non Credit","klouzada@nvcc.edu"
"1408","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"New River","microsoft office specialist (mos) - access 2013","Microsoft","Business, Management and Administration","Credit","mrowh@nr.edu"
"1409","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"New River","microsoft office specialist (mos) - access 2010","Microsoft","Business, Management and Administration","Non Credit","credentials@nr.edu"
"1410","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"New River","microsoft office specialist (mos) - access 2010","Microsoft","Business, Management and Administration","Credit","mrowh@nr.edu"
"1411","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"New River","microsoft office specialist (mos) - excel 2013","Microsoft","Business, Management and Administration","Non Credit","credentials@nr.edu"
"1412","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"New River","microsoft office specialist (mos) - excel 2013","Microsoft","Business, Management and Administration","Credit","mrowh@nr.edu"
"1413","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"New River","microsoft office specialist (mos) - excel 2010","Microsoft","Business, Management and Administration","Non Credit","credentials@nr.edu"
"1414","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"New River","microsoft office specialist (mos) - excel 2010","Microsoft","Business, Management and Administration","Credit","mrowh@nr.edu"
"1415","microsoft corporation","microsoft office specialist: microsoft excel 2016 expert",0.5168643,0.7717011,0.4845741,"New River","microsoft office specialist (mos) - excel expert 2013","Microsoft","Business, Management and Administration","Credit","mrowh@nr.edu"
"1416","microsoft corporation","microsoft office specialist: microsoft excel 2016 expert",0.5168643,0.7717011,0.4845741,"New River","microsoft office specialist (mos) - excel expert 2013","Microsoft","Business, Management and Administration","Non Credit","credentials@nr.edu"
"1417","microsoft corporation","microsoft office specialist: microsoft excel 2016 expert",0.5168643,0.7717011,0.4845741,"New River","microsoft office specialist (mos) - excel expert 2010","Microsoft","Business, Management and Administration","Non Credit","mrowh@nr.edu"
"1418","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"New River","microsoft office specialist (mos) - access 2013","Microsoft","Business, Management and Administration","Non Credit","credentials@nr.edu"
"1419","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"New River","microsoft office specialist (mos) - powerpoint 2013","Microsoft","Business, Management and Administration","Credit","mrowh@nr.edu"
"1420","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"New River","microsoft office specialist (mos) - powerpoint 2010","Microsoft","Business, Management and Administration","Non Credit","credentials@nr.edu"
"1421","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"New River","microsoft office specialist (mos) - powerpoint 2010","Microsoft","Business, Management and Administration","Credit","mrowh@nr.edu"
"1422","microsoft corporation","microsoft office specialist: microsoft outlook 2016",0.4083585,0.7457823,0.3699885,"New River","microsoft office specialist (mos) - outlook 2013","Microsoft","Business, Management and Administration","Non Credit","credentials@nr.edu"
"1423","microsoft corporation","microsoft office specialist: microsoft outlook 2016",0.4083585,0.7457823,0.3699885,"New River","microsoft office specialist (mos) - outlook 2013","Microsoft","Business, Management and Administration","Credit","mrowh@nr.edu"
"1424","microsoft corporation","microsoft office specialist: microsoft outlook 2016",0.4083585,0.7457823,0.3699885,"New River","microsoft office specialist (mos) - outlook 2010","Microsoft","Business, Management and Administration","Non Credit","credentials@nr.edu"
"1425","microsoft corporation","microsoft office specialist: microsoft outlook 2016",0.4083585,0.7457823,0.3699885,"New River","microsoft office specialist (mos) - outlook 2010","Microsoft","Business, Management and Administration","Credit","mrowh@nr.edu"
"1426","microsoft corporation","microsoft office specialist: microsoft word 2016",0.4083585,0.7457823,0.3699885,"New River","microsoft office specialist (mos) - word 2010","Microsoft","Business, Management and Administration","Non Credit","credentials@nr.edu"
"1427","microsoft corporation","microsoft office specialist: microsoft word 2016 expert",0.5168643,0.7717011,0.4845741,"New River","microsoft office specialist (mos) - word expert 2013","Microsoft","Business, Management and Administration","Non Credit","credentials@nr.edu"
"1428","microsoft corporation","microsoft office specialist: microsoft word 2016 expert",0.5168643,0.7717011,0.4845741,"New River","microsoft office specialist (mos) - word expert 2013","Microsoft","Business, Management and Administration","Credit","mrowh@nr.edu"
"1429","microsoft corporation","microsoft office specialist: microsoft word 2016 expert",0.5168643,0.7717011,0.4845741,"New River","microsoft office specialist (mos) - word expert 2010","Microsoft","Business, Management and Administration","Non Credit","credentials@nr.edu"
"1430","microsoft corporation","microsoft office specialist: microsoft office 2016 master specialist",0.2913351,0.6223862,0.2202862,"New River","microsoft office specialist (mos) - sharepoint 2013","Microsoft","Business, Management and Administration","Non Credit","credentials@nr.edu"
"1431","microsoft corporation","microsoft office specialist: microsoft office 2016 master specialist",0.2913351,0.6223862,0.2202862,"New River","microsoft office specialist (mos) - sharepoint 2010","Microsoft","Business, Management and Administration","Non Credit","credentials@nr.edu"
"1432","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"New River","microsoft office specialist (mos) - powerpoint 2013","Microsoft","Business, Management and Administration","Non Credit","credentials@nr.edu"
"1433","microsoft corporation","microsoft office specialist: microsoft word 2016",0.4083585,0.7457823,0.3699885,"New River","microsoft office specialist (mos) - word 2013","Microsoft","Business, Management and Administration","Non Credit","credentials@nr.edu"
"1434","microsoft corporation","microsoft office specialist: microsoft word 2016",0.4083585,0.7457823,0.3699885,"New River","microsoft office specialist (mos) - word 2013","Microsoft","Business, Management and Administration","Credit","mrowh@nr.edu"
"1435","citrix systems incorporated","citrix virtual apps and desktops service integration with microsoft azure certified",0.1152855,0.08955898,0.01254349,"New River","microsoft digital literacy","Microsoft","Information Technology","Non Credit","credentials@nr.edu"
"1436","microsoft corporation","microsoft office specialist: microsoft office 2016 master specialist",0.2913351,0.6223862,0.2202862,"New River","microsoft office specialist (mos) - onenote 2013","Microsoft","Information Technology","Non Credit","credentials@nr.edu"
"1437","microsoft corporation","microsoft corporation",0.3118437,0.4925744,0.1866136,"New River","microsoft technology associate security fundamentals","Microsoft","Information Technology","Credit","ltaylor@nr.edu"
"1438","microsoft corporation","microsoft corporation",0.3118437,0.4925744,0.1866136,"New River","microsoft technology associate windows server administration fundamentals","Microsoft","Information Technology","Credit","ltaylor@nr.edu"
"1439","microsoft corporation","microsoft office specialist: microsoft office 2016 master specialist",0.2913351,0.6223862,0.2202862,"New River","microsoft office specialist (mos) - onenote 2010","Microsoft","Business, Management and Administration","Non Credit","credentials@nr.edu"
"1440","microsoft corporation","microsoft corporation",0.3118437,0.4925744,0.1866136,"New River","microsoft technology associate (mta) - network fundamentals","Microsoft","Information Technology","Credit","ltaylor@nr.edu"
"1441","microsoft corporation","microsoft office specialist: microsoft word 2016 expert",0.5168643,0.7717011,0.4845741,"Mountain Empire","microsoft office specialist (mos) - word expert 2010","Microsoft","Business, Management and Administration","Credit","info@mecc.edu"
"1442","microsoft corporation","microsoft office specialist: microsoft word 2016",0.4083585,0.7457823,0.3699885,"Mountain Empire","microsoft office specialist (mos) - word 2010","Microsoft","Business, Management and Administration","Credit","info@mecc.edu"
"1443","microsoft corporation","microsoft office specialist: microsoft powerpoint 2016",0.4083585,0.7457823,0.3699885,"Mountain Empire","microsoft office specialist (mos) - powerpoint 2010","Microsoft","Business, Management and Administration","Credit","info@mecc.edu"
"1444","microsoft corporation","microsoft office specialist: microsoft outlook 2016",0.4083585,0.7457823,0.3699885,"Mountain Empire","microsoft office specialist (mos) - outlook 2010","Microsoft","Business, Management and Administration","Credit","info@mecc.edu"
"1445","microsoft corporation","microsoft office specialist: microsoft excel 2016 expert",0.5168643,0.7717011,0.4845741,"Mountain Empire","microsoft office specialist (mos) - excel expert 2010","Microsoft","Business, Management and Administration","Credit","info@mecc.edu"
"1446","microsoft corporation","microsoft office specialist: microsoft excel expert (excel and excel 2019)",0.4083585,0.6474694,0.3212147,"Mountain Empire","microsoft office specialist (mos) - excel 2010","Microsoft","Business, Management and Administration","Credit","info@mecc.edu"
"1447","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"Mountain Empire","microsoft office specialist (mos) - access 2013","Microsoft","Business, Management and Administration","Credit","info@mecc.edu"
"1448","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"Mountain Empire","microsoft office specialist (mos) - access 2010","Microsoft","Business, Management and Administration","Credit","info@mecc.edu"
"1449","microsoft corporation","microsoft office specialist: microsoft excel 2016 expert",0.5168643,0.7717011,0.4845741,"Lord Fairfax","microsoft office specialist (mos) - excel expert 2010","Microsoft","Business, Management and Administration","Credit","afoltz@lfcc.edu"
"1450","microsoft corporation","microsoft office specialist: microsoft access expert (access and access 2019)",0.4083585,0.6474694,0.3212147,"Lord Fairfax","microsoft office specialist (mos) - access 2010","Microsoft","Business, Management and Administration","Non Credit","LABaker@lfcc.edu"
