"","EIN","FisYr","NAME","STATE","CAT","CONT"
"1399",20480684,"2000","NEW HAMPSHIRE MINORITY HEALTH COALITION","NH","HE",196454
"1400",20483054,"2000","SOUTHERN NEW HAMPSHIRE REGIONAL MEDICAL CENTER","NH","HE",574416
"1401",20486350,"2000","CHILDHOOD CANCER LIFELINE","NH","HE",27975
"1402",20488042,"2000","NEW HAMPSHIRE ASSISTIVE TR TECHNOLOGY CENTER","NH","HE",1057966
"1403",20489746,"2000","INTERNATIONAL MEDICINE EQUIPMENT CALLOBRATIVE OF AMERICA","NH","HE",2804649
"1404",20492976,"2000","HEALTHFIRST FAMILY CARE CENTER INC","NH","HE",388096
"1405",20500866,"2000","GREATER NASHUA DENTAL CONNECTION","NH","HE",124079
"1406",20503184,"2000","NORTH COUNTRY HEALTH CONSORTIUM","NH","HE",463864
"1407",20503400,"2000","NEW CREATION HEALING CENTER INC","NH","HE",960
"1408",26006214,"2000","ELLIOT HOSPITAL ASSOCIATES","NH","HE",324
"1409",26006438,"2000","AMERICAN FRIENDS OF THE BLIND IN GREECE","RI","HE",10654
"1410",26006723,"2000","WENTWORTH-DOUGLASS HOSPITAL AUXILIARY","NH","HE",2937
"1411",26008048,"2000","HUGGINS HOSPITAL AID ASSOCIATION INC","NH","HE",450
"1412",26012526,"2000","NATIONAL FEDERATION OF THE BLIND OF NEW HAMPSHIRE","NH","HE",5641
"1413",26016061,"2000","LAKES REGION GENERAL HOSPITAL AUXILLARY","NH","HE",2821
"1414",30107300,"2000","BRATTLEBORO MEMORIAL HOSPITAL","VT","HE",47223
"1415",30140186,"2000","MAYO HEALTHCARE INC","VT","HE",149
"1416",30179418,"2000","GIFFORD MEDICAL CENTER INC","VT","HE",14429
"1417",30179423,"2000","COPLEY HOSPITAL INC","VT","HE",885776
"1418",30179435,"2000","SOUTHWESTERN VERMONT HEALTH CARE CORPORATION","VT","HE",112402
"1419",30179603,"2000","VISITING NURSE HOME HEALTH INC","VT","HE",1173653
"1420",30181058,"2000","PORTER MEDICAL CENTER INC","VT","HE",688409
"1421",30182056,"2000","MANCHESTER HEALTH SERVICES INC","VT","HE",123603
"1422",30183483,"2000","RUTLAND HOSPITAL INC","VT","HE",438572
"1423",30183721,"2000","WINDSOR HOSPITAL CORPORATION","VT","HE",430619
"1424",30185023,"2000","AMERICAN LUNG ASSOCIATION OF VERMONT","VT","HE",763977
"1425",30185024,"2000","RUTLAND AREA VISITING NURSE ASSOCIATION & HOSPICE INC","VT","HE",547778
"1426",30185556,"2000","NORTH COUNTRY HOSPITAL & HEALTH CENTER,INC","VT","HE",46348
"1427",30190658,"2000","VERNON ADVENT CHRISTIAN HOME INC","VT","HE",42727
"1428",30197766,"2000","OTTAUQUECHEE HEALTH CENTER INC","VT","HE",31668
"1429",30199213,"2000","UNITED COUNSELING SERVICE OF BENNINGTON COUNTY INC","VT","HE",1351407
"1430",30210542,"2000","NORTHWESTERN COUNSELING & SUPPORT SERVICES INC","VT","HE",5843156
"1431",30210725,"2000","RUTLAND MENTAL HEALTH SERVICE INC","VT","HE",831760
"1432",30212039,"2000","NORTHEAST KINGDOM HUMAN SERVICES INC","VT","HE",2204693
"1433",30215872,"2000","WASHINGTON COUNTY MENTAL HEALTH SERVICES INC","VT","HE",2819079
"1434",30215982,"2000","RICHFORD HEALTH CENTER INC","VT","HE",112696
"1435",30217139,"2000","TOWN OF DORSET NURSING ASSOCIATION INC","VT","HE",148095
"1436",30219658,"2000","LAMOILLE COUNTY MENTAL HEALTH SERVICE","VT","HE",1185960
"1437",30220328,"2000","WOODSTOCK LEARNING TRUST INC","VT","HE",36204
"1438",30222941,"2000","PLANNED PARENTHOOD OF NORTHERN NEW ENGLAND","VT","HE",5734819
"1439",30240129,"2000","NORTHEAST WASHINGTON COUNTY COMMUNITY HEALTH INC","VT","HE",560
"1440",30262074,"2000","MISSISQUOI VALLEY RESCUE INC","VT","HE",155064
"1441",30262944,"2000","ONION RIVER CROSSROADS INC","VT","HE",289134
"1442",30264338,"2000","BRIGHTON RESCUE UNIT INC","VT","HE",12267
"1443",30264720,"2000","VERGENNES AREA RESCUE SQUAD","VT","HE",62471
"1444",30266986,"2000","NORTHWESTERN MEDICAL CENTER INC","VT","HE",30517
"1445",30269278,"2000","COPLEY HOSPITAL AUXILIARY INC","VT","HE",75
"1446",30274130,"2000","LONDONDERRY VOLUNTEER RESCUE SQUAD","VT","HE",41049
"1447",30275796,"2000","WALLINGFORD RESCUE INC","VT","HE",4289
"1448",30281221,"2000","POWNAL RESCUE SQUAD INCORPORATED","VT","HE",20058
"1449",30281844,"2000","LIFELINE FOUNDATION OF VERMONT INC","VT","HE",38129
"1450",30282496,"2000","LAMOILLE WOMENS CRISIS HOME INC","VT","HE",260520
"1451",30284577,"2000","WOMENS RAPE CRISIS CENTER","VT","HE",194588
"1452",30284813,"2000","SPRINGFIELD MEDICAL CARE SYSTEMS INC","VT","HE",59208
"1453",30286964,"2000","HIS INDEPENDENCE PROJECT INC","VT","HE",163938
"1454",30287608,"2000","GREEN MOUNTAIN PREVENTION PROJECTS INC","VT","HE",57103
"1455",30300481,"2000","HEALTH UNLIMITED INC","VT","HE",390825
"1456",30301457,"2000","COPLEY HEALTH SYSTEMS INC","VT","HE",75000
"1457",30301458,"2000","COPLEY HOSPITAL FOUNDATION INC","VT","HE",207771
"1458",30302664,"2000","BENNINGTON AREA HOME HEALTH INC","VT","HE",104094
"1459",30304434,"2000","NORTHEASTERN FAMILY INSTITUTE OF VERMONT INC","MA","HE",31237
"1460",30306549,"2000","HELEN PORTER NURSING HOME INC","VT","HE",5666
"1461",30307864,"2000","VERMONT COMMITTEE FOR AIDS RESOURCES EDUCATION & SERVICES","VT","HE",562636
"1462",30310862,"2000","PORTER MEDICAL CENTER INC","VT","HE",250113
"1463",30317213,"2000","PARENT TO PARENT OF VERMONT","VT","HE",991416
"1464",30323013,"2000","MAKE A WISH FOUNDATION OF VERMONT","VT","HE",463015
"1465",30329309,"2000","VERMONT FEDERATION OF FAMILIES FOR CHILDRENS MENTAL HEALTH","VT","HE",103034
"1466",30334196,"2000","SEALL INC","VT","HE",902734
"1467",30334446,"2000","ADDICTION RESEARCH INSTITUTE","VT","HE",806027
"1468",30334711,"2000","ORLEANS COUNTY PREVENTION PARTNERSHIP","VT","HE",217713
"1469",30335218,"2000","GREEN MEADOWS COMMUNITY SERVICES INC","MA","HE",20070
"1470",30336304,"2000","CENTRAL VERMONT PHYSICIAN PRACTICE CORPORATION","VT","HE",350000
"1471",30337053,"2000","GRAND ISLE RESCUE INC","VT","HE",88574
"1472",30342077,"2000","CENTRAL VERMONT PREGNANCY SERVICES INC","VT","HE",24571
"1473",30343290,"2000","PEOPLES HEALTH AND WELLNESS CLINIC","VT","HE",130939
"1474",30346949,"2000","GOOD NEIGHBOR HEALTH CLINIC INC","VT","HE",183471
"1475",30347697,"2000","RUTLAND HEALTH SERVICES INC","VT","HE",20818
"1476",30348363,"2000","UNITED COMMUNITY SERVICES INC","VT","HE",99543
"1477",30349881,"2000","RUTLAND HEALTH FOUNDATION INC","VT","HE",31535
"1478",30350716,"2000","HEALTHLINKS INC","VT","HE",2832
"1479",30351671,"2000","VERMONT COUNCIL ON PROBLEM GAMBLING INC","VT","HE",26000
"1480",30354382,"2000","CASTING FOR RECOVERY INC","VT","HE",91293
"1481",30358429,"2000","SOUTH END COMMUNITY HOUSING CORPORATION","VT","HE",97500
"1482",30358782,"2000","PHILO CENTER FOR SENSORY-BASED EVALUATION AND TREATMENT INC","VT","HE",131950
"1483",30359531,"2000","COMMUNITY HEALTH SERVICES OF ADDISON COUNTY","VT","HE",88165
"1484",30361836,"2000","MARTHA LUSSIER HEALTH INFORMATION AND REFERRAL SERVICE INC","VT","HE",49333
"1485",30361894,"2000","CENTRE FOR COMMUNITY CHANGE INTERNATIONAL","VT","HE",224020
"1486",30362578,"2000","VERMONTS CAMP TAKUMTA","VT","HE",291020
"1487",30362926,"2000","HIMALAYAN CATARACT PROJECT INC","VT","HE",498448
"1488",30363255,"2000","BRAIN INJURY ASSOCIATION OF VERMONT INC","VT","HE",23675
"1489",30364846,"2000","PRECISION VALLEY FREE CLINIC INC","VT","HE",52581
"1490",30365156,"2000","CARIBBEAN MEDICAL TRANSPORT INC","VT","HE",150000
"1491",30367185,"2000","GROUNDS FOR HEALTH INC","VT","HE",29000
"1492",36006494,"2000","VISITING NURSE ALLIANCE OF VERMONT AND NEW HAMPSHIRE","VT","HE",2354347
"1493",36009831,"2000","CENTRAL VERMONT MEDICAL CENTER INC","VT","HE",338291
"1494",36011528,"2000","TOWN OF BENNINGTON RESCUE SQUAD INC","VT","HE",26333
"1495",36013234,"2000","NEWPORT AMBULANCE SERVICE INC","VT","HE",276097
"1496",36013761,"2000","NORTHEASTERN VERMONT REGIONAL HOSPITAL INC","VT","HE",11375
"1497",36026094,"2000","DEERFIELD VALLEY RESCUE INC","VT","HE",9175
"1498",41174680,"2000","CHILDRENS MEDICAL CENTER CORPORATION","MA","HE",13084558
"1499",41564655,"2000","MASSACHUSETTS GENERAL HOSPITAL","MA","HE",21852000
"1500",41676720,"2000","NORTH ADAMS REGIONAL HOSPITAL","MA","HE",441212
"1501",42010675,"2000","BOSTON PSYCHOANALYTIC SOCIETY AND INSTITUTE INC","MA","HE",312309
"1502",42066524,"2000","SANCTA MARIA HOSPITAL INC","MA","HE",19945
"1503",42081870,"2000","MENTAL HEALTH SERVICES OF THE BERKSHIRES INC","MA","HE",333843
"1504",42103543,"2000","AUSTEN RIGGS CENTER INC-FOR STUDY AND TREATMENT OF PSYCHONEUROSES","MA","HE",280621
"1505",42103554,"2000","BROCKTON HEALTH CORP","MA","HE",357021
"1506",42103555,"2000","HEALTHALLIANCE HOSPITALS INC","MA","HE",3701586
"1507",42103561,"2000","COOLEY DICKINSON HEALTH CARE CORP","MA","HE",330731
"1508",42103565,"2000","EMERSON HOSPITAL","MA","HE",13802
"1509",42103575,"2000","FRANKLIN MEDICAL CENTER","MA","HE",509590
"1510",42103577,"2000","HARRINGTON MEMORIAL HOSPITAL INC","MA","HE",2119655
"1511",42103581,"2000","HENRY HEYWOOD MEMORIAL HOSPITAL","MA","HE",2255210
"1512",42103582,"2000","YOUVILLE LIFECARE INC","MA","HE",368841
"1513",42103583,"2000","VALLEY HEALTH SYSTEMS INC","MA","HE",720054
"1514",42103584,"2000","MARY LANE HOSPITAL CORPORATION","MA","HE",167585
"1515",42103591,"2000","MASSACHUSETTS EYE AND EAR INFIRMARY","MA","HE",15548893
"1516",42103602,"2000","MILFORD-WHITINSVILLE REGIONAL HOSPITAL INC","MA","HE",526666
"1517",42103604,"2000","MILTON HOSPITAL INC","MA","HE",401255
"1518",42103605,"2000","MORTON HEALTH FOUNDATION INC","MA","HE",23212
"1519",42103606,"2000","MOUNT AUBURN HOSPITAL","MA","HE",2418438
"1520",42103609,"2000","DIMOCK COMMUNITY HEALTH CENTER","MA","HE",1803671
"1521",42103611,"2000","NEWTON-WELLESLEY HOSPITAL","MA","HE",27379449
"1522",42103612,"2000","NEW ENGLAND BAPTIST HOSPITAL","MA","HE",2658702
"1523",42103622,"2000","ST ELIZABETHS MEDICAL CENTER OF BOSTON","MA","HE",7972900
"1524",42103631,"2000","STURDY MEMORIAL FOUNDATION INC","MA","HE",640493
"1525",42103745,"2000","FRIENDS OF BOSTONS BETH ISRAEL HOSPITAL INC","MA","HE",195550
"1526",42103805,"2000","JORDAN HEALTH SYSTEMS INC","MA","HE",539118
"1527",42103817,"2000","MEDFORD VISITING NURSING ASSOCIATION","MA","HE",33623
"1528",42103823,"2000","NANTUCKET COTTAGE HOSPITAL","MA","HE",2851865
"1529",42103825,"2000","VNA CARE NETWORK INC","MA","HE",75718
"1530",42103839,"2000","GERMAN OLD FOLKS HOME INC","MA","HE",3203
"1531",42103867,"2000","MASSACHUSETTS EASTER SEAL SOCIETY INC","MA","HE",2454646
"1532",42103881,"2000","BETH ISRAEL DEACONESS MEDICAL CENTER INC","MA","HE",108973221
"1533",42103905,"2000","BOSTON HOME INC","MA","HE",38656
"1534",42103941,"2000","BROCKTON VISITING NURSE ASSOCIATION","MA","HE",436614
"1535",42103944,"2000","BROOKLINE COMMUNITY FUND","MA","HE",603582
"1536",42103986,"2000","CHICOPEE VISITING NURSE ASSOCIATION INC","MA","HE",91729
"1537",42104039,"2000","BETHANY HEALTH CARE CENTER INC","MA","HE",73616
"1538",42104230,"2000","FORSYTH DENTAL INFIRMARY FOR CHILDREN","MA","HE",2260390
"1539",42104246,"2000","GARDNER VISITING NURSING ASSOC INC","MA","HE",42202
"1540",42104268,"2000","DOUGLAS A THOM CLINIC INC","MA","HE",70418
"1541",42104298,"2000","HEBREW REHABILITATION CENTER FOR AGED","MA","HE",7127455
"1542",42104310,"2000","VISITING NURSE SERVICES OF WESTERN MASSACHUSETTS INC","MA","HE",193613
"1543",42104316,"2000","NAZARETH","MA","HE",765636
"1544",42104323,"2000","HOSPITAL COTTAGES FOR CHILDREN INC","MA","HE",5232
"1545",42104338,"2000","ANNA JAQUES HOSPITAL","MA","HE",402169
"1546",42104425,"2000","WALPOLE AREA VISITING NURSE ASSOCIATION INC","MA","HE",83595
"1547",42104682,"2000","JEWISH MEMORIAL HOSPITAL AND REHABILITATION CENTER","MA","HE",477817
"1548",42104691,"2000","MARTHAS VINEYARD HOSPITAL INC","MA","HE",562218
"1549",42104711,"2000","MASSACHUSETTS ASSOCIATION FOR MENTAL HEALTH","MA","HE",398038
"1550",42104717,"2000","AMERICAN LUNG ASSOCIATION OF MASSACHUSETTS INC","MA","HE",1084498
"1551",42104727,"2000","AMERICAN LUNG ASSOCIATION OF MIDDLESEX COUNTY 5 MOUNTAIN RD","MA","HE",495787
"1552",42104763,"2000","NEW ENGLAND DEACONESS ASSOCIATION","MA","HE",138602
"1553",42104780,"2000","NEWTON-WELLESLEY HOSPITAL AID ASSOCIATION INC","MA","HE",2155
"1554",42104788,"2000","VISITING NURSE ASSOCIATION PLUS OF WESTERN MASS INC","MA","HE",265414
"1555",42104797,"2000","NORWELL VISITING NURSE ASSOC INC","MA","HE",49571
"1556",42104868,"2000","ST ANNES HOSPITAL","MA","HE",1581541
"1557",42104885,"2000","SAINTS MEMORIAL MEDICAL CENTER INC","MA","HE",1000935
"1558",42104892,"2000","ST LUKES HOME FOR CONVALESCENTS CORP","MA","HE",7341
"1559",42104935,"2000","VISITING NURSE ASSN OF EASTERN MASS","MA","HE",234277
"1560",42105745,"2000","VISITING NURSE ASSOCIATION OF SE MASS INC","MA","HE",726649
"1561",42105803,"2000","VISITING NURSE ASSOCIATION AND HOSPICE OF WESTERN NEW ENGLAND","MA","HE",683926
"1562",42105811,"2000","DEACONESS-WALTHAM HOSPITAL","MA","HE",1226576
"1563",42105815,"2000","WELLESLEY FRIENDLY AID ASSOCIATION INC","MA","HE",79200
"1564",42105918,"2000","NATICK VISITING NURSE ASSN","MA","HE",160539
"1565",42105941,"2000","BAYSTATE HEALTH SYSTEM INC","MA","HE",2879733
"1566",42106173,"2000","CARROLL CENTER FOR THE BLIND INC","MA","HE",1366166
"1567",42106302,"2000","ST JOSEPH NURSING CARE CENTER","MA","HE",8510
"1568",42106394,"2000","CATHOLIC SOCIAL SERVICES OF FALL RIVER INC","MA","HE",1265485
"1569",42106776,"2000","BOSTON EVENING CLINIC FOUNDATION","MA","HE",2250
"1570",42109859,"2000","MASSACHUSETTS ASSOCIATION FOR THE BLIND","MA","HE",1184875
"1571",42113261,"2000","ARTHRITIS FOUNDATION INC","MA","HE",1960656
"1572",42119390,"2000","FALL RIVER JEWISH HOME FOR AGED INC","MA","HE",7304
"1573",42121317,"2000","NORTHEAST HOSPITAL CORPORATION","MA","HE",190093
"1574",42121355,"2000","LIONS ORTHOPTIC CLINIC OF WESTERN MASSACHUSETTS INC","MA","HE",21330
"1575",42121358,"2000","MASSACHUSETTS GENERAL HOSPITAL NURSES ALUMNAE ASSOCIATION INC","MA","HE",29782
"1576",42121376,"2000","SALEM HOSPITAL","MA","HE",1830172
"1577",42121377,"2000","THE SHRINERS HOSPITAL FOR CHILDREN","FL","HE",18695447
"1578",42125001,"2000","ADAMS NERVINE ASYLUM","MA","HE",282165
"1579",42126583,"2000","ATHOL MEMORIAL HOSPITAL INCORPORATED","MA","HE",41898
"1580",42129128,"2000","JEWISH GERIATRIC SERVICES INC","MA","HE",548021
"1581",42129889,"2000","SCHEPENS EYE RESEARCH INSTITUTE INC","MA","HE",15107380
"1582",42133860,"2000","FAIRVIEW HOSPITAL","MA","HE",452179
"1583",42134818,"2000","LABOURE COLLEGE","MA","HE",593479
"1584",42134819,"2000","WILLIAM J GOULD ASSOCIATES INC","MA","HE",421039
"1585",42135767,"2000","ST JOHN OF GOD HOSPITAL INC WENDY SPEARS","MA","HE",24511
"1586",42149760,"2000","FRIENDS OF LAWRENCE MEMORIAL HOSPITAL","MA","HE",125
"1587",42156082,"2000","FRANCISCAN CHILDRENS HOSPITAL & REHABILITATION CENTER","MA","HE",839397
"1588",42157885,"2000","HUMAN RELATIONS SERVICE INC","MA","HE",281579
"1589",42161484,"2000","HILLTOWN COMMUNITY HEALTH CENTERS INC","MA","HE",839587
"1590",42171194,"2000","SONS OF DIVINE PROVIDENCE INC DON ORIONE NURSING HOME","MA","HE",577039
"1591",42173052,"2000","CENTER FOR HEALTH AND HUMAN SERVICES INC","MA","HE",21297
"1592",42173333,"2000","MALLORY INSTITUTE OF PATHOLOGY FOUNDATION","MA","HE",127215
"1593",42173421,"2000","LEE REGIONAL VISITING NURSE ASSOCIATION INC","MA","HE",223348
"1594",42174657,"2000","RIVER VALLEY COUNSELING CENTER INC","MA","HE",447507
"1595",42174895,"2000","GREATER LAWRENCE MENTAL HEALTH CENTER","MA","HE",1102752
"1596",42175121,"2000","ST LUKES HOSPITAL WOMENS AUXILIARY","MA","HE",10055
"1597",42176769,"2000","PARMENTER VNA AND COMMUNITY CARE INC","MA","HE",542392
"1598",42178881,"2000","RECUPERATIVE CENTER ASSOCIATION","MA","HE",30000
"1599",42178884,"2000","NATIONAL MULTIPLE SCLEROSIS SOCIETY","MA","HE",5550228
"1600",42180222,"2000","MENTAL HEALTH ASSOC OF GREATER LOWELL INC","MA","HE",1678860
"1601",42195357,"2000","NEW ENGLAND SINAI HOSPITAL AND REHABILITATION CENTER","MA","HE",515515
"1602",42199861,"2000","GUIDANCE CENTER INC","MA","HE",844061
"1603",42200583,"2000","CHELSEA JEWISH NURSING HOME INC","MA","HE",715949
"1604",42203836,"2000","JOSLIN DIABETES CENTER INC","MA","HE",35841284
"1605",42204289,"2000","UNITED CEREBRAL PALSY ASSOCIATION OF THE NORTH SHORE INC","MA","HE",158077
"1606",42206041,"2000","CLINICAL & SUPPORT OPTIONS INC","MA","HE",41664
"1607",42206440,"2000","AUBURN DISTRICT NURSING ASSOCIATION INC","MA","HE",136543
"1608",42214847,"2000","ALL CARE VNA OF GREATER LYNN","MA","HE",144620
"1609",42218589,"2000","CURA VISITING NURSE ASSOCIATION INC","MA","HE",531718
"1610",42218596,"2000","MOSELEY FUND FOR SOCIAL SERVICE IN NEWBURYPORT","MA","HE",37664
"1611",42229839,"2000","MEDICAL FOUNDATION INC","MA","HE",5526951
"1612",42232419,"2000","GREATER BOSTON DIABETES SOC INC","MA","HE",92342
"1613",42239449,"2000","FRIENDS OF THE BRIGHAM AND WOMENS HOSPITAL INC","MA","HE",20
"1614",42239743,"2000","ASSOCIATION OF FIELD ORNITHOLOGISTS INC","MA","HE",3670
"1615",42239746,"2000","CEREBRAL PALSY OF MASSACHUSETTS INC","MA","HE",212336
"1616",42260018,"2000","LITTLE SISTERS OF THE POOR INC HOME FOR THE AGED","MA","HE",711705
"1617",42263040,"2000","DANA FARBER CANCER INSTITUTE INC","MA","HE",144329398
"1618",42263744,"2000","BROOKLINE COMMUNITY MENTAL HEALTH CENTER INC","MA","HE",520916
"1619",42270072,"2000","WELLMET PROJECT INC","MA","HE",34604
"1620",42277709,"2000","MASSACHUSETTS MENTAL HEALTH RESEARCH CORPORATION","MA","HE",2810195
"1621",42278062,"2000","MASSACHUSETTS LIONS EYE RESEARCH FUND INC","MA","HE",942232
"1622",42284338,"2000","AMERICAN SOCIETY FOR REPRODUCTIVE MEDICINE","AL","HE",1185335
"1623",42296940,"2000","GREATER LYNN MENTAL HEALTH AND RETARDATION ASSOCIATION INC","MA","HE",168528
"1624",42296947,"2000","CEREBRAL PALSY COUNCIL OF GREATER NEW BEDFORD INC","MA","HE",227513
"1625",42301598,"2000","MARTHAS VINEYARD COMMUNITY SERVICES INC","MA","HE",246095
"1626",42305643,"2000","NATIONAL KIDNEY FOUNDATION INC","MA","HE",398669
"1627",42310723,"2000","NORFOLK MENTAL HEALTH ASSOC","MA","HE",68257
"1628",42312909,"2000","BRIGHAM & WOMENS HOSPITAL INC","MA","HE",263866000
"1629",42313397,"2000","KING PHILIP COMMUNITY HOUSE INC","MA","HE",73522
"1630",42314049,"2000","COMMUNITY NURSING ASSN OF GRAFTON INC","MA","HE",15059
"1631",42315445,"2000","SUGAR PROCESSING RESEARCH INC","LA","HE",40000
"1632",42316498,"2000","WESTFIELD AREA MENTAL HEALTH CLINIC INC","MA","HE",2500423
"1633",42317215,"2000","NORTH SUFFOLK MENTAL HEALTH ASSOCIATION INC","MA","HE",18718638
"1634",42323506,"2000","CAPE COD HUMAN SERVICES INC","MA","HE",109679
"1635",42326503,"2000","MASSACHUSETTS PUBLIC HEALTH ASSOCIATION","MA","HE",85019
"1636",42347075,"2000","SOMERVILLE MENTAL HEALTH ASSOCIATION INC","MA","HE",65644
"1637",42347952,"2000","DEACONESS-NASHOBA HOSPITAL","MA","HE",1440577
"1638",42370679,"2000","INSTITUTE FOR EXPERIMENTAL PSYCHIATRY INCORPORATED","PA","HE",244034
"1639",42378855,"2000","TRINITY MENTAL HEALTH ASSOCIATION INC","MA","HE",8725
"1640",42389659,"2000","SOUTH MIDDLESEX OPPORTUNITY COUNCIL INC","MA","HE",286744
"1641",42400270,"2000","CAB HEALTH AND RECOVERY SERVICES INC","MA","HE",291361
"1642",42435675,"2000","HOME HEALTH VNA INC","MA","HE",374468
"1643",42437064,"2000","MIDDLESEX HOME HEALTH CARE","MA","HE",141568
"1644",42440813,"2000","NEW ENGLAND SECTION AMERICAN UROLIGICAL ASSOCIATION INC","MA","HE",89000
"1645",42442944,"2000","BERKSHIRE HEALTH SYSTEMS INC","MA","HE",534684
"1646",42443846,"2000","SOUTHERN BERKSHIRE VOLUNTEER AMBULA NCE SQUAD INC","MA","HE",213319
"1647",42448579,"2000","HOPE HOUSE INC","MA","HE",7389
"1648",42451939,"2000","BOSTON BIOMEDICAL RESEARCH INSTITUTE INC","MA","HE",7353329
"1649",42456134,"2000","SOUTH END COMMUNITY HEALTH CENTER INC","MA","HE",4161618
"1650",42463029,"2000","TRI-CITY MENTAL HEALTH AND RETARDATION CENTER INC","MA","HE",193950
"1651",42468492,"2000","BAY STATE COMMUNITY SERVICES INC","MA","HE",128434
"1652",42470788,"2000","AUTISM SERVICES ASSOCIATION INC","MA","HE",1176024
"1653",42472126,"2000","BRIDGE OVER TROUBLED WATERS INC","MA","HE",1248000
"1654",42472758,"2000","FACULTY PRACTICE FOUNDATION INC","MA","HE",1419179
"1655",42473134,"2000","ADAMS AMBULANCE SERVICE INC","MA","HE",4236
"1656",42475924,"2000","COMMUNITY VISITING NURSE AGENCY INC","MA","HE",35190
"1657",42476442,"2000","ALCOHOLISM COUNCIL OF GREATER FALL RIVER INC","MA","HE",150815
"1658",42476717,"2000","WINDRUSH FARM THERAPEUTIC EQUITATION INC","MA","HE",317328
"1659",42478978,"2000","SPECTRUM HEALTH SYSTEMS INC","MA","HE",332923
"1660",42479435,"2000","TURNING POINT INC","MA","HE",15391
"1661",42483176,"2000","SOUTHERN WORCESTER COUNTY REHABILITATION CENTER INC","MA","HE",59858
"1662",42483679,"2000","L U K CRISIS CENTER INC","MA","HE",4388902
"1663",42489716,"2000","GERIATRIC AUTHORITY OF HOLYOKE","MA","HE",3897
"1664",42489805,"2000","JUDGE ROTENBERG EDUCATIONAL CENTER INC","MA","HE",14335
"1665",42492730,"2000","HOLYOKE HEALTH CENTER INC","MA","HE",2481387
"1666",42496148,"2000","HEALTH AWARENESS SERVICES OF CENTRAL MASSACHUSETTS INC","MA","HE",1759138
"1667",42498329,"2000","JOHN ASHFORD LINK HOUSE INC","MA","HE",28799
"1668",42501818,"2000","SOUTH COVE COMMUNITY HEALTH CENTER INC","MA","HE",2978950
"1669",42501921,"2000","ROXBURY COMPREHENSIVE COMMUNITY HEALTH CENTER INC","MA","HE",4151899
"1670",42502970,"2000","CAPE COD ALCOHOLISM INTERVENTION AND REHABILITATION UNIT INC","MA","HE",176956
"1671",42503444,"2000","HEALTHFIRST FAMILY CARE CENTER INC","MA","HE",397112
"1672",42506078,"2000","COMMUNITY CARE SERVICES INC","MA","HE",953902
"1673",42507409,"2000","MASSACHUSETTS LEAGUE OF COMMUNITY HEALTH CENTERS INC","MA","HE",3564962
"1674",42509828,"2000","OUTER CAPE HEALTH SERVICES INC","MA","HE",2089169
"1675",42510564,"2000","FENWAY COMMUNITY HEALTH CENTER INC","MA","HE",6221754
"1676",42512328,"2000","MENTAL HEALTH RESOURCE PLUS INC","MA","HE",1307330
"1677",42513817,"2000","GREAT BROOK VALLEY HEALTH CENTER INC","MA","HE",2426644
"1678",42518575,"2000","BAY COVE HUMAN SERVICES INC","MA","HE",815194
"1679",42521936,"2000","CENTER FOR WELL BEING INC","MA","HE",11658
"1680",42523961,"2000","HARBOR SCHOOLS INCORPORATED","MA","HE",395101
"1681",42525066,"2000","LYNN COMMUNITY HEALTH INC","MA","HE",1226852
"1682",42526194,"2000","SERVICENET INC","MA","HE",174706
"1683",42531031,"2000","NATIONAL FOUNDATION FOR CANCER RESEARCH","MD","HE",13721229
"1684",42544151,"2000","MATTAPAN COMMUNITY HEALTH CENTER INC","MA","HE",2231556
"1685",42551124,"2000","SPAULDING REHABILITATION HOSP CORP","MA","HE",1944000
"1686",42557572,"2000","FEDERATION FOR CHILDREN WITH SPECIAL NEEDS INC","MA","HE",102403
"1687",42560713,"2000","VISITING NURSE & COMMUNITY HEALTH INC","MA","HE",6445
"1688",42565138,"2000","COMMUNITY CHAPLAIN SERVICE INC","MA","HE",172022
"1689",42574719,"2000","BAYSTATE HEALTH SYSTEM HEALTH SERVICES INC","MA","HE",10250
"1690",42575322,"2000","VICTORY PROGRAMS INC","MA","HE",619547
"1691",42579527,"2000","GREATER ROSLINDALE HEALTH ORGANIZATION INC","MA","HE",220204
"1692",42582119,"2000","CHILDRENS HEALTH PROGRAM INC","MA","HE",310015
"1693",42582248,"2000","FRIENDS OF THE SOUTH SHORE HOSPITAL","MA","HE",2253
"1694",42582808,"2000","COUNSELING CENTER IN THE BERKSHIRES INC","MA","HE",7795
"1695",42588140,"2000","COOPERATIVE PRODUCTION INC","MA","HE",32094
"1696",42594201,"2000","TRI-VALLEY ELDER SERVICES INC","MA","HE",8487942
"1697",42599867,"2000","TRI-RIVER FAMILY HEALTH CENTER DEVELOPMENT CORP","MA","HE",30500
"1698",42600042,"2000","HARVARD STREET NEIGHBORHOOD HEALTH CENTER INC","MA","HE",4918831
"1699",42602933,"2000","DOREEN GRACE FUND INC","MA","HE",2560
"1700",42603206,"2000","FALMOUTH HOSPITAL AUXILIARY","MA","HE",11820
"1701",42603500,"2000","BRIGHAM SURGICAL GROUP FOUNDATION INC","MA","HE",1565879
"1702",42604426,"2000","STANLEY STREET TREATMENT AND RESOURES INC","MA","HE",285337
"1703",42604427,"2000","NORTHAMPTON CENTER FOR CHILDREN & FAMILIES INC","MA","HE",2431
