"","EIN","FisYr","NAME","STATE","CAT","CONT"
"1329",421493229,"2000","BRIDGES OF IOWA","IA","HE",573000
"1330",421495019,"2000","DOMESTIC-SEXUAL ASSAULT OUTREACH CENTER FOUNDATION","IA","HE",98898
"1331",421495199,"2000","RAINBOW RECOVERY CENTER","IA","HE",262353
"1332",426059539,"2000","IOWA LUTHERAN HOSPITAL AUXILIARY","IA","HE",2980
"1333",426076069,"2000","MERCY AUXILIARY OF CENTRAL IOWA","IA","HE",20
"1334",426126329,"2000","ALCOHOL & DRUG DEPENDENCY SERVICES OF SOUTHEAST IOWA","IA","HE",1079861
"1335",426130779,"2000","ASSOCIATION OF UNIVERSITY PROFESSORS OF OPHTHALMOLOGY INC","CA","HE",188412
"1336",430633449,"2000","MISSOURI DELTA MEDICAL CENTER","MO","HE",396051
"1337",430653309,"2000","EMMAUS HOMES INC","MO","HE",1973098
"1338",430787999,"2000","CANCER RESEARCH CENTER","MO","HE",140036
"1339",430821959,"2000","OZARK CENTER","MO","HE",95195
"1340",430834159,"2000","KABUL NURSING HOMES INC","MO","HE",49207
"1341",430949079,"2000","COMPREHENSIVE MENTAL HEALTH SERVICES INC","MO","HE",1392900
"1342",430984039,"2000","WELCOME HOUSE INC","MO","HE",49441
"1343",431020989,"2000","MARK TWAIN ASSOCIATION FOR MENTAL HEALTH INC","MO","HE",9754
"1344",431030299,"2000","GLENNON HOSPITAL GUILD","MO","HE",5000
"1345",431105899,"2000","SIGMA HOUSE OF SPRINGFIELD INC","MO","HE",29514
"1346",431119979,"2000","LEES SUMMIT HOSPITAL","MO","HE",5000
"1347",431122049,"2000","OVEREATERS ANONYMOUS BI-STATE AREA INTERGROUP","MO","HE",10542
"1348",431122759,"2000","SOUTHEAST MISSOURI HOSPITAL FOUNDATION","MO","HE",219908
"1349",431143899,"2000","ALLIANCE FOR THE MENTALLY ILL METROPOLITAN ST LOUIS","MO","HE",145573
"1350",431149629,"2000","THE VICTIM CENTER INC","MO","HE",428273
"1351",431160049,"2000","CRIDER CENTER FOR MENTAL HEALTH INC","MO","HE",1617431
"1352",431204559,"2000","DEVELOPMENTAL SERVICES OF JEFFERSON COUNTY INC","MO","HE",97574
"1353",431225829,"2000","RONALD MCDONALD HOUSE CHARITIES","MO","HE",233496
"1354",431231169,"2000","JEFFERSON CITY RAPE AND ABUSE CRISIS SERVICE","MO","HE",470055
"1355",431235619,"2000","RANDOLPH COUNTY HEALTH DEPARTMENT","MO","HE",1053511
"1356",431245939,"2000","U A C S INC","MO","HE",367570
"1357",431246599,"2000","PLATTSBURG MEDICAL CLINIC","MO","HE",744161
"1358",431280559,"2000","MID-AMERICA ASSOCIATION OF AUTISTIC TRAINING AND RESEARCH","MO","HE",87093
"1359",431323669,"2000","NORTHWEST HEALTH SERVICES INC","MO","HE",1741429
"1360",431341459,"2000","LEES SUMMIT HOSPITAL FOUNDATION","MO","HE",40277
"1361",431395179,"2000","ST LOUIS EFFORT FOR AIDS INC","MO","HE",800704
"1362",431418689,"2000","ADAPT-ABILITY INC","MO","HE",380747
"1363",431430599,"2000","CLEVELAND CHIROPRACTIC BOARD OF REGENTS","MO","HE",345500
"1364",431446929,"2000","THERAPY FOR KIDS","MO","HE",11730
"1365",431484279,"2000","INTERFAITH RESIDENCE","MO","HE",2549656
"1366",431484329,"2000","SELF HELP CENTER","MO","HE",86702
"1367",431492959,"2000","WEGENERS GRANULOMATOSIS SUPPORT GROUP INC","MO","HE",320646
"1368",431549899,"2000","BLACKS ASSISTING BLACKS AGAINST AIDS","MO","HE",1213225
"1369",431601329,"2000","NURSES FOR NEWBORNS FOUNDATION","MO","HE",990422
"1370",431656689,"2000","COX-MONETT HOSPITAL INC","MO","HE",5e+05
"1371",431662429,"2000","WEE FRIENDS OF HOSPITAL HILL INC","MO","HE",68838
"1372",431729959,"2000","RAY COUNTY RESIDENTIAL LIVING SERVICE INC","MO","HE",108224
"1373",431761659,"2000","MIDAMERICA NEUROSCIENCE RESEARCH FOUNDATION","MO","HE",141242
"1374",431776109,"2000","DEPAUL HEALTH CENTER FOUNDATION","MO","HE",382138
"1375",431783439,"2000","BIOMECHANICAL RESEARCH FOUNDATION","MO","HE",1120100
"1376",431842529,"2000","CEMO CARES INC","MO","HE",137397
"1377",431874439,"2000","HEALTH AND HEALING RESEARCH","MO","HE",146430
"1378",431900039,"2000","TURNING POINT THE CENTER FOR HOPE AND HEALING","MO","HE",137604
"1379",436048869,"2000","EPILEPSY FOUNDATION OF THE ST LOUIS REGION","MO","HE",393603
"1380",436071329,"2000","MISSOURI PHARMACY FOUNDATION","MO","HE",1140
"1381",440545289,"2000","HEARTLAND REGIONAL MEDICAL CENTER","MO","HE",961365
"1382",440545809,"2000","ST JOHNS REGIONAL MEDICAL CENTER","MO","HE",225993
"1383",440607149,"2000","ST FRANCIS HOSPITAL","MO","HE",18101
"1384",440616999,"2000","COMMUNITY BLOOD CENTER OF GREATER KANSAS CITY","MO","HE",106099
"1385",440648649,"2000","MISSOURI GIRLS TOWN FOUNDATION INC","MO","HE",2691678
"1386",440654269,"2000","ALANO SOCIETY OF KANSAS CITY INC","MO","HE",17993
"1387",446000159,"2000","MCCUNE BROOKS HOSPITAL","MO","HE",115684
"1388",446006059,"2000","MENTAL HEALTH ASSOCIATION OF THE OZARKS","MO","HE",40481
"1389",446014699,"2000","ST LUKES HOSPITAL FOUNDATION INC","MO","HE",5772643
"1390",450222079,"2000","JACOBSON MEMORIAL HOSPITAL CARE CENTER","ND","HE",45362
"1391",450226419,"2000","GOOD SAMARITAN HOSPITAL ASSOCIATION","ND","HE",89698
"1392",450226429,"2000","ST JOSEPHS HOSPITAL AND HEALTH CENTER","ND","HE",214476
"1393",450226729,"2000","ST ALOISIUS HOSPITAL INC","ND","HE",16784
"1394",450226909,"2000","MERITCARE HOSPITAL","ND","HE",1216124
"1395",450228899,"2000","UNION HOSPITAL SOCIETY OF MAYVILLE","ND","HE",64453
"1396",450233749,"2000","BORG PIONEER MEMORIAL HOME","ND","HE",457904
"1397",450274879,"2000","TURTLE LAKE COMMUNITY HOSPITAL ASSOCIATION","ND","HE",59523
"1398",450308379,"2000","HAZEN MEMORIAL HOSPITAL ASSOCIATION","ND","HE",89918
"1399",450310159,"2000","CHRISTIAN UNITY HOSPITAL CORPORATION","ND","HE",29667
"1400",450408729,"2000","REHAB SERVICES INC","ND","HE",443960
"1401",450417459,"2000","D F C INC","ND","HE",66180
"1402",450427749,"2000","NORTH DAKOTA DIABETES YOUTH OUTREACH PROGRAM","ND","HE",30590
"1403",450451319,"2000","TOBACCO DEPENDENCE TREATMENT CENTER","ND","HE",135961
"1404",450458309,"2000","MEDICAL MISSIONS INTERNATIONAL","ND","HE",56465
"1405",456016649,"2000","MOHALL AMBULANCE SERVICE","ND","HE",17691
"1406",460227839,"2000","EASTER SEAL SOCIETY OF SOUTH DAKOTA INC","SD","HE",502004
"1407",460230199,"2000","ST MARYS HEALTHCARE CENTER OF PIERRE SOUTH DAKOTA","SD","HE",25793
"1408",460249269,"2000","STORLA SUNSET HOME","SD","HE",5923
"1409",460332149,"2000","SOUTH DAKOTA ASSOCIATION OF THE DEAF","SD","HE",392489
"1410",460337939,"2000","SPEARFISH EMERGENCY AMBULANCE SERVICE","SD","HE",550
"1411",460350199,"2000","RAPE AND DOMESTIC ABUSE CENTER","SD","HE",276810
"1412",460360379,"2000","COMMUNITY ALCOHOL DRUG CENTER INC","SD","HE",80574
"1413",460360899,"2000","WEST DAKOTA HEALTH CARE INC","SD","HE",50000
"1414",460361829,"2000","FALL RIVER CRISIS INTERVENTION TEAM INC","SD","HE",59577
"1415",460377419,"2000","NEW DAWN ENTERPRISES","SD","HE",4535
"1416",460381749,"2000","CENTRAL GLOBAL VISION FUND","SD","HE",26218
"1417",460397029,"2000","BETHESDA HOME FOUNDATION WEBSTER SOUTH DAKOTA INC","SD","HE",20109
"1418",460448399,"2000","SOUTH DAKOTA PERINATAL ASSOCIATION INC","SD","HE",16369
"1419",466019729,"2000","WAGNER AMBULANCE SERVICE INC","SD","HE",50000
"1420",470366569,"2000","HENDERSON HEALTH CARE SERVICES INC","NE","HE",240368
"1421",470378779,"2000","MARY LANNING MEMORIAL HOSPITAL ASSOCIATION","NE","HE",229680
"1422",470379039,"2000","YORK GENERAL HOSPITAL","NE","HE",40024
"1423",470379399,"2000","NEBRASKA MASONIC HOME","NE","HE",1521138
"1424",470384319,"2000","FLORENCE HOME FOR THE AGED","NE","HE",18040
"1425",470385129,"2000","REGIONAL WEST MEDICAL CENTER","NE","HE",21641
"1426",470396139,"2000","LUTHERAN COMMUNITY HOSPITAL OF NORFOLK NEBRASKA","NE","HE",34226
"1427",470397679,"2000","MIDWEST COVENANT HOME INC","NE","HE",216021
"1428",470398819,"2000","CHILD GUIDANCE CENTER","NE","HE",3164316
"1429",470424939,"2000","METHODIST MEMORIAL HOMES INC","NE","HE",10249
"1430",470439079,"2000","NATIONAL MULTIPLE SCLEROSIS SOCIETY MIDLANDS CHAPTER","NE","HE",265000
"1431",470439599,"2000","MADONNA REHABILITATION HOSPITAL","NE","HE",218335
"1432",470461859,"2000","MEMORIAL FOUNDATION INC","NE","HE",59164
"1433",470467549,"2000","SENIOR CITIZENS FELLOWSHIP HOMES INC","NE","HE",2087
"1434",470488339,"2000","MOUNT CARMEL HOME KEENS MEMORIAL","NE","HE",11883
"1435",470524449,"2000","COMMUNITY BLOOD BANK OF LANCASTER COUNTY MEDICAL SOCIETY","NE","HE",14404
"1436",470585359,"2000","FREMONT AREA MEDICAL CENTER FOUNDATION","NE","HE",332196
"1437",470592289,"2000","FLOYD ROGERS DIABETIC FOUNDATION","NE","HE",95735
"1438",470611479,"2000","NATIONAL STRENGTH AND CONDITIONING ASSOCIATION","CO","HE",53447
"1439",470628729,"2000","PRIDE-OMAHA INC","NE","HE",293491
"1440",470629079,"2000","ST FRANCIS MEMORIAL HOSPITAL FOUNDATION","NE","HE",193895
"1441",470645229,"2000","SOUTH CENTRAL BEHAVIORAL SERVICES","NE","HE",4279981
"1442",470698809,"2000","HASTINGS AREA COUNCIL ON ALCOHOLISM INC","NE","HE",107611
"1443",470756969,"2000","COMMUNITY ALLIANCE FOUNDATION","NE","HE",79357
"1444",470763769,"2000","HEARTLAND COUNSELING SERVICES INC","NE","HE",196234
"1445",470766519,"2000","NEBRASKA RURAL HEALTH ASSOCIATION","NE","HE",4057
"1446",470769419,"2000","THIRD CITY COMMUNITY CLINIC INC","NE","HE",317115
"1447",470794089,"2000","HENDERSON HEALTH CARE FOUNDATION","NE","HE",163727
"1448",476000949,"2000","SHRINE BOWL OF NEBRASKA INC","NE","HE",97041
"1449",476000999,"2000","ROCK COUNTY COMMUNITY HOSPITAL","NE","HE",368624
"1450",480543789,"2000","STORMONT-VAIL HEALTHCARE INC","KS","HE",289035
"1451",480543809,"2000","ST FRANCIS ACADEMY INCORPORATED","KS","HE",2200636
"1452",480547719,"2000","ST FRANCIS HOSPITAL AND MEDICAL CENTER INC","KS","HE",521048
"1453",480561969,"2000","HEARTSPRING","KS","HE",2052137
"1454",480576039,"2000","CLARA BARTON HOSPITAL ASSOCIATION INC HOISINGTON KANSAS","KS","HE",24563
"1455",480666889,"2000","MENTAL HEALTH CENTER OF EAST CENTRAL KANSAS A CORPORATION","KS","HE",1899647
"1456",480674479,"2000","MERCY HEALTH CENTER AUXILIARY","KS","HE",1030
"1457",480697159,"2000","FOUR COUNTY MENTAL HEALTH CENTER INC","KS","HE",2706953
"1458",480775739,"2000","BERT NASH COMMUNITY MENTAL HEALTH CENTER INC","KS","HE",3454986
"1459",480807269,"2000","MT HOPE NURSING CENTER","KS","HE",4181
"1460",480817819,"2000","RIVERVIEW ESTATES INC","KS","HE",5271
"1461",480868859,"2000","SHAWNEE MISSION MEDICAL CENTER FOUNDATION INC","KS","HE",850311
"1462",480919469,"2000","PAWNEE COMPREHENSIVE MENTAL HEALTH ENDOWMENT ASSOCIATION INC","KS","HE",5000
"1463",480938429,"2000","CONNIES HOME HEALTH AGENCY INC","KS","HE",25
"1464",480938889,"2000","KANSAS UNIVERSITY NEUROLOGICAL FOUNDATION","KS","HE",21150
"1465",480940249,"2000","SUBSTANCE ABUSE CENTER OF EASTERN KANSAS INC","KS","HE",805256
"1466",480941609,"2000","BRAIN INJURY ASSOCIATION OF KANSAS AND GREATER KANSAS CITY INC","MO","HE",135999
"1467",480954139,"2000","NAMI-FAMILIES FOR MENTAL HEALTH OF JOHNSON COUNTY INC","KS","HE",49225
"1468",480955489,"2000","RIVERBEND REGIONAL HEALTHCARE FOUNDATION","KS","HE",5000
"1469",480979239,"2000","NEMAHA COUNTY COMMUNITY HEALTH SERVICES INC","KS","HE",67338
"1470",481023979,"2000","MORRIS COUNTY HOSPITAL FOUNDATION","KS","HE",84142
"1471",481040759,"2000","NEWTON HEALTHCARE CORPORATION","KS","HE",60550
"1472",481047329,"2000","SEXUALITY & FAMILY EDUCATION INCORPORATED","KS","HE",56422
"1473",481079009,"2000","MEMORIAL HEALTHCARE FOUNDATION INC","KS","HE",9017
"1474",481085539,"2000","HUTCHINSON AREA STUDENT HEALTH SERVICES INC","KS","HE",350
"1475",481095749,"2000","RICE COMMUNITY HEALTHCARE FOUNDATION","KS","HE",12703
"1476",481110999,"2000","NORWICH CARE CENTER INC","KS","HE",233
"1477",481113859,"2000","MIRACLES INC","KS","HE",4917
"1478",481115529,"2000","HEALTH PARTNERSHIP OF JOHNSON COUNTY","KS","HE",297831
"1479",481129469,"2000","FRIENDS OF RECOVERY ASSOCIATION","KS","HE",166724
"1480",481135509,"2000","FOUNDATION ON AGING","KS","HE",44917
"1481",481144529,"2000","REGIONAL AIDS PROJECT INC","KS","HE",45638
"1482",481161099,"2000","COMMANCHE COUNTY MEDICAL FOUNDATION INC","KS","HE",26429
"1483",481178209,"2000","CEDAR BRANCH INC","KS","HE",11563
"1484",481185409,"2000","MENTAL HEALTH ASSOC OF THE HEARTLAND","KS","HE",501597
"1485",481187929,"2000","COMMUNITY HEALTH COUNCIL INC","KS","HE",734701
"1486",481191529,"2000","HEARTLAND CANCER RESEARCH FUND INC","KS","HE",245304
"1487",481198979,"2000","GIFT OF LIFE FOUNDATION","KS","HE",155892
"1488",481217429,"2000","KANSAS JOINT REPLACEMENT INSTITUTE","KS","HE",221300
"1489",481217549,"2000","CROSSROADS CENTER INC","KS","HE",21050
"1490",481232409,"2000","HEARTSPRING FOUNDATION","KS","HE",4231596
"1491",481234989,"2000","OUR GANG INC","KS","HE",170031
"1492",481236379,"2000","TARC FOUNDATION","KS","HE",520981
"1493",486005089,"2000","WILLIAM NEWTON MEMORIAL HOSPITAL","KS","HE",36387
"1494",510138099,"2000","CHILDRENS DIAGNOSTIC CENTER INC","OH","HE",7020
"1495",510159339,"2000","NEWCOMERSTOWN EMERGENCY RESCUE SQUAD INC","OH","HE",1255
"1496",510172239,"2000","ISLAND NURSING HOME INC","ME","HE",92517
"1497",510173669,"2000","ASSOCIATION FOR THE SUPPORT OF CHILDREN WITH CANCER","VA","HE",187844
"1498",510173739,"2000","WARWICK COMMUNITY AMBULANCE SERVICE INC","NY","HE",210116
"1499",510174869,"2000","HEART GALA BENEFIT INC","TN","HE",305791
"1500",510183509,"2000","FOUNDATION OF THE NEW YORK STATE NURSES ASSOCIATION INC","NY","HE",277267
"1501",510183679,"2000","HAWAII SERVICES ON DEAFNESS","HI","HE",182722
"1502",510185149,"2000","OREGON BRANCH OF THE INTERNATIONAL DYSLEXIA ASSOCIATION","OR","HE",26155
"1503",510187779,"2000","ARTHUR R GOULD MEMORIAL HOSPITAL PERMANENT TRUST FUND","OH","HE",2434
"1504",510189369,"2000","AAP EDUCATION AND RESEARCH INSTITUTE INC","NY","HE",84408
"1505",510190279,"2000","TEGA CAY RESCUE SQUAD INC","SC","HE",41250
"1506",510191729,"2000","FAIR HAVEN VOLUNTEER RESCUE SQUAD INC","VT","HE",3691
"1507",510192319,"2000","VOLUNTEER SERVICE ORGANIZATION INC OF COLUMBIA REGIONAL HOSPITAL","MO","HE",626
"1508",510193549,"2000","TEXHOMA CHRISTIAN CARE CENTER INC","TX","HE",2125
"1509",510195849,"2000","STONEWALL JACKSON HOSPITAL AUXILIARY INC","VA","HE",85
"1510",510198569,"2000","DOWN SYNDROME ASSOCIATION OF LOS ANGELES INC","CA","HE",23705
"1511",510199559,"2000","NORTHERN COUNTIES HEALTH CARE INC","VT","HE",1469202
"1512",510216589,"2000","PROVIDENCE HEALTH SYSTEM-SOUTHERN CALIFORNIA","WA","HE",7928887
"1513",510226149,"2000","THE PHILIPPINE MEDICAL ASSOCIATION OF SOUTHEASTERN VIRGINIA INC","VA","HE",32035
"1514",510233819,"2000","NORTHERN DELAWARE INTERGROUP","DE","HE",47508
"1515",510240379,"2000","RADFORD COMMUNITY HOSPITAL AUXILIARY","VA","HE",17322
"1516",510243019,"2000","AL SIGL CENTER FOR REHABILITATION AGENCIES INC","NY","HE",589356
"1517",510243749,"2000","AUXILIARY OF SHORE MEMORIAL HOSPITAL","VA","HE",12830
"1518",510295439,"2000","HOME HEALTH CARE INC","DE","HE",25
"1519",510345109,"2000","SURVIVORS OF ABUSE IN RECOVERY INC","DE","HE",187346
"1520",510395259,"2000","FAMILY AND FRIENDS CARING PARALYSIS","DE","HE",83941
"1521",510405299,"2000","JL HARRISON FOUNDATION","DE","HE",1e+05
"1522",520591379,"2000","SACRED HEARTED HOME INC","MD","HE",45353
"1523",520591639,"2000","JAMES LAWRENCE KERNAN HOSPITAL INC","MD","HE",2500000
"1524",520607949,"2000","WASHINGTON COUNTY HOSPITAL ASSOCIATION","MD","HE",1654113
"1525",520613689,"2000","BALTIMORE INTERGROUP COUNCIL OF ALCOHOLICS ANONYMOUS INC","MD","HE",122934
"1526",520736389,"2000","HARTLEY HALL NURSING HOME INC","MD","HE",19090
"1527",520808109,"2000","LYNN HOUSE OF POTOMAC VALLEY INC","VA","HE",1012433
"1528",520937199,"2000","ST LUKES HOUSE INC","MD","HE",421244
"1529",520962589,"2000","KHI SERVICES INC","MD","HE",841465
"1530",520963429,"2000","ADDICT REFERRAL AND COUNSELING CENTER INC","MD","HE",838181
"1531",521020149,"2000","AUTISM SOCIETY OF AMERICA","MD","HE",721744
"1532",521047959,"2000","FOUNDATION FIGHTING BLINDNESS INC","MD","HE",1488419
"1533",521085229,"2000","CHRISTIAN COUNSELING CENTER OF ANNAPOLIS INCORPORATED","MD","HE",7370
"1534",521109419,"2000","LAUREL REGIONAL HOSPITAL AUXILIARY INC","MD","HE",643
"1535",521124269,"2000","AUXILIARY TO THE NATIONAL MEDICAL ASSOCIATION INC","DC","HE",356726
"1536",521129959,"2000","MONTGOMERY GENERAL HOSPITAL FOUNDATION INC","MD","HE",127862
"1537",521151889,"2000","SOCIETY FOR CLINICAL TRAILS INC","MD","HE",5020
"1538",521192529,"2000","AMERICAN BROTHERHOOD FOR THE BLIND DBA BLIND CHILDREN AND ADULTS","MD","HE",3573987
"1539",521216429,"2000","SHADY GROVE ADVENTIST HOSPITAL FOUNDATION INC","MD","HE",633980
"1540",521226269,"2000","MID-ATLANTIC TEEN CHALLENGE","VA","HE",413210
"1541",521226449,"2000","OMNI HOUSE INC","MD","HE",3049
"1542",521232359,"2000","INTERNATIONAL DENTAL HEALTH FOUNDATION","VA","HE",129
"1543",521232569,"2000","JOHN HOPKINS MEDICAL SERVICES CORPORATION","MD","HE",13285
"1544",521241989,"2000","RIVERSIDE HEALTHCARE FOUNDATION INC","VA","HE",255237
"1545",521246659,"2000","ALLIANCE FOR THE MENTALLY ILL OF PRINCE GEORGES COUNTY INC","MD","HE",21197
"1546",521257429,"2000","NATIONAL EMERGENCY MEDICINE ASSOCIATION","MD","HE",4246265
"1547",521265919,"2000","PRINCE WILLIAM SPEECH & HEARING INC","VA","HE",99
"1548",521277419,"2000","TIDEWATER HEALTH CARE INC","VA","HE",10414033
"1549",521289729,"2000","DIMENSIONS HEALTH CORPORATION","MD","HE",2816926
"1550",521324879,"2000","MARYLAND HEALTH CARE COALITION INC","MD","HE",11500
"1551",521334719,"2000","ADDICTIONS REFERRAL CENTER INC","MA","HE",63347
"1552",521336629,"2000","UPPER LANCASTER RESCUE SQUAD INC","VA","HE",167626
"1553",521342379,"2000","HOLLYWOOD VOLUNTEER RESCUE SQUAD AUXILIARY INC","MD","HE",1025
"1554",521354209,"2000","UNITED SENIORS HEALTH COOPERATIVE","DC","HE",198895
"1555",521357109,"2000","SHEPPARD AND ENOCH PRATT FOUNDATION INC","MD","HE",176125
"1556",521358369,"2000","WISE RESCUE SQUAD INC","VA","HE",50944
"1557",521366329,"2000","ON OUR OWN OF MONTGOMERY COUNTY INC","MD","HE",165525
"1558",521369749,"2000","NATIONAL REHABILITATION HOSPITAL INC","DC","HE",1060939
"1559",521409279,"2000","NATIONAL RURAL ELEC COOP ASSOC INTER FOUNDATION","VA","HE",402280
"1560",521409299,"2000","CYSTIC FIBROSIS FOUNDATION RESEARCH DEVELOPMENT FUND INC","MD","HE",4248868
"1561",521409929,"2000","INSTITUTE FOR RESEARCH ON WOMENS HEALTH","DC","HE",224358
"1562",521417739,"2000","INTERNATIONAL RETT SYNDROME ASSOCIATION INC","MD","HE",568218
"1563",521428769,"2000","JOANNE ROCKWELL MEMORIAL HOUSE","MD","HE",39129
"1564",521468119,"2000","WASHINGTON AREA GENERAL SERVICE ASSEMBLY INC","DC","HE",16756
"1565",521492039,"2000","DAVID A WINSTON HEALTH POLICY FELLOWSHIP","DC","HE",84032
"1566",521496539,"2000","BAY LIFE SERVICES CORPORATION","MD","HE",132000
"1567",521516829,"2000","TRI STATE COMMUNITY HEALTH CENTER INC","MD","HE",610171
"1568",521575339,"2000","ALLEGANY HEALTH RIGHT INC","MD","HE",204771
"1569",521578169,"2000","BON SECOURS-MARYVIEW NURSING CARE CENTER","VA","HE",17329
"1570",521578289,"2000","NATIONAL MINORITY AIDS COUNCIL DBA AIDS PROGRAMS OF THE NATIONAL","DC","HE",8106873
"1571",521649139,"2000","CLUBHOUSE PROJECT INC","DC","HE",13001
"1572",521650829,"2000","Y-ME NATIONAL BREAST CANCER ORGANIZATION INC","MD","HE",30167
"1573",521687849,"2000","NATIONAL COALITION ON HEALTH CARE","DC","HE",569830
"1574",521714249,"2000","BALTIMORE SUBSTANCE ABUSE SYSTEMS INC","MD","HE",39723200
"1575",521714359,"2000","LIVINGSTON AUXILIARY POLICE","NJ","HE",62666
"1576",521749479,"2000","ROADS TO RECOVERY INC","MD","HE",27964
"1577",521750659,"2000","COPPER RIDGE INC","MD","HE",367900
"1578",521786469,"2000","ANDERSON HOUSE INC","NJ","HE",461171
"1579",521796999,"2000","SICKLE CELL DISEASE ASSOCIATION OF GREATER WASHINGTON INC","DC","HE",192181
"1580",521812279,"2000","GROW IN RHODE ISLAND INC","IL","HE",67746
"1581",521814579,"2000","SUMMIT HEALTH - VIRTUA INC","NJ","HE",151717
"1582",521853359,"2000","MARYLAND ALTERNATIVE CARE INC","MD","HE",1600
"1583",521853579,"2000","MEMORIAL HOSPITAL HEALTH CARE FOUNDATION INC","MD","HE",789965
"1584",521859359,"2000","BALTIMORE COALITION AGAINST SUBSTANCE ABUSE INC","MD","HE",346202
"1585",521905869,"2000","URBAN MEDICAL INSTITUTE INC","MD","HE",544733
"1586",521909599,"2000","BON SECOURS COMMUNITY HEALTH SERVICES INC","MD","HE",1045189
"1587",521953469,"2000","CENTER FOR EXHIBITION INDUSTRY RESEARCH FOUNDATION","IL","HE",58035
"1588",521963109,"2000","INFECTION CONTROL EDUCATIONAL FOUNDATION INC","MD","HE",272092
"1589",521969439,"2000","CORE SERVICE AGENCY OF HARFORD COUNTY INC","MD","HE",1440029
"1590",521985179,"2000","CONSUMER COALITION FOR QUALITY HEALTH CARE","DC","HE",97251
"1591",521998059,"2000","ADDICTION CENTER OF GBMC AND SHEPPARD PRATT INC","MD","HE",50875
"1592",522043059,"2000","COMMUNITY BRIDGES INCORPORATED","MD","HE",96407
"1593",522051829,"2000","PUBLIC HEALTH POLICY ADVISORY BOARD","VA","HE",782000
"1594",522055529,"2000","NATIONAL ASSOCIATION FOR CHILDREN WITH AUTISM INC","MD","HE",344
"1595",522076899,"2000","VERMONT COALITION OF CLINICS FOR THE UNINSURED INC","VT","HE",301920
"1596",522082199,"2000","THE WELLNESS COMMUNITY-DELMARVA INC","MD","HE",75776
"1597",522130659,"2000","OCPM RESEARCH FOUNDATION","OH","HE",60027
"1598",522137799,"2000","HOPE FOR ALS INC","TX","HE",17708
"1599",522152759,"2000","NICKS PLACE","MD","HE",53645
"1600",522302989,"2000","ZOS FUND FOR LIFE INC","MD","HE",1471237
"1601",522308379,"2000","SEKELELA REJOICE ZAMBIA S ORPHANS INC","FL","HE",94270
"1602",522347169,"2000","AMERICAN MUSIC THERAPY ASSOCIATION AFFILIATES","MD","HE",300
"1603",526040809,"2000","KIWANIS FOUNDATION OF BETHESDA MD INC","MD","HE",16461
"1604",526042839,"2000","ENTOMOLOGICAL SOCIETY OF WASHINGTON ENTOMOLOGY DEPARTMENT","DC","HE",1138
"1605",526043609,"2000","ARTHRITIS FOUNDATION INC","MD","HE",848901
"1606",526055369,"2000","ST MARYS HOSPITAL AUXILIARY","MD","HE",159
"1607",526057209,"2000","VOLUNTEERS FOR THE VISUALLY HANDICAPPED","MD","HE",298763
"1608",526063009,"2000","PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA FND INC","DC","HE",2690275
"1609",526070329,"2000","JOHN P REDMOND MEMORIAL FOUNDATION FOR RESEARCH OCCUPATIONAL DISEASES","DC","HE",135537
"1610",530196609,"2000","COLUMBIA LIGHTHOUSE FOR THE BLIND","DC","HE",2136021
"1611",540505979,"2000","WINCHESTER MEDICAL CENTER INC S STEWART ST","VA","HE",409247
"1612",540505989,"2000","ARLINGTON HOSPITAL ASSOCIATION","VA","HE",10775
"1613",540506309,"2000","CRIPPLED CHILDRENS HOSPITAL","VA","HE",4248408
"1614",540506499,"2000","AMERICAN LUNG ASSOCIATION OF VIRGINIA","VA","HE",2644305
"1615",540566029,"2000","NORTON COMMUNITY HOSPITAL INC","VA","HE",49948
"1616",540620889,"2000","INOVA HEALTH SYSTEM","VA","HE",3531962
"1617",540641099,"2000","NATIONAL MULTIPLE SCLEROSIS SOCIETY","VA","HE",174593
"1618",540648699,"2000","HALIFAX REGIONAL HOSPITAL INC","VA","HE",31455
"1619",540715569,"2000","CENTRA HEALTH INC","VA","HE",1433718
"1620",540790709,"2000","RANDOLPH HOUSE OF PULASKI","VA","HE",43526
"1621",540829479,"2000","MENTAL HEALTH ASSOCIATION OF VIRGINIA INC","VA","HE",75571
"1622",540893039,"2000","RUBICON INC","VA","HE",1824480
"1623",540937279,"2000","DANVILLE PITTSYLVANIA COMMUNITY SERVICES","VA","HE",4482055
"1624",540993569,"2000","SPEECH & LANGUAGE CENTER OF NORTH VIRGINIA INC","VA","HE",5200
"1625",541004819,"2000","RESPONSE SEXUAL ASSAULT SUPPORT SERVICES INC","VA","HE",191497
"1626",541041459,"2000","PATHWAY HOMES INC","VA","HE",4075994
"1627",541072589,"2000","CENTRAL LIFESAVING AND RESCUE SQUAD","VA","HE",63251
"1628",541109919,"2000","TIDEWATER INTERGROUP COUNCIL","VA","HE",27532
"1629",541116569,"2000","LIONS MEDICAL EYE BANK AND RESEARCH CENTER OF EASTERN VIRGINIA INC","VA","HE",19286
"1630",541124769,"2000","UNIVERSITY OF VIRGINIA HEALTH SERVICES FOUNDATION","VA","HE",3173993
"1631",541190879,"2000","CARILION SERVICES INC","VA","HE",68308
"1632",541204659,"2000","CATAWBA-MASONS COVE RESCUE SQUAD INC","VA","HE",32315
