"","X","source","target","weight"
"1922",1922,"mess","hall",4
"1923",1923,"mess","sleep",2
"1924",1924,"mess","work",1
"1925",1925,"method","army",1
"1926",1926,"mexican","much",1
"1927",1927,"mexican","negro",1
"1928",1928,"mexican","seperate",1
"1929",1929,"negro","unclear",1
"1930",1930,"negro","cause",1
"1931",1931,"negro","gather",1
"1932",1932,"military","counting",1
"1933",1933,"military","police",1
"1934",1934,"military","Police",1
"1935",1935,"mind","free",1
"1936",1936,"mind","negro",1
"1937",1937,"mind","seem",1
"1938",1938,"mind","white",1
"1939",1939,"minded","cause",1
"1940",1940,"minds","many",1
"1941",1941,"minds","soldier",1
"1942",1942,"mingle","[/unclear",1
"1943",1943,"mingle","negro",1
"1944",1944,"mingle","negro",1
"1945",1945,"mingle","whites",1
"1946",1946,"minority","race",1
"1947",1947,"minority","unclear",1
"1948",1948,"mistreat","unclear",1
"1949",1949,"mistake","try",1
"1950",1950,"mix","army",1
"1951",1951,"mix","best",1
"1952",1952,"mix","black",1
"1953",1953,"mix","camp",1
"1954",1954,"mix","class",1
"1955",1955,"mix","content",1
"1956",1956,"mix","create",1
"1957",1957,"mix","extent",1
"1958",1958,"mix","gather",1
"1959",1959,"mix","good",4
"1960",1960,"mix","group",1
"1961",1961,"mix","live",1
"1962",1962,"mix","man",1
"1963",1963,"mix","negro",2
"1964",1964,"mix","negro",3
"1965",1965,"mix","noncom",1
"1966",1966,"mix","officer",1
"1967",1967,"mix","oil",1
"1968",1968,"mix","people",2
"1969",1969,"mix","possible",1
"1970",1970,"mix","pull",1
"1971",1971,"mix","races",1
"1972",1972,"mix","soldier",3
"1973",1973,"mix","trouble",1
"1974",1974,"mix","water",1
"1975",1975,"mix","white",6
"1976",1976,"mix","whites",2
"1977",1977,"mixed","color",1
"1978",1978,"mixed","combat",1
"1979",1979,"mixed","depend",1
"1980",1980,"mixed","M.P.",1
"1981",1981,"mixed","outfit",8
"1982",1982,"mixed","races",1
"1983",1983,"mixed","unit",1
"1984",1984,"mixing","negro",1
"1985",1985,"mixing","white",1
"1986",1986,"mixing","cause",1
"1987",1987,"mixing","color",2
"1988",1988,"mixing","fight",1
"1989",1989,"mixture","class",1
"1990",1990,"mixture","man",1
"1991",1991,"monkeying","lot",1
"1992",1992,"morale","builders",1
"1993",1993,"morale","company",1
"1994",1994,"morale","morale",2
"1995",1995,"morale","people",1
"1996",1996,"morale","white",1
"1997",1997,"morale","army",1
"1998",1998,"morale","better",2
"1999",1999,"morale","different",1
"2000",2000,"morale","drop",1
"2001",2001,"morale","lot",1
"2002",2002,"morale","outlook",1
"2003",2003,"morale","races",2
"2004",2004,"morale","soldier",2
"2005",2005,"morale","white",2
"2006",2006,"morale","whites",1
"2007",2007,"motion","army",1
"2008",2008,"move","living",1
"2009",2009,"much","account",1
"2010",2010,"much","american",1
"2011",2011,"much","argue",1
"2012",2012,"much","cleaner",1
"2013",2013,"much","commotion",1
"2014",2014,"much","Contradiction",1
"2015",2015,"much","cooperation",1
"2016",2016,"much","deletion",1
"2017",2017,"much","difference",1
"2018",2018,"much","difficulty",1
"2019",2019,"much","distinction",1
"2020",2020,"much","dislike",1
"2021",2021,"much","dissension",1
"2022",2022,"much","disturbance",1
"2023",2023,"much","feeling",2
"2024",2024,"much","fight",1
"2025",2025,"much","friction",6
"2026",2026,"much","handle",1
"2027",2027,"much","hard",1
"2028",2028,"much","hat",1
"2029",2029,"much","heart",1
"2030",2030,"much","ignorance",1
"2031",2031,"much","jealousy",1
"2032",2032,"much","jealousy",1
"2033",2033,"much","mingle",1
"2034",2034,"much","mixing",1
"2035",2035,"much","order",1
"2036",2036,"much","partiality",1
"2037",2037,"much","possible",2
"2038",2038,"much","prejudice",1
"2039",2039,"much","prejudice",2
"2040",2040,"much","race",2
"2041",2041,"much","races",1
"2042",2042,"much","racial",5
"2043",2043,"much","sickness",1
"2044",2044,"much","social",1
"2045",2045,"much","spend",1
"2046",2046,"much","squabbling",1
"2047",2047,"much","strife",1
"2048",2048,"much","talent",1
"2049",2049,"much","training",1
"2050",2050,"much","trouble",7
"2051",2051,"much","unclear",1
"2052",2052,"much","white",2
"2053",2053,"myth","colored",1
"2054",2054,"myth","people",1
"2055",2055,"narrow","minded",1
"2056",2056,"nasty","unfair",1
"2057",2057,"nasty","yellow",1
"2058",2058,"national","combat",1
"2059",2059,"national","group",1
"2060",2060,"national","serve",1
"2061",2061,"nativity","man",1
"2062",2062,"natural","competition",1
"2063",2063,"natural","friction",1
"2064",2064,"natural","good",1
"2065",2065,"natural","mix",1
"2066",2066,"natural","oppose",1
"2067",2067,"natural","person",1
"2068",2068,"natural","teaching",1
"2069",2069,"natural","tendency",1
"2070",2070,"natural","want",1
"2071",2071,"natural","white",1
"2072",2072,"nature","question",1
"2073",2073,"NCO","versa",1
"2074",2074,"NCO","vice",1
"2075",2075,"necessary","white",1
"2076",2076,"need","discipline",1
"2077",2077,"need","negro",1
"2078",2078,"need","place",1
"2079",2079,"need","severe",1
"2080",2080,"negro","agree",1
"2081",2081,"negro","place",1
"2082",2082,"negro","stay",1
"2083",2083,"negro","act",1
"2084",2084,"negro","allow",1
"2085",2085,"negro","alow",1
"2086",2086,"negro","another",1
"2087",2087,"negro","arise",1
"2088",2088,"negro","associate",1
"2089",2089,"negro","barrack",1
"2090",2090,"negro","become",1
"2091",2091,"negro","believe",1
"2092",2092,"negro","better",5
"2093",2093,"negro","boy",1
"2094",2094,"negro","buddy",1
"2095",2095,"negro","carry",1
"2096",2096,"negro","cent",1
"2097",2097,"negro","chance",3
"2098",2098,"negro","clean",1
"2099",2099,"negro","cleaner",1
"2100",2100,"negro","close",1
"2101",2101,"negro","come",2
"2102",2102,"negro","competition",1
"2103",2103,"negro","definite",1
"2104",2104,"negro","deletion",1
"2105",2105,"negro","different",2
"2106",2106,"negro","dirty",3
"2107",2107,"negro","discriminate",1
"2108",2108,"negro","diseases",1
"2109",2109,"negro","drill",1
"2110",2110,"negro","eat",1
"2111",2111,"negro","feel",1
"2112",2112,"negro","fight",1
"2113",2113,"negro","outfit",1
"2114",2114,"negro","get",10
"2115",2115,"negro","gather",1
"2116",2116,"negro","give",1
"2117",2117,"negro","good",1
"2118",2118,"negro","happier",2
"2119",2119,"negro","keep",2
"2120",2120,"negro","know",1
"2121",2121,"negro","leader",1
"2122",2122,"negro","leave",1
"2123",2123,"negro","let",1
"2124",2124,"negro","like",1
"2125",2125,"negro","live",4
"2126",2126,"negro","lot",1
"2127",2127,"negro","man",1
"2128",2128,"negro","meet",1
"2129",2129,"negro","mix",5
"2130",2130,"negro","much",2
"2131",2131,"negro","need",1
"2132",2132,"negro","negro",1
"2133",2133,"negro","negro",1
"2134",2134,"negro","northerner",1
"2135",2135,"negro","ok",1
"2136",2136,"negro","officer",1
"2137",2137,"negro","officer",1
"2138",2138,"negro","outfit",5
"2139",2139,"negro","people",1
"2140",2140,"negro","People",1
"2141",2141,"negro","place",1
"2142",2142,"negro","position",1
"2143",2143,"negro","prefer",1
"2144",2144,"negro","put",2
"2145",2145,"negro","race",2
"2146",2146,"negro","reckless",1
"2147",2147,"negro","right",1
"2148",2148,"negro","rights",1
"2149",2149,"negro","ruin",1
"2150",2150,"negro","seem",1
"2151",2151,"negro","seldom",1
"2152",2152,"negro","separate",3
"2153",2153,"negro","severe",1
"2154",2154,"negro","sgt",1
"2155",2155,"negro","show",1
"2156",2156,"negro","sleep",1
"2157",2157,"negro","sleeping",1
"2158",2158,"negro","soldier",17
"2159",2159,"negro","soldier",1
"2160",2160,"negro","special",1
"2161",2161,"negro","stay",3
"2162",2162,"negro","take",1
"2163",2163,"negro","talent",1
"2164",2164,"negro","talk",1
"2165",2165,"negro","tent",1
"2166",2166,"negro","think",4
"2167",2167,"negro","top",1
"2168",2168,"negro","trait",1
"2169",2169,"negro","troops",1
"2170",2170,"negro","trouble",2
"2171",2171,"negro","try",1
"2172",2172,"negro","unclear",4
"2173",2173,"negro","understand",1
"2174",2174,"negro","unity",1
"2175",2175,"negro","vice",1
"2176",2176,"negro","want",1
"2177",2177,"negro","white",13
"2178",2178,"negro","whites",1
"2179",2179,"negro","Whites",1
"2180",2180,"negro","wood",1
"2181",2181,"negro","work",3
"2182",2182,"Negro","boy",1
"2183",2183,"Negro","know",1
"2184",2184,"Negro","learn",1
"2185",2185,"Negro","soldier",3
"2186",2186,"Negro","tend",1
"2187",2187,"Negro","white",1
"2188",2188,"negro","abuse",1
"2189",2189,"negro","bad",1
"2190",2190,"negro","become",1
"2191",2191,"negro","better",2
"2192",2192,"negro","buddy",1
"2193",2193,"negro","business",1
"2194",2194,"negro","can",1
"2195",2195,"negro","chance",1
"2196",2196,"negro","chinese",1
"2197",2197,"negro","competition",1
"2198",2198,"negro","competition",1
"2199",2199,"negro","dirty",1
"2200",2200,"negro","eat",1
"2201",2201,"negro","equal",1
"2202",2202,"negro","equality",1
"2203",2203,"negro","establish",1
"2204",2204,"negro","extent",1
"2205",2205,"negro","feel",1
"2206",2206,"negro","get",3
"2207",2207,"negro","give",1
"2208",2208,"negro","good",2
"2209",2209,"negro","happier",1
"2210",2210,"negro","higher",1
"2211",2211,"negro","human",1
"2212",2212,"negro","inch",1
"2213",2213,"negro","inferior",1
"2214",2214,"negro","intelligent",1
"2215",2215,"negro","know",2
"2216",2216,"negro","learn",1
"2217",2217,"negro","like",1
"2218",2218,"negro","look",2
"2219",2219,"negro","make",1
"2220",2220,"negro","mix",2
"2221",2221,"negro","negro",2
"2222",2222,"negro","noncom",2
"2223",2223,"negro","officer",1
"2224",2224,"negro","outfit",1
"2225",2225,"negro","people",1
"2226",2226,"negro","prevent",1
"2227",2227,"negro","proud",1
"2228",2228,"negro","riot",1
"2229",2229,"negro","satisfied",1
"2230",2230,"negro","see",2
"2231",2231,"negro","separate",1
"2232",2232,"negro","sleeping",1
"2233",2233,"negro","social",1
"2234",2234,"negro","soldier",1
"2235",2235,"negro","southerner",1
"2236",2236,"negro","stay",1
"2237",2237,"negro","superficial",1
"2238",2238,"negro","tend",1
"2239",2239,"negro","think",1
"2240",2240,"negro","treat",1
"2241",2241,"negro","want",1
"2242",2242,"negro","white",7
"2243",2243,"negro","whites",2
"2244",2244,"negro","work",1
"2245",2245,"negro","camp",1
"2246",2246,"negro","necessary",1
"2247",2247,"negro","officer",1
"2248",2248,"negro","adapt",1
"2249",2249,"negro","desease",1
"2250",2250,"negro","fighting",1
"2251",2251,"negro","love",1
"2252",2252,"negro","mix",1
"2253",2253,"negro","put",1
"2254",2254,"negro","satisfied",1
"2255",2255,"negro","seem",1
"2256",2256,"negro","susceptible",1
"2257",2257,"negro","war",1
"2258",2258,"negro","whites",1
"2259",2259,"negro","Whites",1
"2260",2260,"negro","work",1
"2261",2261,"negro","man",1
"2262",2262,"negro","white",1
"2263",2263,"negro","bad",2
"2264",2264,"negro","better",1
"2265",2265,"negro","different",1
"2266",2266,"negro","idea",1
"2267",2267,"negro","labor",1
"2268",2268,"negro","odor",1
"2269",2269,"negro","understand",1
"2270",2270,"negro","white",1
"2271",2271,"negro","whites",1
"2272",2272,"nerve","believe",1
"2273",2273,"next","black",1
"2274",2274,"nice","heart",1
"2275",2275,"nice","thank",1
"2276",2276,"night","field",1
"2277",2277,"night","patrol",1
"2278",2278,"non","comm",1
"2279",2279,"noncom","commission",1
"2280",2280,"noncom","officer",2
"2281",2281,"noncom","reciprocate",1
"2282",2282,"noncom","tend",1
"2283",2283,"noncom","officer",1
"2284",2284,"noncom","private",1
"2285",2285,"noncom","much",1
"2286",2286,"noncom","show",1
"2287",2287,"noncom","cooperate",1
"2288",2288,"noncom","officer",1
"2289",2289,"noncom","return",1
"2290",2290,"NORTH","tolerate",1
"2291",2291,"northern","living",1
"2292",2292,"northern","negro",1
"2293",2293,"northern","southerner",1
"2294",2294,"northern","take",1
"2295",2295,"northern","white",1
"2296",2296,"Northern","boy",1
"2297",2297,"Northern","know",1
"2298",2298,"Northern","Negro",1
"2299",2299,"number","negro",1
"2300",2300,"ok","equal",1
"2301",2301,"ok","want",1
"2302",2302,"obey","black",1
"2303",2303,"obey","negro",1
"2304",2304,"obey","officer",1
"2305",2305,"obey","order",1
"2306",2306,"obey","take",1
"2307",2307,"objection","case",1
"2308",2308,"objection","many",1
"2309",2309,"occur","unclear",1
"2310",2310,"odor","perspire",1
"2311",2311,"odor","finger",1
"2312",2312,"odor","habit",1
"2313",2313,"odor","light",1
"2314",2314,"offense","know",1
"2315",2315,"officer","cooperate",1
"2316",2316,"officer","enlist",1
"2317",2317,"officer","man",1
"2318",2318,"officer","necessary",1
"2319",2319,"officer","race",1
"2320",2320,"officer","return",1
"2321",2321,"officer","white",1
"2322",2322,"Officer","know",1
"2323",2323,"officers","noncom",1
"2324",2324,"officer","cooperate",1
"2325",2325,"officer","line",1
"2326",2326,"officer","man",1
"2327",2327,"officer","NCO",1
"2328",2328,"officer","private",1
"2329",2329,"officer","vice",1
"2330",2330,"oil","water",1
"2331",2331,"old","army",1
"2332",2332,"old","case",1
"2333",2333,"old","difference",1
"2334",2334,"old","factor",1
"2335",2335,"old","feeling",1
"2336",2336,"old","grudge",1
"2337",2337,"old","negro",2
"2338",2338,"old","question",1
"2339",2339,"old","racial",1
"2340",2340,"old","result",1
"2341",2341,"old","say",1
"2342",2342,"one","deserve",1
"2343",2343,"one","like",1
"2344",2344,"one","outfit",1
"2345",2345,"one","time",1
"2346",2346,"operate","better",1
"2347",2347,"operate","complicated",1
"2348",2348,"operate","machine",1
"2349",2349,"operate","more",1
"2350",2350,"opinion","officers",1
"2351",2351,"opinion","seperate",1
"2352",2352,"opinion","soldier",1
"2353",2353,"opinion","work",1
"2354",2354,"opportunity","credit",1
"2355",2355,"opportunity","get",1
"2356",2356,"oppose","class",1
"2357",2357,"oppose","mix",1
"2358",2358,"oppose","negro",1
"2359",2359,"oppose","people",1
"2360",2360,"order","direct",1
"2361",2361,"order","feeling",1
"2362",2362,"order","keep",1
"2363",2363,"order","latrine",1
"2364",2364,"order","negro",1
"2365",2365,"order","negro",2
"2366",2366,"order","noncom",1
"2367",2367,"order","officer",1
"2368",2368,"order","share",1
"2369",2369,"order","variance",1
"2370",2370,"order","war",1
"2371",2371,"order","win",1
"2372",2372,"order","negro",1
"2373",2373,"order","noncom",1
"2374",2374,"organization","combine",1
"2375",2375,"organization","note",1
"2376",2376,"organization","races",1
"2377",2377,"organization","retard",1
"2378",2378,"organization","war",1
"2379",2379,"outcast","use",1
"2380",2380,"outfit","ok",1
"2381",2381,"outfit","war",1
"2382",2382,"outfit","accustom",1
"2383",2383,"outfit","argument",1
"2384",2384,"outfit","bad",1
"2385",2385,"outfit","bear",1
"2386",2386,"outfit","better",2
"2387",2387,"outfit","bunch",1
"2388",2388,"outfit","cause",1
"2389",2389,"outfit","chance",2
"2390",2390,"outfit","circumstance",1
"2391",2391,"outfit","close",1
"2392",2392,"outfit","colored",1
"2393",2393,"outfit","colors",1
"2394",2394,"outfit","combat",1
"2395",2395,"outfit","cooperate",1
"2396",2396,"outfit","depend",1
"2397",2397,"outfit","different",1
"2398",2398,"outfit","distinguish",1
"2399",2399,"outfit","eat",1
"2400",2400,"outfit","effective",1
"2401",2401,"outfit","efficiency",1
"2402",2402,"outfit","enough",1
"2403",2403,"outfit","feel",1
"2404",2404,"outfit","fight",1
"2405",2405,"outfit","gain",1
"2406",2406,"outfit","get",2
"2407",2407,"outfit","harder",1
"2408",2408,"outfit","idea",1
"2409",2409,"outfit","inferior",1
"2410",2410,"outfit","kind",1
"2411",2411,"outfit","less",1
"2412",2412,"outfit","live",1
"2413",2413,"outfit","make",2
"2414",2414,"outfit","many",1
"2415",2415,"outfit","mean",2
"2416",2416,"outfit","mingle",1
"2417",2417,"outfit","mix",1
"2418",2418,"outfit","negro",1
"2419",2419,"outfit","negro",4
"2420",2420,"outfit","negro",1
"2421",2421,"outfit","officer",1
"2422",2422,"outfit","opinion",1
"2423",2423,"outfit","personnel",1
"2424",2424,"outfit","possible",1
"2425",2425,"outfit","preference",1
"2426",2426,"outfit","prevent",1
"2427",2427,"outfit","race",1
"2428",2428,"outfit","resent",1
"2429",2429,"outfit","separate",1
"2430",2430,"outfit","show",1
"2431",2431,"outfit","southern",1
"2432",2432,"outfit","southerner",1
"2433",2433,"outfit","suggest",1
"2434",2434,"outfit","there",1
"2435",2435,"outfit","trouble",1
"2436",2436,"outfit","try",1
"2437",2437,"outfit","unclear",1
"2438",2438,"outfit","white",3
"2439",2439,"outfit","whites",1
"2440",2440,"outfit","whole",1
"2441",2441,"outfit","would",1
"2442",2442,"outfit","work",4
"2443",2443,"outfits","make",1
"2444",2444,"outfits","segregate",1
"2445",2445,"outfits","way",1
"2446",2446,"outlook","different",1
"2447",2447,"outlook","people",1
"2448",2448,"outlook","sanitation",1
"2449",2449,"Outlook","way",1
"2450",2450,"overbear","negro",1
"2451",2451,"overrun","negro",1
"2452",2452,"overrun","soldier",1
"2453",2453,"owe","situation",1
"2454",2454,"px","make",1
"2455",2455,"paragraph","myth",1
"2456",2456,"partiality","select",1
"2457",2457,"part","country",1
"2458",2458,"part","fight",1
"2459",2459,"part","like",1
"2460",2460,"part","settle",1
"2461",2461,"part","start",1
"2462",2462,"part","think",1
"2463",2463,"part","training",1
"2464",2464,"peace","outfit",1
"2465",2465,"pecularity","peculiarity",1
"2466",2466,"people","accept",1
"2467",2467,"people","advantage",1
"2468",2468,"people","avoid",1
"2469",2469,"people","belong",1
"2470",2470,"people","cent",1
"2471",2471,"people","color",1
"2472",2472,"people","colored",1
"2473",2473,"people","different",1
"2474",2474,"people","discriminate",1
"2475",2475,"people","discrimination",1
"2476",2476,"people","educate",1
"2477",2477,"people","get",2
"2478",2478,"people","give",1
"2479",2479,"people","grudge",1
"2480",2480,"people","heart",1
"2481",2481,"people","inferior",1
"2482",2482,"people","keep",1
"2483",2483,"people","know",1
"2484",2484,"people","learn",1
"2485",2485,"people","like",10
"2486",2486,"people","lot",1
"2487",2487,"people","many",1
"2488",2488,"people","meet",1
"2489",2489,"people","mingle",1
"2490",2490,"people","mix",2
"2491",2491,"people","negro",1
"2492",2492,"people","negro",6
"2493",2493,"people","negro",3
"2494",2494,"people","nice",1
"2495",2495,"people","old",2
"2496",2496,"people","outfit",1
"2497",2497,"people","people",2
"2498",2498,"people","put",1
"2499",2499,"people","satisfy",1
"2500",2500,"people","see",1
"2501",2501,"people","seem",1
"2502",2502,"people","south",1
"2503",2503,"people","stand",1
"2504",2504,"people","superiority",1
"2505",2505,"people","take",2
"2506",2506,"people","tend",1
"2507",2507,"people","tendency",1
"2508",2508,"people","thank",1
"2509",2509,"people","thing",1
"2510",2510,"people","think",1
"2511",2511,"people","trouble",1
"2512",2512,"people","trust",1
"2513",2513,"people","try",1
"2514",2514,"people","understand",1
"2515",2515,"people","understanding",1
"2516",2516,"people","use",2
"2517",2517,"people","work",1
"2518",2518,"People","dirty",1
"2519",2519,"perform","army",1
"2520",2520,"perform","life",1
"2521",2521,"period","much",1
"2522",2522,"person","army",1
"2523",2523,"person","fight",1
"2524",2524,"person","sleep",1
"2525",2525,"person","want",1
"2526",2526,"personal","educational",1
"2527",2527,"personal","feel",1
"2528",2528,"personal","prejudice",1
"2529",2529,"personal","reason",1
"2530",2530,"personnel","ideal",1
"2531",2531,"personnel","means",1
"2532",2532,"personnel","treat",1
"2533",2533,"perspire","people",1
"2534",2534,"perspire","white",1
"2535",2535,"phase","feel",1
"2536",2536,"pick","group",1
"2537",2537,"pick","special",1
"2538",2538,"pick","thing",1
"2539",2539,"pick","unclear",1
"2540",2540,"place","camp",1
"2541",2541,"place","case",1
"2542",2542,"place","industry",1
"2543",2543,"place","negro",1
"2544",2544,"place","negro",1
"2545",2545,"place","outfit",1
"2546",2546,"place","stay",1
"2547",2547,"place","think",1
"2548",2548,"place","time",1
"2549",2549,"place","white",1
"2550",2550,"place","whites",1
"2551",2551,"play","foxcut",1
"2552",2552,"plenty","fight",1
"2553",2553,"point","mix",1
"2554",2554,"point","race",1
"2555",2555,"point","view",1
"2556",2556,"poor","camp",1
"2557",2557,"poor","devils",2
"2558",2558,"poor","fighting",1
"2559",2559,"poor","human",1
"2560",2560,"poor","outfit",1
"2563",2563,"position","advance",1
"2564",2564,"position","cause",1
"2565",2565,"position","trouble",1
"2566",2566,"possible","chance",1
"2567",2567,"possible","friction",1
"2568",2568,"possible","much",1
"2569",2569,"possible","work",1
"2570",2570,"postwar","understanding",1
"2571",2571,"power","push",1
"2572",2572,"practical","education",1
"2573",2573,"practical","necessity",1
"2574",2574,"practice","bring",1
"2575",2575,"practice","negro",1
"2576",2576,"precede","keep",1
"2577",2577,"precede","peace",1
"2578",2578,"precede","question",1
"2580",2580,"prejudice","erase",1
"2581",2581,"prejudice","strong",1
"2582",2582,"prefer","outfit",1
"2583",2583,"prefer","respective",1
"2584",2584,"preference","show",1
"2585",2585,"preference","would",1
"2586",2586,"prejudice","deletion",1
"2587",2587,"prejudice","exist",2
"2588",2588,"prejudice","existent",1
"2589",2589,"prejudice","feel",1
"2590",2590,"prejudice","group",1
"2591",2591,"prejudice","hat",1
"2592",2592,"prejudice","keep",1
"2593",2593,"prejudice","negro",1
"2594",2594,"prejudice","negro",1
"2595",2595,"present","condition",1
"2596",2596,"present","difference",1
"2597",2597,"present","friction",1
"2598",2598,"present","living",1
"2599",2599,"present","standard",1
"2600",2600,"present","time",3
"2601",2601,"present","work",1
"2602",2602,"present","yes",1
"2603",2603,"prevent","argument",3
"2604",2604,"prevent","feeling",1
"2605",2605,"prevent","fight",1
"2606",2606,"prevent","friction",3
"2607",2607,"prevent","less",1
"2608",2608,"prevent","many",1
"2609",2609,"prevent","races",1
"2610",2610,"prevent","riot",1
"2611",2611,"prevent","trouble",1
"2612",2612,"prevent","unnecessary",1
"2613",2613,"prevent","whites",1
"2614",2614,"previous","number",1
"2615",2615,"previous","question",2
"2616",2616,"previous","statement",1
"2617",2617,"pride","outfit",1
"2618",2618,"private","respects",1
"2619",2619,"Privilege","Soldiers",1
"2620",2620,"Privilege","white",1
"2621",2621,"privileges","chance",1
"2622",2622,"privileges","whites",1
"2623",2623,"privilege","white",1
"2624",2624,"problem","hand",1
"2625",2625,"proceeding","statement",1
"2626",2626,"promote","feeling",2
"2627",2627,"promote","unity",1
"2628",2628,"proud","accomplishment",1
"2629",2629,"proud","outfit",1
"2630",2630,"prove","ability",1
"2631",2631,"prove","way",1
"2632",2632,"prove","worth",1
"2633",2633,"punish","manner",1
"2634",2634,"push","around",1
"2635",2635,"put","efficiency",1
"2636",2636,"put","equality",1
"2637",2637,"put","first",1
"2638",2638,"put","front",1
"2639",2639,"put","heart",1
"2640",2640,"put","negro",1
"2641",2641,"put","negro",2
"2642",2642,"put","outfit",2
"2643",2643,"put","question",1
"2644",2644,"put","social",1
"2645",2645,"put","white",4
"2646",2646,"question","number",1
"2647",2647,"qualified","necessity",1
"2648",2648,"qualified","practical",1
"2649",2649,"qualified","negro",1
"2650",2650,"quarrel","contention",1
"2651",2651,"quell","prejudice",1
"2652",2652,"question","Creep",1
"2653",2653,"question","give",1
"2654",2654,"question","impractical",1
"2655",2655,"question","interesting",1
"2656",2656,"question","keep",1
"2657",2657,"question","negro",2
"2658",2658,"question","number",1
"2659",2659,"question","paragraph",1
"2660",2660,"question","peace",1
"2661",2661,"question","races",1
"2662",2662,"question","superior",1
"2663",2663,"question","white",1
"2664",2664,"questionnaire","good",1
"2665",2665,"questionnaire","good",1
"2666",2666,"questionnaire","thing",1
"2667",2667,"quick","white",1
"2668",2668,"guide","largely",1
"2669",2669,"quote","[/unclear",1
"2670",2670,"race","agree",1
"2671",2671,"race","attitude",1
"2672",2672,"race","better",1
"2673",2673,"race","cause",1
"2674",2674,"race","cent",1
"2675",2675,"race","cleaner",1
"2676",2676,"race","color",3
"2677",2677,"race","come",1
"2678",2678,"race","cooperate",1
"2679",2679,"race","creed",1
"2680",2680,"race","devils",1
"2681",2681,"race","different",1
"2682",2682,"race","fight",1
"2683",2683,"race","hat",2
"2684",2684,"race","make",1
"2685",2685,"race","mingle",1
"2686",2686,"race","mix",2
"2687",2687,"race","order",1
"2688",2688,"race","people",3
"2689",2689,"race","person",1
"2690",2690,"race","poor",1
"2691",2691,"race","power",1
"2692",2692,"race","prejudice",2
"2693",2693,"race","push",1
"2694",2694,"race","riot",1
"2695",2695,"race","separate",4
"2696",2696,"race","seperate",1
"2697",2697,"race","superiority",1
"2698",2698,"race","unclear",1
"2699",2699,"race","use",1
"2700",2700,"race","versa",1
"2701",2701,"race","white",1
"2702",2702,"race","win",1
"2703",2703,"races","better",1
"2704",2704,"races","color",1
"2705",2705,"races","divide",1
"2706",2706,"races","enjoy",1
"2707",2707,"races","gel",1
"2708",2708,"races","get",1
"2709",2709,"races","individual",1
"2710",2710,"races","interbreed",1
"2711",2711,"races","lead",1
"2712",2712,"races","man",1
"2713",2713,"races","mix",3
"2714",2714,"races","units",1
"2715",2715,"races","work",3
"2716",2716,"Races","feel",1
"2717",2717,"Races","mix",1
"2718",2718,"racial","cause",1
"2719",2719,"racial","deletion",1
"2720",2720,"racial","difference",3
"2721",2721,"racial","difficulty",1
"2722",2722,"racial","discontentment",1
"2723",2723,"racial","discrimination",1
"2724",2724,"racial","exist",1
"2725",2725,"racial","existent",1
"2726",2726,"racial","hard",1
"2727",2727,"racial","hatred",1
"2728",2728,"racial","hatred",1
"2729",2729,"racial","prejudice",3
"2730",2730,"racial","prejudice",3
"2731",2731,"racial","Prejudices",1
"2732",2732,"racial","pride",1
"2733",2733,"racial","superiority",1
"2734",2734,"racial","tend",1
"2735",2735,"racial","white",1
"2736",2736,"rain","basic",1
"2737",2737,"rainy","season",1
"2738",2738,"raise","different",1
"2739",2739,"raise","negro",1
"2740",2740,"range","record",1
"2741",2741,"rank","cause",1
"2742",2742,"rank","fight",1
"2743",2743,"rank","people",1
"2744",2744,"rank","white",1
"2745",2745,"rank","whites",1
"2746",2746,"rate","high",1
"2747",2747,"ration","army",1
"2748",2748,"react","different",1
"2749",2749,"realize","hard",1
"2750",2750,"reason","different",1
"2751",2751,"reason","educational",1
"2752",2752,"reason","fellow",1
"2753",2753,"reason","give",2
"2754",2754,"reason","last",1
"2755",2755,"reason","list",1
"2756",2756,"reason","number",1
"2757",2757,"reason","people",1
"2758",2758,"reason","put",1
"2759",2759,"reason","question",7
"2760",2760,"reason","separate",1
"2761",2761,"reason","soldier",1
"2762",2762,"reason","south",1
"2763",2763,"reason","state",5
"2764",2764,"reason","think",1
"2765",2765,"reason","white",1
"2766",2766,"reception","classify",1
"2767",2767,"reciprocate","bully",1
"2768",2768,"reciprocate","private",1
"2769",2769,"reciprocate","white",1
"2770",2770,"reckless","cleanliness",1
"2771",2771,"record","establish",1
"2772",2772,"record","negro",1
"2773",2773,"record","rain",1
"2774",2774,"refuse","bink",1
"2775",2775,"regards","promotions",1
"2776",2776,"regards","race",1
"2777",2777,"regiment","company",1
"2778",2778,"regiment","different",1
"2779",2779,"relationship","better",1
"2780",2780,"relationship","understanding",1
"2781",2781,"relish","idea",1
"2782",2782,"remember","good",1
"2783",2783,"remove","idea",1
"2784",2784,"remove","race",1
"2785",2785,"replace","unclear",1
"2786",2786,"resent","get",1
"2787",2787,"resent","negro",1
"2788",2788,"resent","negro",1
"2789",2789,"resent","order",1
"2790",2790,"resent","take",1
"2791",2791,"resentment","enmity",1
"2792",2792,"Resentment","antinegro",1
"2793",2793,"Resentment","many",1
"2794",2794,"respective","outfit",1
"2795",2795,"respond","better",1
"2796",2796,"respond","negro",1
"2797",2797,"restraint","outfit",1
"2798",2798,"result","friction",1
"2799",2799,"result","less",1
"2800",2800,"result","mix",1
"2801",2801,"result","set",1
"2802",2802,"result","trouble",1
