family_interview_id-2001,psid_state_of_residence_code-2001,family_composition_change-2001,age-2001,sex-2001,number_of_children_in_fu-2001,1968_family_identifier-2001,marital_status-2001,health_status-2001,race-2001,religion-2001,wtr_donated-2001,wtr_donated_to_health_org-2001,amt_of_health_donations-2001,total_family_income-2001,wealth_wo_equity-2001,wealth_with_equity-2001,sequence_number-2001,relation_to_rp-2001,year-2001,family_interview_id-2003,psid_state_of_residence_code-2003,family_composition_change-2003,1968_family_identifier-2003,age-2003,sex-2003,number_of_children_in_fu-2003,marital_status-2003,health_status-2003,race-2003,religion-2003,wtr_donated-2003,wtr_donated_to_health_org-2003,amt_of_health_donations-2003,total_family_income-2003,wealth_wo_equity-2003,wealth_with_equity-2003,sequence_number-2003,relation_to_rp-2003,year-2003,family_interview_id-2005,psid_state_of_residence_code-2005,family_composition_change-2005,1968_family_identifier-2005,age-2005,sex-2005,number_of_children_in_fu-2005,marital_status-2005,health_status-2005,race-2005,religion-2005,wtr_donated-2005,wtr_donated_to_health_org-2005,amt_of_health_donations-2005,total_family_income-2005,wealth_wo_equity-2005,wealth_with_equity-2005,sequence_number-2005,relation_to_rp-2005,year-2005,family_interview_id-2007,psid_state_of_residence_code-2007,family_composition_change-2007,1968_family_identifier-2007,age-2007,sex-2007,number_of_children_in_fu-2007,marital_status-2007,health_status-2007,race-2007,religion-2007,wtr_donated-2007,wtr_donated_to_health_org-2007,amt_of_health_donations-2007,total_family_income-2007,wealth_wo_equity-2007,wealth_with_equity-2007,sequence_number-2007,relation_to_rp-2007,year-2007,family_interview_id-2009,psid_state_of_residence_code-2009,family_composition_change-2009,1968_family_identifier-2009,age-2009,sex-2009,number_of_children_in_fu-2009,marital_status-2009,health_status-2009,race-2009,religion-2009,wtr_donated-2009,wtr_donated_to_health_org-2009,amt_of_health_donations-2009,total_family_income-2009,wealth_wo_equity-2009,wealth_with_equity-2009,sequence_number-2009,relation_to_rp-2009,year-2009,family_interview_id-2011,psid_state_of_residence_code-2011,family_composition_change-2011,1968_family_identifier-2011,age-2011,sex-2011,number_of_children_in_fu-2011,marital_status-2011,health_status-2011,race-2011,religion-2011,wtr_donated-2011,wtr_donated_to_health_org-2011,amt_of_health_donations-2011,total_family_income-2011,wealth_wo_equity-2011,wealth_with_equity-2011,sequence_number-2011,relation_to_rp-2011,year-2011,family_interview_id-2013,psid_state_of_residence_code-2013,family_composition_change-2013,1968_family_identifier-2013,age-2013,sex-2013,number_of_children_in_fu-2013,marital_status-2013,health_status-2013,race-2013,religion-2013,wtr_donated-2013,wtr_donated_to_health_org-2013,amt_of_health_donations-2013,total_family_income-2013,wealth_wo_equity-2013,wealth_with_equity-2013,sequence_number-2013,relation_to_rp-2013,year-2013,family_interview_id-2015,psid_state_of_residence_code-2015,family_composition_change-2015,1968_family_identifier-2015,age-2015,sex-2015,number_of_children_in_fu-2015,marital_status-2015,health_status-2015,race-2015,religion-2015,wtr_donated-2015,wtr_donated_to_health_org-2015,amt_of_health_donations-2015,total_family_income-2015,wealth_wo_equity-2015,wealth_with_equity-2015,sequence_number-2015,relation_to_rp-2015,year-2015,family_interview_id-2017,psid_state_of_residence_code-2017,family_composition_change-2017,1968_family_identifier-2017,age-2017,sex-2017,number_of_children_in_fu-2017,marital_status-2017,health_status-2017,race-2017,religion-2017,wtr_donated-2017,wtr_donated_to_health_org-2017,amt_of_health_donations-2017,total_family_income-2017,wealth_wo_equity-2017,wealth_with_equity-2017,sequence_number-2017,relation_to_rp-2017,year-2017,family_interview_id-2019,psid_state_of_residence_code-2019,family_composition_change-2019,1968_family_identifier-2019,age-2019,sex-2019,number_of_children_in_fu-2019,marital_status-2019,health_status-2019,race-2019,religion-2019,wtr_donated-2019,wtr_donated_to_health_org-2019,amt_of_health_donations-2019,total_family_income-2019,wealth_wo_equity-2019,wealth_with_equity-2019,sequence_number-2019,relation_to_rp-2019,year-2019,individual_id
2409.0,46.0,0.0,27.0,1.0,0.0,5938.0,1.0,1.0,2.0,8.0,5.0,0.0,0.0,55000.0,107600.0,122600.0,1,10,2001,1797.0,46.0,1.0,5938.0,29.0,1.0,1.0,1.0,1.0,2.0,8.0,5.0,0.0,0.0,45400.0,11000.0,31771.0,1,10,2003,5777.0,46.0,0.0,5938.0,31.0,1.0,1.0,1.0,3.0,2.0,8.0,5.0,0.0,0.0,51600.0,-1200.0,21800.0,1,10,2005,946.0,46.0,2.0,5938.0,33.0,1.0,1.0,4.0,2.0,2.0,8.0,5.0,0.0,0.0,45000.0,-11000.0,-11000.0,1,10,2007,90.0,46.0,0.0,5938.0,35.0,1.0,1.0,4.0,2.0,2.0,8.0,5.0,0.0,0.0,20540.0,-44300.0,-44300.0,1,10,2009,5145.0,46.0,0.0,5938.0,37.0,1.0,1.0,4.0,2.0,2.0,8.0,5.0,0.0,0.0,6819.0,-10000.0,-10000.0,1,10,2011,1312.0,46.0,0.0,5938.0,39.0,1.0,1.0,4.0,3.0,2.0,8.0,5.0,0.0,0.0,18221.0,-21000.0,-21000.0,1,10,2013,7072.0,46.0,0.0,5938.0,41.0,1.0,1.0,4.0,2.0,2.0,8.0,5.0,0.0,0.0,43300.0,-13000.0,-13000.0,1,10,2015,1215.0,46.0,0.0,5938.0,43.0,1.0,1.0,4.0,3.0,2.0,8.0,5.0,0.0,0.0,70000.0,-5749.0,-5749.0,1,10,2017,4904.0,46.0,0.0,5938.0,45.0,1.0,1.0,4.0,2.0,2.0,14.0,5.0,0.0,0.0,72500.0,38600.0,38600.0,1,10,2019,5938170
3053.0,17.0,0.0,33.0,1.0,0.0,5940.0,1.0,2.0,2.0,1.0,1.0,5.0,0.0,97000.0,8500.0,18151.0,1,10,2001,5157.0,17.0,0.0,5940.0,36.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,82290.0,69000.0,104000.0,1,10,2003,6939.0,17.0,1.0,5940.0,38.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,100.0,97670.0,-24600.0,13400.0,1,10,2005,7011.0,17.0,1.0,5940.0,40.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,200.0,71340.0,315400.0,358400.0,1,10,2007,5192.0,17.0,0.0,5940.0,42.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,5.0,0.0,100200.0,196000.0,269000.0,1,10,2009,8805.0,17.0,0.0,5940.0,44.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,5.0,0.0,172300.0,362800.0,439800.0,1,10,2011,2754.0,17.0,0.0,5940.0,45.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,5.0,0.0,232348.0,365600.0,471043.0,1,10,2013,8136.0,17.0,0.0,5940.0,48.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,5.0,0.0,270000.0,782000.0,929000.0,1,10,2015,9401.0,17.0,0.0,5940.0,50.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,250.0,193800.0,663100.0,903100.0,1,10,2017,4480.0,17.0,0.0,5940.0,52.0,1.0,2.0,1.0,1.0,7.0,4.0,1.0,5.0,0.0,140890.0,465000.0,680000.0,1,10,2019,5940178
6201.0,37.0,1.0,43.0,2.0,2.0,5942.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,2712.0,0.0,0.0,1,10,2001,5190.0,37.0,0.0,5942.0,44.0,2.0,2.0,2.0,4.0,2.0,0.0,5.0,0.0,0.0,4872.0,0.0,0.0,1,10,2003,1150.0,37.0,0.0,5942.0,46.0,2.0,2.0,2.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,10,2005,7648.0,37.0,0.0,5942.0,49.0,2.0,1.0,2.0,4.0,2.0,0.0,5.0,0.0,0.0,5224.0,0.0,0.0,1,10,2007,72.0,37.0,0.0,5942.0,50.0,2.0,1.0,2.0,3.0,2.0,0.0,5.0,0.0,0.0,4824.0,0.0,0.0,1,10,2009,4808.0,37.0,0.0,5942.0,52.0,2.0,1.0,2.0,4.0,2.0,0.0,5.0,0.0,0.0,4591.0,0.0,0.0,1,10,2011,6243.0,37.0,0.0,5942.0,54.0,2.0,0.0,2.0,3.0,2.0,0.0,5.0,0.0,0.0,2100.0,0.0,0.0,1,10,2013,3598.0,37.0,1.0,5942.0,56.0,2.0,0.0,2.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,10,2015,4599.0,37.0,1.0,5942.0,58.0,2.0,0.0,2.0,4.0,2.0,0.0,5.0,0.0,0.0,19631.0,0.0,0.0,1,10,2017,5075.0,37.0,0.0,5942.0,60.0,2.0,0.0,2.0,4.0,2.0,1.0,5.0,0.0,0.0,19964.0,1000.0,1000.0,1,10,2019,5942008
6825.0,37.0,8.0,23.0,1.0,2.0,5942.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,17000.0,-1000.0,-1000.0,1,10,2001,5187.0,37.0,1.0,5942.0,25.0,1.0,0.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,20652.0,0.0,0.0,1,10,2003,3303.0,37.0,2.0,5942.0,27.0,1.0,5.0,2.0,1.0,2.0,0.0,1.0,5.0,0.0,38610.0,325.0,325.0,1,10,2005,8213.0,37.0,1.0,5942.0,29.0,1.0,6.0,1.0,2.0,2.0,0.0,1.0,5.0,0.0,52716.0,5100.0,5100.0,1,10,2007,6410.0,37.0,1.0,5942.0,31.0,1.0,5.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,64190.0,12100.0,12100.0,1,10,2009,8424.0,37.0,0.0,5942.0,33.0,1.0,5.0,1.0,1.0,2.0,0.0,1.0,5.0,0.0,23846.0,8400.0,8400.0,1,10,2011,7349.0,37.0,1.0,5942.0,35.0,1.0,5.0,1.0,1.0,2.0,0.0,1.0,5.0,0.0,43048.0,-16000.0,-16000.0,1,10,2013,7050.0,37.0,1.0,5942.0,37.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,5.0,0.0,42788.0,-35000.0,-35000.0,1,10,2015,6284.0,37.0,1.0,5942.0,39.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,5.0,0.0,28900.0,-19300.0,-19300.0,1,10,2017,9139.0,37.0,1.0,5942.0,40.0,1.0,3.0,1.0,2.0,2.0,15.0,1.0,5.0,0.0,90200.0,8000.0,8000.0,1,10,2019,5942031
967.0,32.0,0.0,47.0,1.0,1.0,5959.0,5.0,2.0,2.0,8.0,1.0,5.0,0.0,32000.0,7900.0,63900.0,1,10,2001,2954.0,32.0,0.0,5959.0,49.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,5.0,0.0,32000.0,6025.0,74025.0,1,10,2003,513.0,32.0,0.0,5959.0,51.0,1.0,1.0,5.0,3.0,2.0,8.0,9.0,0.0,0.0,40000.0,4500.0,64500.0,1,10,2005,4859.0,32.0,0.0,5959.0,53.0,1.0,0.0,5.0,2.0,2.0,8.0,1.0,5.0,0.0,32000.0,46000.0,101000.0,1,10,2007,6233.0,32.0,0.0,5959.0,56.0,1.0,0.0,5.0,3.0,2.0,8.0,1.0,5.0,0.0,29400.0,30900.0,60900.0,1,10,2009,5055.0,32.0,0.0,5959.0,58.0,1.0,0.0,5.0,2.0,2.0,8.0,1.0,5.0,0.0,48316.0,2200.0,38425.0,1,10,2011,4387.0,32.0,0.0,5959.0,59.0,1.0,0.0,5.0,3.0,2.0,8.0,1.0,5.0,0.0,59660.0,100200.0,158200.0,1,10,2013,6429.0,32.0,2.0,5959.0,62.0,1.0,0.0,1.0,4.0,2.0,8.0,1.0,5.0,0.0,30000.0,-2950.0,68050.0,1,10,2015,3215.0,32.0,1.0,5959.0,64.0,1.0,0.0,1.0,4.0,2.0,8.0,1.0,5.0,0.0,34800.0,350.0,89350.0,1,10,2017,6784.0,32.0,0.0,5959.0,65.0,1.0,0.0,1.0,2.0,2.0,6.0,1.0,5.0,0.0,45600.0,15700.0,77700.0,1,10,2019,5959005
3484.0,32.0,5.0,26.0,1.0,2.0,5959.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,26000.0,12000.0,12000.0,1,10,2001,6587.0,32.0,0.0,5959.0,28.0,1.0,2.0,1.0,1.0,2.0,8.0,5.0,0.0,0.0,19400.0,2000.0,2000.0,1,10,2003,895.0,32.0,0.0,5959.0,30.0,1.0,2.0,1.0,2.0,2.0,8.0,5.0,0.0,0.0,33629.0,8000.0,85000.0,1,10,2005,1931.0,32.0,0.0,5959.0,32.0,1.0,2.0,1.0,3.0,2.0,8.0,5.0,0.0,0.0,46763.0,10000.0,10000.0,1,10,2007,5767.0,32.0,0.0,5959.0,34.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,73712.0,2000.0,88000.0,1,10,2009,5381.0,32.0,0.0,5959.0,36.0,1.0,2.0,1.0,3.0,2.0,8.0,5.0,0.0,0.0,46015.0,42300.0,42300.0,1,10,2011,1664.0,32.0,0.0,5959.0,38.0,1.0,2.0,1.0,3.0,2.0,8.0,1.0,5.0,0.0,35100.0,22000.0,22000.0,1,10,2013,5040.0,32.0,0.0,5959.0,40.0,1.0,2.0,1.0,2.0,2.0,8.0,5.0,0.0,0.0,75000.0,20000.0,20000.0,1,10,2015,3182.0,32.0,0.0,5959.0,42.0,1.0,1.0,1.0,4.0,2.0,8.0,5.0,0.0,0.0,39372.0,30000.0,30000.0,1,10,2017,6731.0,32.0,1.0,5959.0,44.0,1.0,1.0,1.0,4.0,2.0,30.0,5.0,0.0,0.0,39976.0,42000.0,42000.0,1,10,2019,5959030
6805.0,32.0,2.0,23.0,1.0,2.0,5959.0,1.0,1.0,2.0,8.0,5.0,0.0,0.0,45000.0,18100.0,18100.0,1,10,2001,2915.0,32.0,1.0,5959.0,25.0,1.0,3.0,1.0,1.0,2.0,8.0,5.0,0.0,0.0,68411.0,15070.0,47070.0,1,10,2003,5088.0,32.0,1.0,5959.0,27.0,1.0,4.0,2.0,1.0,2.0,8.0,1.0,5.0,0.0,36000.0,14200.0,16200.0,1,10,2005,4938.0,32.0,0.0,5959.0,29.0,1.0,4.0,1.0,1.0,2.0,8.0,1.0,5.0,0.0,44580.0,6000.0,30000.0,1,10,2007,8116.0,32.0,0.0,5959.0,31.0,1.0,4.0,1.0,1.0,2.0,8.0,5.0,0.0,0.0,40000.0,14000.0,23000.0,1,10,2009,6886.0,32.0,0.0,5959.0,33.0,1.0,4.0,1.0,1.0,2.0,8.0,1.0,1.0,400.0,64000.0,18800.0,151800.0,1,10,2011,6018.0,32.0,0.0,5959.0,35.0,1.0,3.0,1.0,1.0,2.0,8.0,1.0,5.0,0.0,44100.0,17000.0,8000.0,1,10,2013,8360.0,32.0,1.0,5959.0,38.0,1.0,3.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,45000.0,25000.0,44000.0,1,10,2015,3454.0,32.0,0.0,5959.0,39.0,1.0,3.0,1.0,2.0,2.0,8.0,5.0,0.0,0.0,82000.0,21000.0,51000.0,1,10,2017,9218.0,32.0,0.0,5959.0,42.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,61000.0,0.0,90000.0,1,10,2019,5959033
2060.0,32.0,8.0,25.0,1.0,0.0,5959.0,2.0,3.0,2.0,8.0,5.0,0.0,0.0,6384.0,275.0,12275.0,1,10,2001,6984.0,32.0,1.0,5959.0,28.0,1.0,0.0,2.0,3.0,2.0,8.0,5.0,0.0,0.0,8648.0,502.0,33302.0,1,10,2003,7666.0,32.0,1.0,5959.0,30.0,1.0,0.0,2.0,3.0,2.0,8.0,5.0,0.0,0.0,16036.0,104.0,48561.0,1,10,2005,4964.0,32.0,0.0,5959.0,31.0,1.0,0.0,2.0,3.0,2.0,8.0,1.0,5.0,0.0,7436.0,-1722.0,33278.0,1,10,2007,4265.0,32.0,0.0,5959.0,33.0,1.0,0.0,2.0,3.0,2.0,8.0,5.0,0.0,0.0,8060.0,1801.0,41801.0,1,10,2009,5479.0,32.0,0.0,5959.0,35.0,1.0,0.0,2.0,3.0,2.0,8.0,1.0,5.0,0.0,8828.0,0.0,55000.0,1,10,2011,786.0,32.0,0.0,5959.0,37.0,1.0,0.0,2.0,3.0,2.0,8.0,1.0,5.0,0.0,8866.0,100.0,30100.0,1,10,2013,1615.0,32.0,0.0,5959.0,39.0,1.0,0.0,2.0,3.0,2.0,8.0,5.0,0.0,0.0,19812.0,500.0,49500.0,1,10,2015,2896.0,32.0,0.0,5959.0,41.0,1.0,0.0,2.0,3.0,2.0,8.0,5.0,0.0,0.0,10036.0,4000.0,54000.0,1,10,2017,7026.0,32.0,0.0,5959.0,43.0,1.0,0.0,2.0,3.0,2.0,11.0,1.0,5.0,0.0,9142.0,1500.0,1500.0,1,10,2019,5959177
4732.0,45.0,2.0,36.0,1.0,0.0,5960.0,1.0,2.0,2.0,8.0,1.0,1.0,25.0,53753.0,112700.0,242700.0,1,10,2001,2691.0,45.0,0.0,5960.0,37.0,1.0,0.0,1.0,2.0,2.0,8.0,1.0,1.0,1.0,30070.0,6800.0,60800.0,1,10,2003,6474.0,32.0,0.0,5960.0,40.0,1.0,0.0,1.0,3.0,2.0,8.0,1.0,1.0,300.0,34338.0,7000.0,102000.0,1,10,2005,5377.0,32.0,0.0,5960.0,42.0,1.0,0.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,34650.0,675000.0,770000.0,1,10,2007,7033.0,32.0,0.0,5960.0,44.0,1.0,0.0,1.0,3.0,2.0,8.0,1.0,5.0,0.0,45855.0,-11000.0,65000.0,1,10,2009,4431.0,32.0,0.0,5960.0,45.0,1.0,0.0,1.0,3.0,2.0,8.0,1.0,1.0,50.0,97060.0,-42200.0,17800.0,1,10,2011,7269.0,32.0,0.0,5960.0,48.0,1.0,0.0,1.0,2.0,2.0,8.0,1.0,1.0,100.0,102320.0,-17000.0,41000.0,1,10,2013,6594.0,32.0,1.0,5960.0,50.0,1.0,1.0,1.0,3.0,2.0,8.0,1.0,1.0,50.0,102779.0,69500.0,145500.0,1,10,2015,6177.0,32.0,0.0,5960.0,51.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,1.0,50.0,129700.0,54500.0,146500.0,1,10,2017,8429.0,39.0,0.0,5960.0,54.0,1.0,1.0,1.0,2.0,2.0,14.0,1.0,5.0,0.0,147238.0,311000.0,394000.0,1,10,2019,5960007
5550.0,32.0,0.0,35.0,1.0,3.0,5960.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,57084.0,353900.0,493900.0,1,10,2001,6737.0,32.0,0.0,5960.0,37.0,1.0,3.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,54000.0,2007880.0,2007880.0,1,10,2003,2420.0,32.0,0.0,5960.0,38.0,1.0,3.0,1.0,1.0,2.0,8.0,1.0,5.0,0.0,57000.0,120200.0,141200.0,1,10,2005,6168.0,32.0,0.0,5960.0,41.0,1.0,3.0,1.0,1.0,2.0,8.0,1.0,5.0,0.0,60500.0,65000.0,119000.0,1,10,2007,7946.0,32.0,0.0,5960.0,43.0,1.0,3.0,1.0,2.0,2.0,8.0,1.0,1.0,50.0,107000.0,18000.0,33000.0,1,10,2009,6255.0,32.0,0.0,5960.0,45.0,1.0,2.0,1.0,1.0,2.0,8.0,1.0,5.0,0.0,68500.0,15000.0,30000.0,1,10,2011,4518.0,32.0,0.0,5960.0,46.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,5.0,0.0,72020.0,3500.0,-16500.0,1,10,2013,6095.0,32.0,0.0,5960.0,49.0,1.0,0.0,1.0,1.0,2.0,8.0,1.0,1.0,50.0,139890.0,5500.0,5500.0,1,10,2015,6026.0,32.0,1.0,5960.0,50.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,160310.0,45000.0,45000.0,1,10,2017,6578.0,32.0,1.0,5960.0,52.0,1.0,1.0,1.0,2.0,2.0,15.0,1.0,1.0,200.0,160329.0,17000.0,36186.0,1,10,2019,5960008
6426.0,37.0,5.0,28.0,1.0,0.0,5960.0,2.0,3.0,2.0,0.0,5.0,0.0,0.0,40000.0,-2800.0,-2800.0,1,10,2001,2457.0,37.0,1.0,5960.0,30.0,1.0,5.0,2.0,3.0,2.0,0.0,5.0,0.0,0.0,60600.0,-3000.0,-3000.0,1,10,2003,6946.0,37.0,2.0,5960.0,32.0,1.0,4.0,1.0,2.0,2.0,0.0,5.0,0.0,0.0,90500.0,34501.0,72501.0,1,10,2005,5875.0,29.0,0.0,5960.0,34.0,1.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,200.0,103000.0,90000.0,267000.0,1,10,2007,7270.0,29.0,2.0,5960.0,36.0,1.0,1.0,5.0,2.0,2.0,0.0,1.0,5.0,0.0,79372.0,-70000.0,-70000.0,1,10,2009,6197.0,29.0,1.0,5960.0,38.0,1.0,2.0,4.0,3.0,2.0,0.0,5.0,0.0,0.0,73820.0,1400.0,1400.0,1,10,2011,7429.0,29.0,2.0,5960.0,40.0,1.0,4.0,4.0,3.0,2.0,0.0,5.0,0.0,0.0,108760.0,-13000.0,-13000.0,1,10,2013,4176.0,29.0,0.0,5960.0,42.0,1.0,4.0,1.0,4.0,2.0,0.0,5.0,0.0,0.0,145400.0,-1000.0,-1000.0,1,10,2015,6594.0,29.0,1.0,5960.0,44.0,1.0,2.0,1.0,3.0,2.0,0.0,5.0,0.0,0.0,116712.0,-3000.0,-3000.0,1,10,2017,7067.0,29.0,1.0,5960.0,46.0,1.0,2.0,1.0,3.0,2.0,8.0,5.0,0.0,0.0,108364.0,-10000.0,-10000.0,1,10,2019,5960030
4516.0,37.0,1.0,52.0,1.0,0.0,5960.0,1.0,4.0,2.0,8.0,1.0,1.0,1.0,73000.0,19140.0,27140.0,1,10,2001,7543.0,37.0,0.0,5960.0,54.0,1.0,0.0,1.0,4.0,2.0,8.0,1.0,1.0,200.0,89381.0,454000.0,470000.0,1,10,2003,3763.0,37.0,0.0,5960.0,56.0,1.0,0.0,1.0,4.0,2.0,8.0,1.0,1.0,50.0,66468.0,329000.0,338518.0,1,10,2005,5676.0,45.0,0.0,5960.0,58.0,1.0,0.0,1.0,4.0,2.0,8.0,1.0,1.0,150.0,32206.0,214000.0,274000.0,1,10,2007,4691.0,45.0,0.0,5960.0,60.0,1.0,0.0,1.0,4.0,2.0,8.0,1.0,5.0,0.0,30411.0,241000.0,174533.0,1,10,2009,4567.0,45.0,0.0,5960.0,62.0,1.0,0.0,1.0,3.0,2.0,8.0,1.0,5.0,0.0,35210.0,316100.0,366100.0,1,10,2011,2483.0,45.0,0.0,5960.0,63.0,1.0,0.0,1.0,4.0,2.0,8.0,1.0,5.0,0.0,61353.0,575000.0,645000.0,1,10,2013,2982.0,45.0,0.0,5960.0,66.0,1.0,0.0,1.0,4.0,2.0,8.0,1.0,5.0,0.0,72873.0,-31000.0,-180.0,1,10,2015,6220.0,45.0,0.0,5960.0,68.0,1.0,0.0,1.0,4.0,2.0,8.0,1.0,1.0,25.0,59104.0,-13000.0,22000.0,1,10,2017,7196.0,45.0,0.0,5960.0,70.0,1.0,0.0,1.0,5.0,2.0,8.0,1.0,5.0,0.0,66418.0,-11200.0,48800.0,1,10,2019,5960171
4567.0,37.0,1.0,23.0,1.0,3.0,5960.0,1.0,4.0,2.0,0.0,5.0,0.0,0.0,32600.0,-8900.0,-8900.0,1,10,2001,7569.0,37.0,1.0,5960.0,25.0,1.0,4.0,1.0,3.0,2.0,0.0,5.0,0.0,0.0,71829.0,-13000.0,-13000.0,1,10,2003,4433.0,19.0,0.0,5960.0,26.0,1.0,4.0,1.0,3.0,2.0,0.0,1.0,5.0,0.0,60006.0,-21000.0,-21000.0,1,10,2005,4429.0,45.0,0.0,5960.0,28.0,1.0,4.0,1.0,2.0,2.0,0.0,1.0,5.0,0.0,57750.0,-29500.0,-29500.0,1,10,2007,7233.0,45.0,1.0,5960.0,31.0,1.0,5.0,1.0,3.0,2.0,0.0,5.0,0.0,0.0,46194.0,-38000.0,-38000.0,1,10,2009,4390.0,45.0,0.0,5960.0,33.0,1.0,5.0,1.0,3.0,2.0,0.0,1.0,5.0,0.0,77188.0,-32000.0,-32000.0,1,10,2011,4528.0,45.0,0.0,5960.0,34.0,1.0,5.0,1.0,2.0,2.0,0.0,1.0,5.0,0.0,72565.0,-5300.0,-5300.0,1,10,2013,8585.0,45.0,0.0,5960.0,37.0,1.0,4.0,1.0,2.0,2.0,0.0,1.0,5.0,0.0,118448.0,152500.0,152500.0,1,10,2015,8463.0,45.0,1.0,5960.0,39.0,1.0,3.0,1.0,3.0,2.0,0.0,1.0,5.0,0.0,94541.0,-123600.0,-123600.0,1,10,2017,5749.0,45.0,0.0,5960.0,40.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,5.0,0.0,86321.0,-27000.0,-27000.0,1,10,2019,5960189
4903.0,8.0,1.0,45.0,2.0,1.0,5962.0,2.0,3.0,2.0,8.0,1.0,1.0,50.0,41700.0,66300.0,126300.0,1,10,2001,4921.0,8.0,0.0,5962.0,47.0,2.0,1.0,2.0,2.0,2.0,8.0,1.0,1.0,40.0,45800.0,59500.0,179500.0,1,10,2003,835.0,8.0,0.0,5962.0,49.0,2.0,1.0,2.0,3.0,2.0,8.0,1.0,1.0,500.0,25031.0,2135100.0,2515100.0,1,10,2005,3511.0,8.0,0.0,5962.0,51.0,2.0,1.0,2.0,3.0,2.0,8.0,1.0,1.0,50.0,57800.0,70500.0,500500.0,1,10,2007,3986.0,8.0,0.0,5962.0,53.0,2.0,1.0,2.0,3.0,2.0,8.0,1.0,1.0,200.0,59700.0,460500.0,748500.0,1,10,2009,7070.0,8.0,0.0,5962.0,55.0,2.0,1.0,2.0,3.0,2.0,8.0,1.0,1.0,200.0,48100.0,67000.0,417000.0,1,10,2011,70.0,8.0,0.0,5962.0,57.0,2.0,1.0,2.0,4.0,2.0,8.0,1.0,5.0,0.0,16840.0,9500.0,369500.0,1,10,2013,7958.0,8.0,0.0,5962.0,59.0,2.0,1.0,2.0,4.0,2.0,8.0,1.0,5.0,0.0,21200.0,12000.0,482000.0,1,10,2015,5033.0,8.0,0.0,5962.0,61.0,2.0,1.0,2.0,3.0,2.0,8.0,5.0,0.0,0.0,27300.0,409000.0,986000.0,1,10,2017,7167.0,8.0,0.0,5962.0,63.0,2.0,0.0,2.0,3.0,2.0,10.0,1.0,5.0,0.0,30500.0,298500.0,988500.0,1,10,2019,5962004
