family_interview_id-2001,psid_state_of_residence_code-2001,family_composition_change-2001,age-2001,sex-2001,number_of_children_in_fu-2001,1968_family_identifier-2001,marital_status-2001,health_status-2001,race-2001,religion-2001,wtr_donated-2001,wtr_donated_to_health_org-2001,amt_of_health_donations-2001,weight-2001,total_family_income-2001,wealth_wo_equity-2001,wealth_with_equity-2001,sequence_number-2001,relation_to_rp-2001,year-2001,family_interview_id-2003,psid_state_of_residence_code-2003,family_composition_change-2003,1968_family_identifier-2003,age-2003,sex-2003,number_of_children_in_fu-2003,marital_status-2003,health_status-2003,race-2003,religion-2003,wtr_donated-2003,wtr_donated_to_health_org-2003,amt_of_health_donations-2003,total_family_income-2003,weight-2003,wealth_wo_equity-2003,wealth_with_equity-2003,sequence_number-2003,relation_to_rp-2003,year-2003,family_interview_id-2005,psid_state_of_residence_code-2005,family_composition_change-2005,1968_family_identifier-2005,age-2005,sex-2005,number_of_children_in_fu-2005,marital_status-2005,health_status-2005,race-2005,religion-2005,wtr_donated-2005,wtr_donated_to_health_org-2005,amt_of_health_donations-2005,total_family_income-2005,weight-2005,wealth_wo_equity-2005,wealth_with_equity-2005,sequence_number-2005,relation_to_rp-2005,year-2005,family_interview_id-2007,psid_state_of_residence_code-2007,family_composition_change-2007,1968_family_identifier-2007,age-2007,sex-2007,number_of_children_in_fu-2007,marital_status-2007,health_status-2007,race-2007,religion-2007,wtr_donated-2007,wtr_donated_to_health_org-2007,amt_of_health_donations-2007,total_family_income-2007,weight-2007,wealth_wo_equity-2007,wealth_with_equity-2007,sequence_number-2007,relation_to_rp-2007,year-2007,family_interview_id-2009,psid_state_of_residence_code-2009,family_composition_change-2009,1968_family_identifier-2009,age-2009,sex-2009,number_of_children_in_fu-2009,marital_status-2009,health_status-2009,race-2009,religion-2009,wtr_donated-2009,wtr_donated_to_health_org-2009,amt_of_health_donations-2009,total_family_income-2009,wealth_wo_equity-2009,wealth_with_equity-2009,weight-2009,sequence_number-2009,relation_to_rp-2009,year-2009,family_interview_id-2011,psid_state_of_residence_code-2011,family_composition_change-2011,1968_family_identifier-2011,age-2011,sex-2011,number_of_children_in_fu-2011,marital_status-2011,health_status-2011,race-2011,religion-2011,wtr_donated-2011,wtr_donated_to_health_org-2011,amt_of_health_donations-2011,total_family_income-2011,wealth_wo_equity-2011,wealth_with_equity-2011,weight-2011,sequence_number-2011,relation_to_rp-2011,year-2011,family_interview_id-2013,psid_state_of_residence_code-2013,family_composition_change-2013,1968_family_identifier-2013,age-2013,sex-2013,number_of_children_in_fu-2013,marital_status-2013,health_status-2013,race-2013,religion-2013,wtr_donated-2013,wtr_donated_to_health_org-2013,amt_of_health_donations-2013,total_family_income-2013,wealth_wo_equity-2013,wealth_with_equity-2013,weight-2013,sequence_number-2013,relation_to_rp-2013,year-2013,family_interview_id-2015,psid_state_of_residence_code-2015,family_composition_change-2015,1968_family_identifier-2015,age-2015,sex-2015,number_of_children_in_fu-2015,marital_status-2015,health_status-2015,race-2015,religion-2015,wtr_donated-2015,wtr_donated_to_health_org-2015,amt_of_health_donations-2015,total_family_income-2015,wealth_wo_equity-2015,wealth_with_equity-2015,weight-2015,sequence_number-2015,relation_to_rp-2015,year-2015,family_interview_id-2017,psid_state_of_residence_code-2017,family_composition_change-2017,1968_family_identifier-2017,age-2017,sex-2017,number_of_children_in_fu-2017,marital_status-2017,health_status-2017,race-2017,religion-2017,wtr_donated-2017,wtr_donated_to_health_org-2017,amt_of_health_donations-2017,total_family_income-2017,wealth_wo_equity-2017,wealth_with_equity-2017,weight-2017,sequence_number-2017,relation_to_rp-2017,year-2017,family_interview_id-2019,psid_state_of_residence_code-2019,family_composition_change-2019,1968_family_identifier-2019,age-2019,sex-2019,number_of_children_in_fu-2019,marital_status-2019,health_status-2019,race-2019,religion-2019,wtr_donated-2019,wtr_donated_to_health_org-2019,amt_of_health_donations-2019,total_family_income-2019,wealth_wo_equity-2019,wealth_with_equity-2019,weight-2019,sequence_number-2019,relation_to_rp-2019,year-2019,family_interview_id-2021,psid_state_of_residence_code-2021,family_composition_change-2021,1968_family_identifier-2021,age-2021,sex-2021,number_of_children_in_fu-2021,marital_status-2021,health_status-2021,race-2021,religion-2021,wtr_donated_to_health_org-2021,amt_of_health_donations-2021,total_family_income-2021,wealth_wo_equity-2021,wealth_with_equity-2021,weight-2021,sequence_number-2021,relation_to_rp-2021,year-2021,individual_id,wtr_donated-2021,total_donation_amt-2003,total_donation_amt-2005,total_donation_amt-2007,total_donation_amt-2009,total_donation_amt-2011,total_donation_amt-2013,total_donation_amt-2015,total_donation_amt-2017,total_donation_amt-2019,total_donation_amt-2001,total_donation_amt-2021
635.0,23.0,0.0,57.0,1.0,0.0,5459.0,4.0,2.0,2.0,8.0,5.0,0.0,0.0,2.714,1000.0,1000.0,30000.0,1,10,2001,6117.0,23.0,0.0,5459.0,59.0,1.0,0.0,4.0,5.0,2.0,8.0,1.0,5.0,0.0,16040.0,2.801,64600.0,64600.0,1,10,2003,6539.0,23.0,0.0,5459.0,61.0,1.0,0.0,4.0,5.0,2.0,8.0,5.0,0.0,0.0,13184.0,2.801,1000.0,1000.0,1,10,2005,3285.0,23.0,0.0,5459.0,63.0,1.0,0.0,4.0,1.0,2.0,8.0,5.0,0.0,0.0,13632.0,2.992,2000.0,2000.0,1,10,2007,4464.0,23.0,0.0,5459.0,65.0,1.0,0.0,4.0,5.0,2.0,8.0,5.0,0.0,0.0,13200.0,2800.0,2800.0,2.992,1,10,2009,202.0,23.0,0.0,5459.0,67.0,1.0,0.0,4.0,2.0,2.0,8.0,5.0,0.0,0.0,14760.0,2000.0,2000.0,3.265,1,10,2011,112.0,23.0,0.0,5459.0,69.0,1.0,0.0,4.0,5.0,2.0,8.0,5.0,0.0,0.0,15260.0,25000.0,25000.0,3.265,1,10,2013,384.0,23.0,0.0,5459.0,71.0,1.0,0.0,4.0,1.0,2.0,8.0,5.0,0.0,0.0,16044.0,5000.0,5000.0,3.66,1,10,2015,3114.0,23.0,0.0,5459.0,73.0,1.0,0.0,4.0,3.0,2.0,8.0,5.0,0.0,0.0,16092.0,2.0,2.0,3.66,1,10,2017,1372.0,23.0,0.0,5459.0,75.0,1.0,0.0,4.0,2.0,2.0,6.0,5.0,0.0,0.0,15060.0,0.0,0.0,4.2860000000000005,1,10,2019,5115.0,23.0,0.0,5459.0,77.0,1.0,0.0,4.0,4.0,2.0,6.0,0.0,0.0,1048.0,0.0,0.0,4.2860000000000005,1,10,2021,5459001,5,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634.0,23.0,0.0,37.0,2.0,0.0,5459.0,2.0,3.0,2.0,8.0,5.0,0.0,0.0,2.627,22192.0,1000.0,1000.0,1,10,2001,5519.0,23.0,0.0,5459.0,39.0,2.0,0.0,2.0,3.0,2.0,8.0,5.0,0.0,0.0,10000.0,2.7680000000000002,-9300.0,-9300.0,1,10,2003,6406.0,23.0,0.0,5459.0,41.0,2.0,0.0,2.0,4.0,2.0,8.0,5.0,0.0,0.0,13000.0,2.7680000000000002,500.0,500.0,1,10,2005,5319.0,23.0,0.0,5459.0,43.0,2.0,0.0,2.0,4.0,2.0,8.0,5.0,0.0,0.0,14000.0,2.938,0.0,0.0,1,10,2007,2675.0,23.0,0.0,5459.0,45.0,2.0,0.0,2.0,4.0,2.0,8.0,5.0,0.0,0.0,18200.0,9500.0,9500.0,2.938,1,10,2009,432.0,23.0,0.0,5459.0,47.0,2.0,0.0,2.0,4.0,2.0,8.0,5.0,0.0,0.0,13200.0,5000.0,5000.0,3.053,1,10,2011,3535.0,23.0,0.0,5459.0,49.0,2.0,0.0,2.0,4.0,2.0,8.0,5.0,0.0,0.0,28300.0,-4000.0,-4000.0,3.053,1,10,2013,1860.0,23.0,0.0,5459.0,51.0,2.0,0.0,2.0,4.0,2.0,8.0,5.0,0.0,0.0,19000.0,2000.0,2000.0,3.236,1,10,2015,3117.0,23.0,0.0,5459.0,53.0,2.0,0.0,2.0,4.0,2.0,8.0,5.0,0.0,0.0,20000.0,5200.0,5200.0,3.236,1,10,2017,2052.0,23.0,0.0,5459.0,55.0,2.0,0.0,2.0,4.0,2.0,6.0,5.0,0.0,0.0,20000.0,0.0,0.0,3.645,1,10,2019,2490.0,23.0,0.0,5459.0,57.0,2.0,0.0,2.0,4.0,2.0,6.0,0.0,0.0,23000.0,-2800.0,-2800.0,3.645,1,10,2021,5459004,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636.0,23.0,2.0,33.0,1.0,1.0,5459.0,1.0,1.0,2.0,8.0,5.0,0.0,0.0,1.36,58300.0,39500.0,39500.0,1,10,2001,6161.0,23.0,0.0,5459.0,36.0,1.0,1.0,1.0,1.0,2.0,8.0,5.0,0.0,0.0,95150.0,1.472,75000.0,132000.0,1,10,2003,6516.0,23.0,1.0,5459.0,37.0,1.0,2.0,1.0,1.0,2.0,8.0,5.0,0.0,0.0,28000.0,1.472,60000.0,60000.0,1,10,2005,2938.0,23.0,0.0,5459.0,39.0,1.0,2.0,1.0,1.0,2.0,8.0,5.0,0.0,0.0,58000.0,1.555,60000.0,60000.0,1,10,2007,3077.0,23.0,0.0,5459.0,41.0,1.0,2.0,1.0,1.0,2.0,8.0,1.0,5.0,0.0,84800.0,72800.0,220800.0,1.556,1,10,2009,17.0,23.0,0.0,5459.0,43.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,120000.0,440000.0,580000.0,1.68,1,10,2011,2603.0,23.0,0.0,5459.0,45.0,1.0,2.0,1.0,1.0,2.0,8.0,1.0,1.0,125.0,320000.0,710000.0,930000.0,1.68,1,10,2013,738.0,23.0,0.0,5459.0,47.0,1.0,2.0,1.0,1.0,2.0,8.0,1.0,5.0,0.0,261500.0,580000.0,680000.0,1.921,1,10,2015,3107.0,23.0,0.0,5459.0,49.0,1.0,2.0,1.0,3.0,2.0,8.0,5.0,0.0,0.0,235020.0,740000.0,840000.0,1.921,1,10,2017,1407.0,23.0,0.0,5459.0,51.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,5.0,0.0,245000.0,504000.0,585000.0,1.936,1,10,2019,2956.0,23.0,0.0,5459.0,53.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,670150.0,1525000.0,1720000.0,1.936,1,10,2021,5459005,5,0.0,0.0,0.0,2075.0,7075.0,4775.0,1500.0,0.0,2500.0,0.0,4500.0
2182.0,23.0,0.0,38.0,1.0,2.0,5459.0,1.0,1.0,2.0,8.0,1.0,5.0,0.0,1.311,108000.0,28000.0,49000.0,1,10,2001,7178.0,23.0,0.0,5459.0,41.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,122100.0,1.374,65000.0,114000.0,1,10,2003,6131.0,23.0,0.0,5459.0,42.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,115000.0,1.374,29000.0,53000.0,1,10,2005,5005.0,23.0,0.0,5459.0,44.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,144925.0,1.489,42000.0,112000.0,1,10,2007,7842.0,23.0,1.0,5459.0,47.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,180239.0,-35000.0,6000.0,1.489,1,10,2009,8430.0,23.0,0.0,5459.0,49.0,1.0,0.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,155000.0,150000.0,260000.0,1.5819999999999999,1,10,2011,6403.0,23.0,0.0,5459.0,50.0,1.0,0.0,1.0,2.0,2.0,8.0,9.0,0.0,0.0,208618.0,87000.0,147000.0,1.5819999999999999,1,10,2013,2550.0,23.0,1.0,5459.0,52.0,1.0,0.0,1.0,2.0,2.0,8.0,5.0,0.0,0.0,192000.0,12500.0,72500.0,1.775,1,10,2015,3127.0,23.0,0.0,5459.0,54.0,1.0,0.0,1.0,3.0,2.0,8.0,5.0,0.0,0.0,180110.0,105000.0,147000.0,1.7380000000000002,1,10,2017,2699.0,23.0,0.0,5459.0,57.0,1.0,0.0,1.0,2.0,2.0,6.0,1.0,5.0,0.0,202000.0,175000.0,226000.0,1.784,1,10,2019,5713.0,23.0,0.0,5459.0,58.0,1.0,0.0,1.0,2.0,2.0,6.0,0.0,2000.0,310000.0,60000.0,110000.0,1.784,1,10,2021,5459177,1,5200.0,5800.0,5300.0,5800.0,500.0,0.0,0.0,0.0,13100.0,2750.0,9000.0
6183.0,23.0,0.0,46.0,2.0,1.0,5462.0,3.0,4.0,2.0,8.0,1.0,5.0,0.0,5.688,14664.0,5000.0,125000.0,1,10,2001,4497.0,23.0,0.0,5462.0,48.0,2.0,1.0,3.0,5.0,2.0,8.0,1.0,5.0,0.0,28588.0,5.983,5000.0,130000.0,1,10,2003,4963.0,23.0,0.0,5462.0,50.0,2.0,1.0,3.0,5.0,2.0,8.0,5.0,0.0,0.0,12651.0,5.983,100.0,76100.0,1,10,2005,4388.0,23.0,0.0,5462.0,52.0,2.0,0.0,3.0,4.0,2.0,8.0,1.0,5.0,0.0,13936.0,6.207999999999999,20020.0,110020.0,1,10,2007,7726.0,23.0,1.0,5462.0,54.0,2.0,0.0,3.0,4.0,2.0,8.0,5.0,0.0,0.0,12584.0,2250.0,224250.0,7.421,1,10,2009,1304.0,23.0,1.0,5462.0,56.0,2.0,1.0,3.0,4.0,2.0,8.0,5.0,0.0,0.0,20268.0,10050.0,120050.0,6.441,1,10,2011,236.0,23.0,0.0,5462.0,58.0,2.0,1.0,3.0,5.0,2.0,8.0,5.0,0.0,0.0,16380.0,60000.0,183000.0,6.441,1,10,2013,3430.0,23.0,0.0,5462.0,60.0,2.0,1.0,3.0,4.0,2.0,8.0,5.0,0.0,0.0,43340.0,100000.0,146000.0,7.047999999999999,1,10,2015,2852.0,23.0,0.0,5462.0,62.0,2.0,1.0,3.0,3.0,2.0,8.0,5.0,0.0,0.0,31161.0,85000.0,180000.0,7.047999999999999,1,10,2017,2946.0,23.0,1.0,5462.0,64.0,2.0,0.0,3.0,4.0,2.0,10.0,5.0,0.0,0.0,29868.0,20000.0,60000.0,8.602,1,10,2019,6940.0,23.0,0.0,5462.0,66.0,2.0,0.0,3.0,4.0,2.0,10.0,0.0,0.0,12564.0,505350.0,545350.0,8.602,1,10,2021,5462003,1,650.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,200.0
4755.0,23.0,1.0,41.0,1.0,2.0,5462.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,3.5060000000000002,16232.0,7050.0,32050.0,1,10,2001,3549.0,23.0,0.0,5462.0,43.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,20616.0,4.234,-2000.0,18000.0,1,10,2003,4808.0,23.0,0.0,5462.0,45.0,1.0,0.0,1.0,3.0,2.0,8.0,1.0,5.0,0.0,24948.0,4.234,-9500.0,12500.0,1,10,2005,3968.0,23.0,0.0,5462.0,47.0,1.0,0.0,1.0,3.0,2.0,8.0,1.0,5.0,0.0,48856.0,4.413,-6485.0,18515.0,1,10,2007,5392.0,23.0,0.0,5462.0,49.0,1.0,0.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,18247.0,3025.0,43025.0,4.414,1,10,2009,597.0,23.0,0.0,5462.0,51.0,1.0,0.0,1.0,3.0,2.0,8.0,5.0,0.0,0.0,19132.0,3067.0,11067.0,4.7139999999999995,1,10,2011,871.0,23.0,1.0,5462.0,53.0,1.0,0.0,1.0,3.0,2.0,8.0,5.0,0.0,0.0,33600.0,-5625.0,17375.0,4.7139999999999995,1,10,2013,1885.0,23.0,1.0,5462.0,55.0,1.0,0.0,1.0,3.0,2.0,8.0,5.0,0.0,0.0,40890.0,23800.0,71800.0,5.669,1,10,2015,2913.0,23.0,0.0,5462.0,57.0,1.0,0.0,1.0,3.0,2.0,8.0,5.0,0.0,0.0,30955.0,17100.0,117100.0,5.67,1,10,2017,3124.0,23.0,0.0,5462.0,59.0,1.0,0.0,1.0,4.0,2.0,6.0,1.0,5.0,0.0,25445.0,7080.0,67080.0,6.307,1,10,2019,4947.0,23.0,0.0,5462.0,61.0,1.0,0.0,1.0,3.0,2.0,6.0,0.0,0.0,30312.0,7350.0,127350.0,6.307,1,10,2021,5462004,5,900.0,375.0,1500.0,2500.0,0.0,0.0,0.0,0.0,40.0,2500.0,3004.0
4802.0,23.0,0.0,39.0,1.0,2.0,5462.0,1.0,4.0,2.0,8.0,1.0,5.0,0.0,3.843,21876.0,1000.0,16000.0,1,10,2001,4117.0,23.0,0.0,5462.0,41.0,1.0,2.0,1.0,3.0,2.0,8.0,1.0,1.0,100.0,29000.0,4.129,5000.0,20000.0,1,10,2003,6028.0,23.0,0.0,5462.0,43.0,1.0,1.0,1.0,3.0,2.0,8.0,1.0,5.0,0.0,31800.0,4.129,500.0,15500.0,1,10,2005,6938.0,23.0,0.0,5462.0,45.0,1.0,0.0,1.0,3.0,2.0,8.0,5.0,0.0,0.0,54600.0,4.329,13500.0,23500.0,1,10,2007,6365.0,23.0,0.0,5462.0,47.0,1.0,0.0,1.0,3.0,2.0,8.0,1.0,1.0,100.0,55892.0,20000.0,30000.0,4.329,1,10,2009,678.0,23.0,0.0,5462.0,49.0,1.0,0.0,1.0,3.0,2.0,8.0,1.0,5.0,0.0,44000.0,33520.0,118520.0,4.633,1,10,2011,819.0,23.0,0.0,5462.0,51.0,1.0,0.0,1.0,4.0,2.0,8.0,1.0,5.0,0.0,39883.0,0.0,80000.0,4.633,1,10,2013,1128.0,23.0,0.0,5462.0,53.0,1.0,0.0,1.0,3.0,2.0,8.0,1.0,5.0,0.0,50600.0,135600.0,215600.0,5.156000000000001,1,10,2015,3157.0,23.0,1.0,5462.0,55.0,1.0,1.0,1.0,3.0,2.0,8.0,1.0,5.0,0.0,54200.0,15500.0,100500.0,5.292000000000001,1,10,2017,3218.0,23.0,1.0,5462.0,57.0,1.0,2.0,1.0,3.0,2.0,10.0,1.0,5.0,0.0,93100.0,10500.0,85500.0,5.164,1,10,2019,4684.0,23.0,1.0,5462.0,59.0,1.0,0.0,1.0,3.0,2.0,10.0,0.0,0.0,73115.0,5000.0,95000.0,5.806,1,10,2021,5462005,5,640.0,1025.0,0.0,700.0,500.0,1000.0,1200.0,1200.0,1200.0,1000.0,1200.0
5790.0,23.0,5.0,23.0,2.0,1.0,5462.0,2.0,3.0,2.0,8.0,5.0,0.0,0.0,3.2689999999999997,19125.0,2500.0,2500.0,1,10,2001,4942.0,23.0,0.0,5462.0,25.0,2.0,1.0,2.0,4.0,2.0,8.0,1.0,5.0,0.0,16500.0,3.948,5900.0,5900.0,1,10,2003,4667.0,23.0,1.0,5462.0,27.0,2.0,2.0,2.0,5.0,2.0,8.0,5.0,0.0,0.0,9510.0,3.509,0.0,0.0,1,10,2005,2853.0,23.0,0.0,5462.0,29.0,2.0,2.0,2.0,5.0,2.0,8.0,1.0,5.0,0.0,2800.0,3.635,-10000.0,-10000.0,1,10,2007,3905.0,23.0,0.0,5462.0,31.0,2.0,2.0,2.0,4.0,2.0,8.0,1.0,5.0,0.0,5916.0,-12000.0,-12000.0,3.635,1,10,2009,574.0,23.0,0.0,5462.0,33.0,2.0,2.0,2.0,5.0,2.0,8.0,5.0,0.0,0.0,13621.0,-12000.0,-12000.0,3.713,1,10,2011,831.0,23.0,0.0,5462.0,35.0,2.0,2.0,2.0,5.0,2.0,8.0,1.0,5.0,0.0,16764.0,15000.0,15000.0,3.713,1,10,2013,2948.0,23.0,0.0,5462.0,37.0,2.0,2.0,2.0,5.0,2.0,8.0,5.0,0.0,0.0,21762.0,10000.0,10000.0,4.0169999999999995,1,10,2015,2877.0,23.0,0.0,5462.0,39.0,2.0,2.0,2.0,4.0,2.0,8.0,5.0,0.0,0.0,15508.0,7604.0,7604.0,4.018,1,10,2017,3173.0,23.0,0.0,5462.0,41.0,2.0,1.0,2.0,4.0,2.0,6.0,5.0,0.0,0.0,22852.0,-9700.0,-9700.0,4.565,1,10,2019,6850.0,23.0,0.0,5462.0,43.0,2.0,0.0,2.0,4.0,2.0,6.0,0.0,0.0,27852.0,-41995.0,-41995.0,4.565,1,10,2021,5462171,5,525.0,0.0,400.0,700.0,0.0,300.0,0.0,0.0,0.0,0.0,300.0
7432.0,23.0,5.0,20.0,2.0,1.0,5462.0,2.0,5.0,2.0,8.0,5.0,0.0,0.0,4.0489999999999995,7616.0,-3400.0,-3400.0,1,10,2001,5371.0,23.0,0.0,5462.0,21.0,2.0,1.0,2.0,4.0,2.0,8.0,1.0,5.0,0.0,6556.0,4.816,-7500.0,-7500.0,1,10,2003,5470.0,23.0,0.0,5462.0,23.0,2.0,1.0,2.0,3.0,2.0,8.0,1.0,5.0,0.0,5000.0,4.816,0.0,0.0,1,10,2005,5412.0,23.0,0.0,5462.0,25.0,2.0,1.0,2.0,3.0,2.0,8.0,1.0,1.0,200.0,3720.0,4.955,-35000.0,-35000.0,1,10,2007,5096.0,23.0,0.0,5462.0,27.0,2.0,1.0,2.0,3.0,2.0,8.0,1.0,1.0,50.0,10191.0,-17000.0,-17000.0,4.955,1,10,2009,1162.0,1.0,0.0,5462.0,29.0,2.0,1.0,2.0,4.0,2.0,8.0,1.0,1.0,50.0,47200.0,-91700.0,-91700.0,5.044,1,10,2011,2497.0,1.0,0.0,5462.0,31.0,2.0,1.0,2.0,3.0,2.0,8.0,1.0,1.0,100.0,49850.0,-38400.0,-38400.0,5.044,1,10,2013,4945.0,1.0,0.0,5462.0,33.0,2.0,1.0,2.0,3.0,2.0,8.0,1.0,1.0,25.0,59080.0,-95000.0,-95000.0,5.412999999999999,1,10,2015,2950.0,1.0,1.0,5462.0,35.0,2.0,0.0,2.0,4.0,2.0,8.0,1.0,1.0,25.0,72130.0,-66400.0,-66400.0,5.412999999999999,1,10,2017,3247.0,29.0,0.0,5462.0,37.0,2.0,0.0,2.0,4.0,2.0,6.0,1.0,1.0,100.0,69150.0,-38000.0,-38000.0,6.047999999999999,1,10,2019,7054.0,29.0,0.0,5462.0,39.0,2.0,0.0,2.0,3.0,2.0,6.0,0.0,0.0,122700.0,-119000.0,-119000.0,6.0489999999999995,1,10,2021,5462172,5,400.0,550.0,775.0,450.0,1750.0,2150.0,2330.0,2425.0,600.0,0.0,550.0
6259.0,23.0,0.0,37.0,2.0,2.0,5463.0,4.0,1.0,2.0,8.0,1.0,5.0,0.0,5.406000000000001,20750.0,2000.0,2000.0,1,10,2001,603.0,23.0,0.0,5463.0,39.0,2.0,2.0,4.0,4.0,2.0,8.0,5.0,0.0,0.0,20620.0,5.697,6075.0,-1850.0,1,10,2003,741.0,23.0,0.0,5463.0,41.0,2.0,2.0,4.0,2.0,2.0,8.0,1.0,5.0,0.0,24780.0,5.697,5710.0,5710.0,1,10,2005,2278.0,23.0,0.0,5463.0,43.0,2.0,1.0,4.0,3.0,2.0,8.0,1.0,5.0,0.0,41300.0,6.02,5011.0,5011.0,1,10,2007,2891.0,23.0,1.0,5463.0,45.0,2.0,1.0,4.0,4.0,2.0,8.0,1.0,5.0,0.0,20027.0,4600.0,4600.0,5.42,1,10,2009,458.0,23.0,1.0,5463.0,47.0,2.0,2.0,4.0,4.0,2.0,8.0,5.0,0.0,0.0,31662.0,50.0,50.0,5.311,1,10,2011,382.0,23.0,0.0,5463.0,49.0,2.0,2.0,4.0,5.0,2.0,8.0,5.0,0.0,0.0,28500.0,18010.0,18010.0,5.311,1,10,2013,4402.0,23.0,1.0,5463.0,51.0,2.0,3.0,4.0,5.0,2.0,8.0,1.0,5.0,0.0,50835.0,20000.0,20000.0,5.582000000000001,1,10,2015,3788.0,23.0,0.0,5463.0,53.0,2.0,3.0,4.0,4.0,2.0,8.0,5.0,0.0,0.0,44618.0,8500.0,8500.0,5.582000000000001,1,10,2017,5085.0,23.0,0.0,5463.0,55.0,2.0,3.0,4.0,4.0,2.0,6.0,5.0,0.0,0.0,56638.0,27000.0,26000.0,5.935,1,10,2019,2107.0,23.0,0.0,5463.0,57.0,2.0,3.0,4.0,4.0,2.0,6.0,0.0,0.0,59208.0,4000.0,13000.0,5.935,1,10,2021,5463006,5,0.0,300.0,150.0,40.0,0.0,0.0,100.0,0.0,0.0,25.0,0.0
3660.0,4.0,1.0,43.0,1.0,2.0,5476.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,5.622999999999999,46000.0,9600.0,89600.0,1,10,2001,3692.0,4.0,1.0,5476.0,45.0,1.0,2.0,1.0,1.0,2.0,8.0,1.0,1.0,30.0,78000.0,4.703,26000.0,125000.0,1,10,2003,7204.0,4.0,1.0,5476.0,47.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,30.0,81050.0,4.703,3000.0,314000.0,1,10,2005,7308.0,4.0,1.0,5476.0,49.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,50.0,55750.0,6.247999999999999,-4600.0,220400.0,1,10,2007,3748.0,4.0,2.0,5476.0,51.0,1.0,1.0,1.0,3.0,2.0,8.0,1.0,1.0,40.0,26040.0,113000.0,77000.0,5.5920000000000005,1,10,2009,4522.0,4.0,0.0,5476.0,53.0,1.0,1.0,5.0,1.0,2.0,8.0,1.0,1.0,40.0,18000.0,1500.0,1500.0,9.044,1,10,2011,1314.0,4.0,0.0,5476.0,55.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,1.0,60.0,18000.0,67000.0,67000.0,9.044,1,10,2013,6237.0,4.0,0.0,5476.0,57.0,1.0,1.0,4.0,1.0,2.0,8.0,1.0,1.0,50.0,53800.0,87000.0,87000.0,9.915,1,10,2015,747.0,4.0,0.0,5476.0,59.0,1.0,1.0,4.0,2.0,2.0,8.0,1.0,1.0,50.0,46850.0,66000.0,66000.0,9.915,1,10,2017,161.0,42.0,1.0,5476.0,61.0,1.0,0.0,4.0,2.0,2.0,14.0,1.0,5.0,0.0,42220.0,160000.0,160000.0,11.374,1,10,2019,2567.0,42.0,1.0,5476.0,63.0,1.0,0.0,4.0,2.0,2.0,14.0,0.0,0.0,67600.0,10500.0,10500.0,11.374,1,10,2021,5476002,5,455.0,465.0,420.0,340.0,540.0,120.0,200.0,700.0,950.0,270.0,300.0
